Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Dez Bryant, Dal WR",@Wsh,W 33-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Demaryius Thomas, Den WR",@KC,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Golden Tate, Det WR",Pit,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Arrelious Benn, Jax WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Marcus Easley, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Riley Cooper, Phi WR",SF,W 33-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Roberts, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Eric Decker, Ten WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Emmanuel Sanders, Den WR",@KC,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marc Mariani, Ten WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Kyle Williams, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mike Williams, KC WR",Den,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seyi Ajirotutu, Phi WR",SF,W 33-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Victor Cruz, Chi WR",@NO,L 12-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marlon Moore*, Cle WR",Min,L 16-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bryan Walters, Jax WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Preston Parker, FA WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Antonio Brown, Pit WR",@Det,W 20-15,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Danario Alexander, LAC WR",@NE,L 13-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andrew Hawkins, Cle WR",Min,L 16-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Julio Jones, Atl WR",@NYJ,W 25-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"A.J. Green, Cin WR",Ind,W 24-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Leonard Hankerson, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Greg Little, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Vincent Brown, NO WR",Chi,W 20-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Torrey Smith, Car WR",@TB,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Randall Cobb, GB WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Dwayne Harris, Oak WR",@Buf,L 14-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Greg Salas, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Kerley, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Denarius Moore, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Aldrick Robinson, SF WR",@Phi,L 10-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cecil Shorts III, TB WR",Car,L 3-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Doug Baldwin, Sea WR",Hou,W 41-38,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ricardo Lockette, Sea WR",Hou,W 41-38,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Hogan, NE WR",LAC,W 21-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Holmes, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Joe Morgan, Bal WR",Mia,W 40-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Ross, Ari WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Kamar Aiken, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Terrelle Pryor Sr., NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Blackmon, Jax WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Michael Floyd, Min WR",@Cle,W 33-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kendall Wright, Min WR",@Cle,W 33-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stephen Hill, Car WR",@TB,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rueben Randle*, Chi WR",@NO,L 12-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Alshon Jeffery, Phi WR",SF,W 33-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brian Quick, Wsh WR",Dal,L 19-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keshawn Martin, Det WR",Pit,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarius Wright, Car WR",@TB,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Trevor Graham, Car WR",@TB,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nick Toon, LAR WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Mohamed Sanu, Atl WR",@NYJ,W 25-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"T.Y. Hilton, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeVier Posey, Bal WR",Mia,W 40-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"LaVon Brazill, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Travis Benjamin, LAC WR",@NE,L 13-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marvin Jones Jr., Det WR",Pit,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Givens, Phi WR",SF,W 33-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rishard Matthews, Ten WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Kashif Moore, KC WR",Den,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nathan Palmer, Oak WR",@Buf,L 14-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Owusu, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brian Tyms, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeff Fuller, Sea WR",Hou,W 41-38,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cole Beasley, Dal WR",@Wsh,W 33-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarrett Boykin, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Griff Whalen, Oak WR",@Buf,L 14-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rod Streater, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jermaine Kearse, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Deonte Thompson, Dal WR",@Wsh,W 33-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"LaRon Byrd, Car WR",@TB,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Joshua Bellamy, Chi WR",@NO,L 12-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brittan Golden, Ari WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Damaris Johnson, Ten WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Josh Gordon, Cle WR",Min,L 16-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tavon Austin, LAR WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"DeAndre Hopkins, Hou WR",@Sea,L 38-41,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cordarrelle Patterson, NE WR",LAC,W 21-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keenan Allen, LAC WR",@NE,L 13-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stedman Bailey, LAR WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Aaron Dobson, Ari WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Marquise Goodwin, SF WR",@Phi,L 10-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Hunter, Pit WR",@Det,W 20-15,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Markus Wheaton, Chi WR",@NO,L 12-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Terrance Williams, Dal WR",@Wsh,W 33-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Robert Woods, LAR WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Charles Johnson, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brice Butler, Ari WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"B.J. Daniels, Atl WR",@NYJ,W 25-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tavarres King, Min WR",@Cle,W 33-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cobi Hamilton, Ari WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Josh Boyce, Cle WR",Min,L 16-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Harper, NYG WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Corey Fuller, NO WR",Chi,W 20-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenny Stills, Mia WR",@Bal,L 0-40,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marquess Wilson, Phi WR",SF,W 33-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quinton Patton, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Da'Rick Rogers, KC WR",Den,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jaron Brown, Sea WR",Hou,W 41-38,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Russell Shepard, Car WR",@TB,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ryan Spadola, Det WR",Pit,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nick Williams, Atl WR",@NYJ,W 25-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rodney Smith, Sea WR",Hou,W 41-38,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenbrell Thompkins, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Myles White, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marlon Brown, Den WR",@KC,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sammy Watkins, KC WR",Den,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kelvin Benjamin, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandin Cooks, LAR WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Odell Beckham Jr., NYG WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Mike Evans, TB WR",Car,L 3-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jordan Matthews, NE WR",LAC,W 21-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Huff, NO WR",Chi,W 20-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Paul Richardson, Wsh WR",Dal,L 19-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marqise Lee, Jax WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Jarvis Landry, Cle WR",Min,L 16-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Donte Moncrief, Jax WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Cody Latimer, NYG WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Allen Robinson, Chi WR",@NO,L 12-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Davante Adams, GB WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"John Brown, Bal WR",Mia,W 40-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Shaq Evans, Dal WR",@Wsh,W 33-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Gallon, NE WR",LAC,W 21-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jared Abbrederis, Det WR",Pit,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Norwood, NYG WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Martavis Bryant, Pit WR",@Det,W 20-15,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jalen Saunders, NE WR",LAC,W 21-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"De'Anthony Thomas, KC WR",Den,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bruce Ellington, Hou WR",@Sea,L 38-41,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Street, Hou WR",@Sea,L 38-41,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dontrelle Inman, Chi WR",@NO,L 12-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeff Janis, Cle WR",Min,L 16-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Washington, Dal WR",@Wsh,W 33-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Robert Herron, Oak WR",@Buf,L 14-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandon Coleman, NO WR",Chi,W 20-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Campanaro, Ten WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Brenton Bersin, Car WR",@TB,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Allen Hurns, Dal WR",@Wsh,W 33-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Brown, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Taylor Gabriel, Chi WR",@NO,L 12-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Adam Thielen, Min WR",@Cle,W 33-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ryan Grant, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Frankie Hammond, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Albert Wilson, Mia WR",@Bal,L 0-40,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Willie Snead, NO WR",Chi,W 20-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"TJ Jones, Det WR",Pit,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"James Wright, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Isaiah Burse, LAC WR",@NE,L 13-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Butler, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Damian Copeland, Det WR",Pit,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jonathan Krause, Ten WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Walter Powell, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rashad Ross, Ari WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Freddie Martino, TB WR",Car,L 3-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Smith, Sea WR",Hou,W 41-38,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Debose, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DiAndre Campbell, SF WR",@Phi,L 10-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Issac Blakeney, Pit WR",@Det,W 20-15,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Geremy Davis, LAC WR",@NE,L 13-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Da'Ron Brown, LAC WR",@NE,L 13-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenny Bell, Den WR",@KC,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dres Anderson, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keith Mumphery, Hou WR",@Sea,L 38-41,--/--,--,--,--,--,--,--,--,--,--,--,WR
"J.J. Nelson, Ari WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"DeAndrew White, Hou WR",@Sea,L 38-41,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kaelin Clay, Car WR",@TB,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Hardy, Atl WR",@NYJ,W 25-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tre McBride III, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dezmin Lewis, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quan Bray, Buf WR",Oak,W 34-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sammie Coates, Hou WR",@Sea,L 38-41,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Smith, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Evan Spencer, TB WR",Car,L 3-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeVante Parker, Mia WR",@Bal,L 0-40,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jamison Crowder, Wsh WR",Dal,L 19-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rashad Greene Sr., Jax WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Tyler Lockett, Sea WR",Hou,W 41-38,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Conley, KC WR",Den,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Phillip Dorsett, NE WR",LAC,W 21-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dorial Green-Beckham, Phi WR",SF,W 33-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nelson Agholor, Phi WR",SF,W 33-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Breshad Perriman, Bal WR",Mia,W 40-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stefon Diggs, Min WR",@Cle,W 33-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Amari Cooper, Oak WR",@Buf,L 14-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Funchess, Car WR",@TB,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin White, Chi WR",@NO,L 12-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jaelen Strong, Jax WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Vince Mayle, Bal WR, TE",Mia,W 40-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mario Alford, Cle WR",Min,L 16-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndre Smelter, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Duron Carter, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Antwan Goodley, GB WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Chris Matthews, Bal WR",Mia,W 40-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seantavius Jones, Ind WR",@Cin,L 23-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cameron Meredith, NO WR",Chi,W 20-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bennie Fowler III, Den WR",@KC,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Lucky Whitehead, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Adam Humphries, TB WR",Car,L 3-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quincy Enunwa, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Matt Hazel, Cle WR",Min,L 16-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seth Roberts, Oak WR",@Buf,L 14-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyrell Williams, LAC WR",@NE,L 13-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Harper, NYJ WR",Atl,L 20-25,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyler Murphy, Mia WR",@Bal,L 0-40,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bradley Marquez, Det WR",Pit,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Donteea Dye, TB WR",Car,L 3-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Javontee Herndon, Dal WR",@Wsh,W 33-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Eric Rogers, SF WR",@Phi,L 10-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Coleman, Cle WR",Min,L 16-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Will Fuller V, Hou WR",@Sea,L 38-41,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Doctson, Wsh WR",Dal,L 19-33,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Laquon Treadwell, Min WR",@Cle,W 33-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sterling Shepard, NYG WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Michael Thomas, NO WR",Chi,W 20-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyler Boyd, Cin WR",Ind,W 24-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Braxton Miller, Hou WR",@Sea,L 38-41,--/--,--,--,--,--,--,--,--,--,--,--,WR
