Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Damaris Johnson, Ten WR",@Mia,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Gordon, Cle WR",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tavon Austin, LAR WR",Sea,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndre Hopkins, Hou WR",KC,L 34-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cordarrelle Patterson, NE WR",@TB,W 19-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keenan Allen, LAC WR",@NYG,W 27-22,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stedman Bailey, LAR WR",Sea,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Aaron Dobson, Ari WR",@Phi,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marquise Goodwin, SF WR",@Ind,L 23-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Hunter, Pit WR",Jax,L 9-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Markus Wheaton, Chi WR",Min,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Terrance Williams, Dal WR",GB,L 31-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Robert Woods, LAR WR",Sea,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Charles Johnson, NYJ WR",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brice Butler, Ari WR",@Phi,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"B.J. Daniels, Atl WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Tavarres King, Min WR",@Chi,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cobi Hamilton, Ari WR",@Phi,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Boyce, Cle WR",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Harper, NYG WR",LAC,L 22-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Fuller, NO WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Kenny Stills, Mia WR",Ten,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marquess Wilson, Phi WR",Ari,W 34-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quinton Patton, NYJ WR",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Da'Rick Rogers, KC WR",@Hou,W 42-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jaron Brown, Sea WR",@LAR,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Russell Shepard, Car WR",@Det,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ryan Spadola, Det WR",Car,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nick Williams, Atl WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Rodney Smith, Sea WR",@LAR,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenbrell Thompkins, NYJ WR",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Myles White, NYJ WR",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marlon Brown, Den WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Sammy Watkins, KC WR",@Hou,W 42-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kelvin Benjamin, Buf WR",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandin Cooks, LAR WR",Sea,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Odell Beckham Jr., NYG WR",LAC,L 22-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mike Evans, TB WR",NE,L 14-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jordan Matthews, NE WR",@TB,W 19-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Huff, NO WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Paul Richardson, Wsh WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Marqise Lee, Jax WR",@Pit,W 30-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarvis Landry, Cle WR",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Donte Moncrief, Jax WR",@Pit,W 30-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cody Latimer, NYG WR",LAC,L 22-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Allen Robinson, Chi WR",Min,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Davante Adams, GB WR",@Dal,W 35-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"John Brown, Bal WR",@Oak,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Shaq Evans, Dal WR",GB,L 31-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Gallon, NE WR",@TB,W 19-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jared Abbrederis, Det WR",Car,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Norwood, NYG WR",LAC,L 22-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Martavis Bryant, Pit WR",Jax,L 9-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jalen Saunders, NE WR",@TB,W 19-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"De'Anthony Thomas, KC WR",@Hou,W 42-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bruce Ellington, Hou WR",KC,L 34-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Street, Hou WR",KC,L 34-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dontrelle Inman, Chi WR",Min,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeff Janis, Cle WR",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Washington, Dal WR",GB,L 31-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Robert Herron, Oak WR",Bal,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandon Coleman, NO WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Michael Campanaro, Ten WR",@Mia,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brenton Bersin, Car WR",@Det,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Allen Hurns, Dal WR",GB,L 31-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Brown, Buf WR",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Taylor Gabriel, Chi WR",Min,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Adam Thielen, Min WR",@Chi,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ryan Grant, Ind WR",SF,W 26-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Frankie Hammond, NYJ WR",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Albert Wilson, Mia WR",Ten,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Willie Snead, NO WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"TJ Jones, Det WR",Car,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"James Wright, Ind WR",SF,W 26-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Isaiah Burse, LAC WR",@NYG,W 27-22,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Butler, Buf WR",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Damian Copeland, Det WR",Car,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jonathan Krause, Ten WR",@Mia,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Walter Powell, Buf WR",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rashad Ross, Ari WR",@Phi,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Freddie Martino, TB WR",NE,L 14-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Smith, Sea WR",@LAR,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Debose, Ind WR",SF,W 26-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DiAndre Campbell, SF WR",@Ind,L 23-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Issac Blakeney, Pit WR",Jax,L 9-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Geremy Davis, LAC WR",@NYG,W 27-22,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Da'Ron Brown, LAC WR",@NYG,W 27-22,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenny Bell, Den WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Dres Anderson, Ind WR",SF,W 26-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keith Mumphery, Hou WR",KC,L 34-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"J.J. Nelson, Ari WR",@Phi,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndrew White, Hou WR",KC,L 34-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kaelin Clay, Car WR",@Det,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Hardy, Atl WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Tre McBride III, NYJ WR",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dezmin Lewis, Buf WR",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quan Bray, Buf WR",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sammie Coates, Hou WR",KC,L 34-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Smith, NYJ WR",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Evan Spencer, TB WR",NE,L 14-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeVante Parker, Mia WR",Ten,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jamison Crowder, Wsh WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Rashad Greene Sr., Jax WR",@Pit,W 30-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyler Lockett, Sea WR",@LAR,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Conley, KC WR",@Hou,W 42-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Phillip Dorsett, NE WR",@TB,W 19-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dorial Green-Beckham, Phi WR",Ari,W 34-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nelson Agholor, Phi WR",Ari,W 34-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Breshad Perriman, Bal WR",@Oak,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stefon Diggs, Min WR",@Chi,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Amari Cooper, Oak WR",Bal,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Funchess, Car WR",@Det,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin White, Chi WR",Min,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jaelen Strong, Jax WR",@Pit,W 30-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Vince Mayle, Bal WR, TE",@Oak,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mario Alford, Cle WR",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndre Smelter, Ind WR",SF,W 26-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Duron Carter, Ind WR",SF,W 26-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Antwan Goodley, GB WR",@Dal,W 35-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Matthews, Bal WR",@Oak,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seantavius Jones, Ind WR",SF,W 26-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cameron Meredith, NO WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Bennie Fowler III, Den WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Lucky Whitehead, NYJ WR",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Adam Humphries, TB WR",NE,L 14-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quincy Enunwa, NYJ WR",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Matt Hazel, Cle WR",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seth Roberts, Oak WR",Bal,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyrell Williams, LAC WR",@NYG,W 27-22,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Harper, NYJ WR",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyler Murphy, Mia WR",Ten,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bradley Marquez, Det WR",Car,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Donteea Dye, TB WR",NE,L 14-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Javontee Herndon, Dal WR",GB,L 31-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Eric Rogers, SF WR",@Ind,L 23-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Coleman, Cle WR",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Will Fuller V, Hou WR",KC,L 34-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Doctson, Wsh WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Laquon Treadwell, Min WR",@Chi,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sterling Shepard, NYG WR",LAC,L 22-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Thomas, NO WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Tyler Boyd, Cin WR",Buf,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
