Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Antonio Brown, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,11.3,7.7,92.1,11.96,0.6,0.1,12,WR
"Odell Beckham, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,10.9,6.3,81.5,12.94,0.6,0.1,11,WR
"T.Y. Hilton, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.4,6.1,99.6,16.33,0.4,0.1,11,WR
"Mike Evans, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.0,5.9,84.9,14.39,0.5,0.0,11,WR
"Brandin Cooks, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.7,2.83,0.0,8.8,5.6,86.2,15.39,0.5,0.0,11,WR
"Jordy Nelson, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.4,6.5,72.5,11.15,0.6,0.1,10,WR
"Stefon Diggs, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,1.33,0.0,8.0,5.6,71.5,12.77,0.5,0.0,10,WR
"Chris Hogan, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,3.75,0.0,6.9,4.7,79.4,16.89,0.5,0.1,9,WR
"A.J. Green, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.3,6.1,82.0,13.44,0.3,0.0,9,WR
"Keenan Allen, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.6,6.4,82.0,12.81,0.3,0.1,9,WR
"Dez Bryant, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,4.5,65.0,14.44,0.6,0.1,9,WR
