Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Jordan Todman, Hou RB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Roy Helu Jr., Oak RB",NE,L 8-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jacquizz Rodgers, TB RB",@Mia,W 30-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dion Lewis, Ten RB",@Pit,L 17-40,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DuJuan Harris, Jax RB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Patrick DiMarco, Buf RB",@LAC,L 24-54,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Asiata, Det RB",@Chi,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Shaun Draughn, NYG RB",KC,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chase Reynolds, LAR RB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Will Johnson, NYG RB",KC,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trent Richardson, Bal RB",@GB,W 23-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Doug Martin, Oak RB",NE,L 8-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lamar Miller, Hou RB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Pead*, Mia RB",TB,L 20-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Polk, Hou RB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LaMike James, Mia RB",TB,L 20-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bernard Pierce, Den RB",Cin,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Robert Turbin, Ind RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Ronnie Hillman, Dal RB",Phi,L 9-37,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cyrus Gray, Atl RB",@Sea,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Vick Ballard, NO RB",Wsh,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Morris, Dal RB",Phi,L 9-37,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Herron, Buf RB",@LAC,L 24-54,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bryce Brown, Sea RB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daryl Richardson, Ind RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Cory Harkey, LAR RB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Banyard, Buf RB",@LAC,L 24-54,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Coleman, Atl RB",@Sea,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonas Gray, Jax RB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lance Dunbar, LAR RB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Travaris Cadet, Buf RB",@LAC,L 24-54,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Bolden, NE RB",@Oak,W 33-8,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bobby Rainey Jr., Bal RB",@GB,W 23-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Grimes, Jax RB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamize Olawale, Dal RB",Phi,L 9-37,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Fozzy Whittaker, Car RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Montee Ball, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Le'Veon Bell, Pit RB",Ten,W 40-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Giovani Bernard, Cin RB",@Den,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Knile Davis, Pit RB",Ten,W 40-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Eddie Lacy, Sea RB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christine Michael, Ind RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Andre Ellington, Hou RB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Latavius Murray, Min RB",LAR,W 24-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenjon Barner, Phi RB",@Dal,W 37-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Denard Robinson, Jax RB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Gillislee, NE RB",@Oak,W 33-8,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Thompson, Wsh RB",@NO,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike James, Det RB",@Chi,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rex Burkhead, NE RB",@Oak,W 33-8,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tommy Bohanon, Jax RB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Stepfan Taylor, Ari RB",@Hou,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Theo Riddick, Det RB",@Chi,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Stacy, NYJ RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Kyle Juszczyk, SF RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Joseph Randle, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Spencer Ware, KC RB",@NYG,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kerwynn Williams, Ari RB",@Hou,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Anderson, Den RB",Cin,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Benny Cunningham, Chi RB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kendall Gaskins, SF RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Steven Miller, Det RB",@Chi,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Line, NO RB",Wsh,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Winn, Ind RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Khiry Robinson, NYJ RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Charles Sims, TB RB",@Mia,W 30-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dri Archer, Buf RB",@LAC,L 24-54,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Carlos Hyde, Cle RB",Jax,L 7-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jerick McKinnon, SF RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Terrance West, Bal RB",@GB,W 23-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tre Mason, LAR RB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bishop Sankey, Min RB",LAR,W 24-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy Hill, NE RB",@Oak,W 33-8,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Gaffney, Jax RB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Storm Johnson, Mia RB",TB,L 20-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lache Seastrunk, NYJ RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Andre Williams, LAC RB",Buf,W 54-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James White, NE RB",@Oak,W 33-8,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ka'Deem Carey, Chi RB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devonta Freeman, Atl RB",@Sea,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lorenzo Taliaferro, Bal RB",@GB,W 23-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marion Grice, Ari RB",@Hou,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Crowell, NYJ RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Alfred Blue, Hou RB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Damien Williams, KC RB",@NYG,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Juwan Thompson, Den RB",Cin,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kapri Bibbs, Wsh RB",@NO,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Branden Oliver, LAC RB",Buf,W 54-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Antonio Andrews, Ten RB",@Pit,L 17-40,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darrin Reaves, KC RB",@NYG,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Silas Redd, Wsh RB",@NO,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Hewitt, Cin RB",@Den,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Watts, LAR RB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Austin Johnson, TB RB",@Mia,W 30-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jay Prosch, Hou RB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Orleans Darkwa, NYG RB",KC,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Senorise Perry, Mia RB",TB,L 20-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Winston, Cle RB",Jax,L 7-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Fitzgerald Toussaint, Pit RB",Ten,W 40-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Charcandrick West, KC RB",@NYG,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Roosevelt Nix, Pit RB",Ten,W 40-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Johnson, Ari RB",@Hou,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marcus Murphy, Buf RB",@LAC,L 24-54,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Michael Burton, Chi RB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy Langford, NYJ RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Jalston Fowler, Sea RB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Johnson, SF RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Joey Iosefa, NE RB",@Oak,W 33-8,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jay Ajayi, Phi RB",@Dal,W 37-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Cobb, Chi RB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ameer Abdullah, Det RB",@Chi,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Melvin Gordon, LAC RB",Buf,W 54-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Karlos Williams, Pit RB",Ten,W 40-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ty Montgomery, GB RB",Bal,L 0-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Javorius Allen, Bal RB",@GB,W 23-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenny Hilliard, Wsh RB",@NO,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Robinson, Ind RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Aaron Ripkowski, GB RB",Bal,L 0-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Varga, Ind RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Duke Johnson Jr., Cle RB",Jax,L 7-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Yeldon, Jax RB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Todd Gurley II, LAR RB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tevin Coleman, Atl RB",@Sea,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Jones, Ind RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Mike Davis, Sea RB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cameron Artis-Payne, Car RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Michael Dyer, Oak RB",NE,L 8-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"John Crockett, Bal RB",@GB,W 23-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrence Magee, Atl RB",@Sea,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Thomas Rawls, NYJ RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Gus Johnson, LAC RB",Buf,W 54-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Zenner, Det RB",@Chi,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Brown, LAR RB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terron Ward, Atl RB",@Sea,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jarryd Hayne, SF RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Brandon Wegher, LAR RB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alonzo Harris, GB RB",Bal,L 0-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Corey Grant, Jax RB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Nikita Whitlock, NYG RB",KC,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Raheem Mostert, SF RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Rod Smith, Dal RB",Phi,L 9-37,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Williams, Dal RB",Phi,L 9-37,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Akeem Hunt, KC RB",@NYG,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ezekiel Elliott, Dal RB",Phi,L 9-37,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Henry, Ten RB",@Pit,L 17-40,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenyan Drake, Mia RB",TB,L 20-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Prosise, Sea RB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Ervin, Hou RB, WR",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Dixon, Bal RB",@GB,W 23-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devontae Booker, Den RB",Cin,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeAndre Washington, Oak RB",NE,L 8-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Perkins, NYG RB",KC,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Howard, Chi RB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wendell Smallwood, Phi RB",@Dal,W 37-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Williams, NO RB",Wsh,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alex Collins, Bal RB",@GB,W 23-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andy Janovich, Den RB",Cin,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Danny Vitale, Cle RB",Jax,L 7-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derek Watt, LAC RB",Buf,W 54-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kelvin Taylor, Cle RB",Jax,L 7-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darius Jackson, Cle RB",Jax,L 7-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dwayne Washington, Det RB",@Chi,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Lasco, NO RB",Wsh,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Keith Marshall, Wsh RB",@NO,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Brooks, Sea RB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Ferguson, Ind RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Terrell Watson, NYG RB",KC,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wilds, Jax RB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jhurell Pressley, Atl RB",@Sea,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Byron Marshall, Wsh RB",@NO,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Atkinson III, KC RB",@NYG,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Wilder Jr., Buf RB",@LAC,L 24-54,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D.J. Foster, Ari RB",@Hou,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dreamius Smith, LAC RB",Buf,W 54-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devon Johnson, Car RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Rob Kelley, Wsh RB",@NO,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalen Richard, Oak RB",NE,L 8-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Troymaine Pope, Hou RB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Gronkowski, NE RB",@Oak,W 33-8,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Julian Howsare, NYJ RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Kenneth Farrow, LAC RB",Buf,W 54-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Lasike, Chi RB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Peyton Barber, TB RB",@Mia,W 30-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Don Jackson, GB RB",Bal,L 0-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Farmer, Sea RB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mack Brown, Min RB",LAR,W 24-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tarik Cohen, Chi RB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Donnel Pumphrey, Phi RB",@Dal,W 37-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"De'Angelo Henderson, Den RB",Cin,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alvin Kamara, NO RB",Wsh,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Mixon, Cin RB",@Den,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Samaje Perine, Wsh RB",@NO,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah Hood, Oak RB",NE,L 8-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D'Onta Foreman, Hou RB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marquez Williams, Cle RB",Jax,L 7-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marlon Mack, Ind RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Leonard Fournette, Jax RB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kareem Hunt, KC RB",@NYG,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wayne Gallman, NYG RB",KC,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Conner, Pit RB",Ten,W 40-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dalvin Cook, Min RB",LAR,W 24-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christian McCaffrey, Car RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"T.J. Logan, Ari RB",@Hou,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah McGuire, NYJ RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Aaron Jones, GB RB",Bal,L 0-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Sam Rogers, LAR RB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devante Mays, GB RB",Bal,L 0-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Carson, Sea RB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Williams, SF RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Jamaal Williams, GB RB",Bal,L 0-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matthew Dayes, Cle RB",Jax,L 7-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Khalfani Muhammad, Ten RB",@Pit,L 17-40,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy McNichols, SF RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
