Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"David Johnson, ARI",0,0,0,0,0,0.0,285,1058,3.71,10.8,108,72,786,10.92,3.5,3.2,248,RB
"Le'Veon Bell, PIT",0,0,0,0,0,0.0,314,1357,4.32,9.5,103,83,655,7.89,1.9,2.3,247,RB
"LeSean McCoy, BUF",0,0,0,0,0,0.0,270,1368,5.07,9.5,64,51,362,7.10,1.5,1.1,220,RB
"Melvin Gordon, LAC",0,0,0,0,0,0.0,304,1178,3.88,9.3,64,46,436,9.48,1.7,3.7,204,RB
"Devonta Freeman, ATL",0,0,0,0,0,0.0,226,989,4.38,8.2,73,60,562,9.37,2.3,1.9,199,RB
"Jordan Howard, CHI",0,0,0,0,0,0.0,272,1325,4.87,6.5,56,32,325,10.16,1.1,1.6,191,RB
"Christian McCaffrey, CAR",0,0,0,0,0,0.0,194,875,4.51,7,80,47,437,9.30,2,1.6,165,RB
"DeMarco Murray, TEN",0,0,0,0,0,0.0,243,991,4.08,5.6,66,52,376,7.23,2.4,1.9,165,RB
"Jay Ajayi, PHI",0,0,0,0,0,0.0,256,1132,4.42,7.6,43,33,201,6.09,0.8,1.3,164,RB
"Todd Gurley, LAR",0,0,0,0,0,0.0,272,968,3.56,8,50,38,306,8.05,0.5,1.5,160,RB
"Isaiah Crowell, NYJ",0,0,0,0,0,0.0,222,1007,4.54,6.4,51,39,305,7.82,0.6,1.7,153,RB
"Tevin Coleman, ATL",0,0,0,0,0,0.0,153,643,4.20,6.3,44,34,429,12.62,3.8,1.3,149,RB
"Carlos Hyde, JAC",0,0,0,0,0,0.0,249,1099,4.41,6.3,28,24,142,5.92,2.1,5.4,146,RB
"Dalvin Cook, MIN",0,0,0,0,0,0.0,203,832,4.10,7.5,61,44,300,6.82,1.2,1.6,146,RB
"Lamar Miller, HOU",0,0,0,0,0,0.0,255,973,3.82,6.1,51,38,239,6.29,1.4,1.6,145,RB
"Mark Ingram, NO",0,0,0,0,0,0.0,189,820,4.34,5.2,64,52,363,6.98,2.7,2.5,145,RB
"Leonard Fournette, JAC",0,0,0,0,0,0.0,221,953,4.31,6.5,52,30,229,7.63,1,1.7,143,RB
"Ezekiel Elliott, DAL",0,0,0,0,0,0.0,192,955,4.97,6.3,27,21,231,11.00,0.6,0.9,142,RB
"Kareem Hunt, KC",0,0,0,0,0,0.0,220,875,3.98,7.6,47,30,228,7.60,1,1.7,142,RB
"Marshawn Lynch, OAK",0,0,0,0,0,0.0,197,807,4.10,9,53,30,181,6.03,0.8,1.3,140,RB
"Joe Mixon, CIN",0,0,0,0,0,0.0,193,784,4.06,6.8,56,37,296,8.00,1.2,1.5,137,RB
"Bilal Powell, NYJ",0,0,0,0,0,0.0,173,741,4.28,3.6,85,64,454,7.09,2.3,1.2,136,RB
"Ty Montgomery, BAL",0,0,0,0,0,0.0,148,752,5.08,5,65,51,373,7.31,0.9,1.5,130,RB
"C.J. Anderson, LAR",0,0,0,0,0,0.0,200,786,3.93,5.9,52,34,262,7.71,1.2,1.7,128,RB
"Mike Gillislee, NO",0,0,0,0,0,0.0,162,724,4.47,8.1,14,12,90,7.50,1.1,1.3,121,RB
"Ameer Abdullah, MIN",0,0,0,0,0,0.0,192,713,3.71,4.7,42,31,270,8.71,2.4,2,119,RB
"Terrance West, NO",0,0,0,0,0,0.0,184,756,4.11,4.8,37,28,187,6.68,0.8,1,110,RB
"Rob Kelley, WAS",0,0,0,0,0,0.0,196,796,4.06,4.8,29,18,132,7.33,1,1.5,108,RB
"Paul Perkins, NYG",0,0,0,0,0,0.0,193,729,3.78,2.9,41,27,297,11.00,0.9,1.4,106,RB
"Doug Martin, OAK",0,0,0,0,0,0.0,190,764,4.02,5.1,25,22,190,8.64,0.5,3.5,102,RB
