Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,21.7,319.0,0.12,2.6,0.7,0.5,0.0,0.0
Atlanta Falcons,ATL,23.48,366.0,0.1,2.08,0.4,0.5,0.0,0.0
Baltimore Ravens,BAL,22.17,322.0,0.1,1.9,0.6,0.4,0.0,0.0
Buffalo Bills,BUF,16.5,265.2,0.1,2.0,1.03,0.6,0.0,0.0
Carolina Panthers,CAR,21.5,366.8,0.1,2.33,0.8,0.5,0.0,0.09
Chicago Bears,CHI,20.44,380.0,0.16,2.2,0.8,0.5,0.0,0.07
Cincinnati Bengals,CIN,26.56,435.5,0.1,1.5,0.6,0.4,0.0,0.0
Cleveland Browns,CLE,21.7,348.0,0.11,2.0,0.8,0.6,0.0,0.0
Dallas Cowboys,DAL,20.2,342.4,0.1,2.33,0.7,0.6,0.0,0.0
Denver Broncos,DEN,21.1,338.4,0.1,2.3,0.9,0.5,0.0,0.1
Detroit Lions,DET,18.8,302.0,0.1,2.2,0.8,0.4,0.0,0.08
Green Bay Packers,GB,21.75,374.0,0.0,2.18,0.3,0.3,0.0,0.0
Houston Texans,HOU,21.57,379.0,0.12,1.9,0.8,0.5,0.03,0.0
Indianapolis Colts,IND,22.72,377.4,0.1,2.7,0.7,0.5,0.0,0.0
Jacksonville Jaguars,JAX,21.3,309.0,0.1,2.6,0.6,0.4,0.0,0.0
Kansas City Chiefs,KC,21.5,344.0,0.1,1.4,0.9,0.5,0.0,0.0
Los Angeles Chargers,LAC,16.0,299.0,0.14,2.1,0.7,0.4,0.0,0.0
Los Angeles Rams,LAR,22.6,330.0,0.12,2.4,0.9,0.5,0.03,0.0
Miami Dolphins,MIA,24.94,418.0,0.1,1.2,0.7,0.4,0.0,0.0
Minnesota Vikings,MIN,21.87,329.0,0.12,2.2,0.6,0.4,0.0,0.0
New England Patriots,NE,18.87,345.8,0.1,1.8,0.8,0.4,0.0,0.09
New Orleans Saints,NO,19.9,392.7,0.11,2.51,0.9,0.5,0.0,0.0
New York Giants,NYG,18.9,286.0,0.11,1.4,0.88,0.4,0.0,0.08
New York Jets,NYJ,19.8,295.0,0.1,2.0,0.8,0.6,0.0,0.0
Oakland Raiders,OAK,25.77,437.0,0.1,0.8,0.6,0.3,0.0,0.0
Philadelphia Eagles,PHI,24.5,367.7,0.11,2.1,0.5,0.4,0.0,0.08
Pittsburgh Steelers,PIT,16.03,314.0,0.12,2.76,0.5,0.5,0.0,0.1
San Francisco 49ers,SF,22.0,351.0,0.1,1.89,0.7,0.4,0.0,0.0
Seattle Seahawks,SEA,19.2,345.5,0.13,2.16,0.8,0.6,0.0,0.06
Tampa Bay Buccaneers,TB,24.43,421.0,0.1,1.4,0.3,0.5,0.0,0.09
Tennessee Titans,TEN,16.0,280.0,0.13,2.1,0.6,0.5,0.0,0.06
Washington Redskins,WAS,19.3,335.0,0.1,2.5,0.7,0.5,0.0,0.0
