Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,27.0,379.4,0.2,3.5,0.71,0.8,0.1,0.09
Atlanta Falcons,ATL,25.1,373.9,0.23,2.65,1.1,0.77,0.06,0.08
Baltimore Ravens,BAL,25.0,379.0,0.21,2.7,0.89,0.67,0.1,0.07
Buffalo Bills,BUF,23.17,344.0,0.3,3.1,1.6,0.8,0.04,0.08
Carolina Panthers,CAR,25.9,411.0,0.32,3.0,1.6,0.8,0.03,0.1
Chicago Bears,CHI,21.5,334.0,0.30000000000000004,3.1,1.09,0.9,0.05,0.1
Cincinnati Bengals,CIN,25.9,409.7,0.2,2.5,1.0,0.6,0.03,0.1
Cleveland Browns,CLE,26.5,384.0,0.32,3.2,1.5,1.0,0.04,0.1
Dallas Cowboys,DAL,30.2,446.0,0.11,2.2,0.78,0.6234663747667379,0.03,0.07
Denver Broncos,DEN,22.1,331.0,0.30000000000000004,2.9,1.2,0.6,0.07,0.12
Detroit Lions,DET,33.9,447.3,0.24,2.3,0.7,0.7,0.1,0.1
Green Bay Packers,GB,17.47,291.0,0.32,3.3,1.8,0.8,0.05,0.08
Houston Texans,HOU,22.2,386.0,0.30000000000000004,2.9,0.9,0.8,0.1,0.07
Indianapolis Colts,IND,24.5,349.0,0.25,3.14,1.2,1.0,0.06,0.08
Jacksonville Jaguars,JAX,27.4,398.0,0.30000000000000004,2.1,1.3,0.63,0.1,0.07
Kansas City Chiefs,KC,21.0,367.0,0.35,3.3,1.1,0.9,0.03,0.1
Los Angeles Chargers,LAC,27.8,421.0,0.24,2.4,1.2,0.6,0.1,0.08
Los Angeles Rams,LAR,23.2,359.0,0.32,3.3,1.1,1.0,0.1,0.12
Miami Dolphins,MIA,19.6,319.2,0.33,2.97,1.2,0.7,0.06,0.11
Minnesota Vikings,MIN,29.4,399.0,0.23,2.06,0.8,0.8,0.1,0.06
New England Patriots,NE,21.8,402.0,0.29,2.8,0.98,0.7,0.1,0.1
New Orleans Saints,NO,23.0,376.0,0.29,3.1,0.9,0.8,0.04,0.07
New York Giants,NYG,25.4,364.9,0.23,2.37,1.0,0.72,0.04,0.1
New York Jets,NYJ,25.3,339.0,0.22,2.61,0.9,0.6,0.04,0.08
Oakland Raiders,OAK,38.8,470.0,0.21,1.8,0.9,0.55,0.1,0.09
Philadelphia Eagles,PHI,20.3,336.2,0.30000000000000004,2.7,1.1,0.67,0.1,0.1
Pittsburgh Steelers,PIT,26.4,420.0,0.21,2.6,0.83,0.73,0.1,0.1
San Francisco 49ers,SF,30.3,411.0,0.17,2.6,0.85,0.63,0.03,0.08
Seattle Seahawks,SEA,21.04,357.0,0.34,3.4,1.3,0.8,0.1,0.1
Tampa Bay Buccaneers,TB,29.1,426.9,0.23,2.4,0.8,0.7,0.04,0.1
Tennessee Titans,TEN,19.47,317.6,0.30000000000000004,2.9,1.1,0.7,0.05,0.1
Washington Redskins,WAS,25.3,379.0,0.22,3.3,0.9,1.1,0.03,0.08
