Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,24.37,379.169921875,0.14321491122245789,2.729445219039917,0.668899655342102,0.7124291658401489,0.0,0.0
Atlanta Falcons,ATL,21.9,373.9,0.14321491122245789,2.65,0.8503623008728027,0.42661094665527344,0.0,0.0
Baltimore Ravens,BAL,25.0,360.3958435058594,0.14321491122245789,2.7,0.7804070711135864,0.42661094665527344,0.0,0.0
Buffalo Bills,BUF,21.42413330078125,332.6352233886719,0.14321491122245789,2.9426991939544678,0.8503623008728027,0.5178933143615723,0.0,0.0
Carolina Panthers,CAR,24.76081657409668,411.0,0.14321491122245789,3.0,1.0636740922927856,0.5209376215934753,0.0,0.09
Chicago Bears,CHI,19.126291275024414,325.3052673339844,0.22347185015678406,3.0334739685058594,0.9850689172744751,0.5178933143615723,0.0,0.08
Cincinnati Bengals,CIN,23.94173240661621,409.7,0.14321491122245789,2.3878426551818848,0.79,0.42661094665527344,0.0,0.09
Cleveland Browns,CLE,24.5,363.23651123046875,0.14321491122245789,3.0656397342681885,0.8503623008728027,0.6,0.0,0.0
Dallas Cowboys,DAL,30.2,420.0564880371094,0.11,1.8628535270690918,0.668899655342102,0.5178933143615723,0.0,0.0
Denver Broncos,DEN,20.32289695739746,322.9983215332031,0.14321491122245789,2.9,1.0636740922927856,0.6,0.0,0.1
Detroit Lions,DET,33.9,440.0,0.14321491122245789,2.3,0.668899655342102,0.5178933143615723,0.0,0.08
Green Bay Packers,GB,13.5,285.941650390625,0.14321491122245789,3.0334739685058594,1.0636740922927856,0.5178933143615723,0.0,0.0
Houston Texans,HOU,21.75225257873535,353.3982849121094,0.14321491122245789,2.9,0.8,0.5209376215934753,0.06,0.0
Indianapolis Colts,IND,24.5,349.0,0.14321491122245789,2.864062786102295,0.8822113275527954,0.6,0.0,0.0
Jacksonville Jaguars,JAX,23.343841552734375,392.1452331542969,0.14321491122245789,2.0516483783721924,0.8782451152801514,0.42661094665527344,0.03,0.0
Kansas City Chiefs,KC,21.0,367.0,0.14321491122245789,3.0528576374053955,0.8822113275527954,0.58,0.0,0.0
Los Angeles Chargers,LAC,27.8,420.0564880371094,0.14321491122245789,2.038231134414673,0.8503623008728027,0.6,0.0,0.0
Los Angeles Rams,LAR,21.8,359.0,0.14321491122245789,3.0334739685058594,0.8,0.55,0.0,0.0
Miami Dolphins,MIA,19.6,287.0,0.14321491122245789,2.9426991939544678,1.0636740922927856,0.5178933143615723,0.0,0.0
Minnesota Vikings,MIN,29.4,390.31768798828125,0.14321491122245789,1.9,0.668899655342102,0.5178933143615723,0.0,0.0
New England Patriots,NE,20.049972534179688,366.253173828125,0.14321491122245789,2.753904342651367,0.8822113275527954,0.5178933143615723,0.0,0.08
New Orleans Saints,NO,23.0,353.8,0.14321491122245789,3.0334739685058594,0.6967825293540955,0.5178933143615723,0.0,0.0
New York Giants,NYG,22.0,363.3773498535156,0.14321491122245789,2.37,0.75,0.42661094665527344,0.0,0.08
New York Jets,NYJ,25.3,339.0,0.14321491122245789,2.61,0.7,0.6,0.0,0.0
Oakland Raiders,OAK,33.57393264770508,461.3,0.14321491122245789,1.8,0.668899655342102,0.42661094665527344,0.0,0.0
Philadelphia Eagles,PHI,20.3,334.9292907714844,0.14321491122245789,2.7,0.9618697166442871,0.67,0.0,0.09
Pittsburgh Steelers,PIT,22.47445297241211,417.0721130371094,0.14321491122245789,2.6,0.668899655342102,0.7086974382400513,0.0,0.08
San Francisco 49ers,SF,30.3,344.0,0.14321491122245789,2.6,0.6967825293540955,0.42661094665527344,0.0,0.0
Seattle Seahawks,SEA,21.04,317.5453796386719,0.14321491122245789,2.9233155250549316,0.8503623008728027,0.5178933143615723,0.0,0.08
Tampa Bay Buccaneers,TB,29.1,420.0564880371094,0.14321491122245789,2.4,0.668899655342102,0.5178933143615723,0.0,0.1
Tennessee Titans,TEN,15.3,285.941650390625,0.14321491122245789,2.9,0.8,0.5178933143615723,0.0,0.07
Washington Redskins,WAS,25.3,372.69775390625,0.14321491122245789,3.0850234031677246,0.7,0.5209376215934753,0.0,0.0
