Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,26.5,354.0,0.11,3.1,0.5,0.6,0.02,0.045
Atlanta Falcons,ATL,23.72,352.0,0.2,2.4,1.0,0.6,0.0,0.04
Baltimore Ravens,BAL,21.7,338.8,0.2,2.4,0.7,0.5,0.015,0.035
Buffalo Bills,BUF,22.3,307.0,0.2,2.4,1.0,0.6,0.0,0.04
Carolina Panthers,CAR,24.75,409.1,0.3,2.7,1.4,0.7,0.0,0.095
Chicago Bears,CHI,19.1,323.3,0.2,2.9,1.0,0.6,0.0,0.09
Cincinnati Bengals,CIN,24.4,394.0,0.18,2.3,0.9,0.5,0.0,0.095
Cleveland Browns,CLE,25.79,359.0,0.2,2.9,0.84,0.63,0.0,0.05
Dallas Cowboys,DAL,29.21048329513075,412.18998116540854,0.1,1.6,0.6476645593416699,0.6,0.004985768956284477,0.035
Denver Broncos,DEN,20.5,329.9,0.2,2.52,0.99,0.6,0.0,0.11
Detroit Lions,DET,32.7,444.0,0.2,2.27,0.6,0.6,0.065,0.09
Green Bay Packers,GB,15.6,281.0,0.2,3.0,1.2,0.6,0.0,0.04
Houston Texans,HOU,20.75,368.0,0.2,2.8,0.84,0.62,0.1,0.035
Indianapolis Colts,IND,23.049999999999997,345.0,0.2,2.6,0.9,0.6,0.0,0.04
Jacksonville Jaguars,JAX,24.05,397.4,0.2,2.02,1.0,0.6,0.1,0.035
Kansas City Chiefs,KC,19.75,352.0,0.2,2.8,0.9,0.7,0.0,0.05
Los Angeles Chargers,LAC,26.1,417.5,0.2,1.9,1.0,0.5,0.060000000000000005,0.04
Los Angeles Rams,LAR,22.545,356.6,0.2,3.0,1.0,0.6,0.015,0.06
Miami Dolphins,MIA,18.05,301.0,0.2,2.5,1.1,0.6,0.0,0.055
Minnesota Vikings,MIN,27.25,391.0,0.2,2.0,0.7,0.52,0.060000000000000005,0.03
New England Patriots,NE,20.68,368.0,0.2,2.24,0.9,0.68,0.02,0.09
New Orleans Saints,NO,22.4,355.0,0.2,2.83,0.8,0.63,0.0,0.035
New York Giants,NYG,22.835,354.0,0.12,2.1,0.9,0.6,0.0,0.09
New York Jets,NYJ,24.6,331.7,0.2,2.6,0.8,0.56,0.0,0.04
Oakland Raiders,OAK,34.35,469.0,0.12,1.3,0.9,0.5,0.01,0.045
Philadelphia Eagles,PHI,19.65,333.0,0.2,2.6,1.0,0.6,0.03,0.095
Pittsburgh Steelers,PIT,23.9,391.2,0.1,2.4,0.8,0.6,0.015,0.09
San Francisco 49ers,SF,28.450000000000003,361.0,0.1,2.4,0.6,0.5,0.0,0.04
Seattle Seahawks,SEA,20.45,343.6,0.2,2.7,1.1,0.7,0.015,0.09
Tampa Bay Buccaneers,TB,27.05,404.0,0.2,2.26,0.7,0.64,0.0,0.1
Tennessee Titans,TEN,16.35,296.0,0.2,2.69,0.9,0.6,0.0,0.085
Washington Redskins,WAS,24.525,360.0,0.2,2.5,0.8,0.67,0.0,0.04
