Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Adam Shaheen,CHI,1.3,8.966902665110366,0.3,0,0,0,0.05,0.0,0.0
Alan Cross,TB,0.5,0.0,0.2409897946118339,0,0,0,0.02,0.0,0.0
Anthony Firkser,TEN,2.5,19.29408532401364,0.2,0,0,0,0.03,0.0,0.0
Antonio Gates,LAC,2.28,21.231584197820286,0.3,0,0,0,0.02,0.0,0.0
Antony Auclair,TB,0.9,11.7,0.1683262177181717,0,0,0,0.05,0.0,0.0
Austin Hooper,ATL,4.5,41.221956976547254,0.3,0,0,0,0.09,0.0,0.0
Ben Braunecker,CHI,0.2,0.0,0.02,0,0,0,0.03,0.0,0.0
Ben Koyack,JAX,0.5,0.0,0.04,0,0,0,0.03,0.0,0.0
Benjamin Watson,NO,2.7,21.038386782491486,0.2,0,0,0,0.03,0.0,0.0
Blake Bell,JAX,1.4,9.522889870155803,0.2311746973195704,0,0,0,0.06,0.0,0.0
Blake Jarwin,DAL,2.1,11.586777391773158,0.1,0,0,0,0.03,0.0,0.0
Brian Parker,DEN,1.4,15.4,0.15851112042382812,0,0,0,0.03,0.0,0.0
C.J. Uzomah,CIN,4.0,25.9,0.3,0,0,0,0.05,0.0,0.0
Cameron Brate,TB,3.5,39.409334940817075,1.0,0,0,0,0.05,0.0,0.0
Charles Clay,BUF,3.1,15.846845225917724,0.1,0,0,0,0.05,0.0,0.0
Chris Herndon,NYJ,4.0,31.9,0.4,0,0,0,0.07,0.0,0.0
Chris Manhertz,CAR,0.2,0.0,0.03,0,0,0,0.04,0.0,0.0
Clark Harris,CIN,0.05,0.0,0.02,0,0,0,0.02,0.0,0.0
Dallas Goedert,PHI,1.7,11.628437060365403,0.3,0,0,0,0.04,0.0,0.0
Dalton Schultz,DAL,1.4,9.259117295587393,0.1,0,0,0,0.11,0.0,0.0
Dan Arnold,NO,2.7,17.209060927058403,0.2,0,0,0,0.4,0.0,0.0
Daniel Brown,CHI,0.17,0.0,0.01,0,0,0,0.03,0.0,0.0
Darrell Daniels,ARI,0.1,0.0,0.01,0,0,0,0.03,0.0,0.0
Darren Fells,CLE,1.1,9.730083203362447,0.23968593338856636,0,0,0,0.06,0.0,0.0
David Njoku,CLE,5.0,39.76142790047109,1.0,0,0,0,0.07,0.0,0.0
Demetrius Harris,KC,1.3,9.415711363919065,0.2,0,0,0,0.03,0.0,0.0
Derek Carrier,OAK,1.6,8.322161581112548,0.1486960231293411,0,0,0,0.03,0.0,0.0
Durham Smythe,MIA,1.0,10.6,0.1,0,0,0,0.03,0.0,0.0
Ed Dickson,SEA,2.7,15.722370564218217,0.3,0,0,0,0.03,0.0,0.0
Eric Ebron,IND,5.0,49.6,1.0,0,0,0,1.74,0.01,0.0
Eric Saubert,ATL,0.6,1.3,0.03,0,0,0,0.03,0.0,0.0
Eric Tomlinson,NYJ,0.7,2.5,0.04,0,0,0,0.07,0.0,0.0
Erik Swoope,IND,1.8,14.4,0.2,0,0,0,0.03,0.0,0.0
Garrett Celek,SF,0.5,8.594643744709694,0.2691312252681911,0,0,0,0.02,0.0,0.0
