Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Mike Evans, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.6,6.1,92.2,15.11,0.9,0.0,14,WR
"Antonio Brown, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,5.00,0.0,10.7,7.2,93.4,12.97,0.7,0.1,13,WR
"Odell Beckham, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,10.4,6.9,79.8,11.57,0.6,0.1,10,WR
"Doug Baldwin, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,7.5,5.6,70.5,12.59,0.5,0.0,10,WR
"Kelvin Benjamin, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,4.5,65.9,14.64,0.7,0.1,10,WR
"Larry Fitzgerald, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,9.7,7.1,73.4,10.34,0.4,0.0,9,WR
"Taylor Gabriel, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.4,17.00,0.0,8.3,6.0,76.6,12.77,0.4,0.0,9,WR
"Dez Bryant, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8,4.4,62.3,14.16,0.5,0.0,9,WR
"Terrelle Pryor, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8,2.57,0.0,9.3,5.4,71.5,13.24,0.3,0.0,8,WR
"Amari Cooper, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0,-0.00,0.0,9,5.5,71.5,13.00,0.3,0.0,8,WR
"T.Y. Hilton, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,9.1,5.3,70.7,13.34,0.3,0.0,8,WR
"Cameron Meredith, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,8.2,6.2,77.9,12.56,0.3,0.2,8,WR
"Brandon Marshall, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.1,4.8,62.0,12.92,0.4,0.0,8,WR
"Emmanuel Sanders, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,4.50,0.0,9.2,5.2,69.3,13.33,0.4,0.0,8,WR
"DeAndre Hopkins, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,5.5,66.1,12.02,0.4,0.0,8,WR
"Brandin Cooks, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,6.00,0.0,7.3,5.1,64.6,12.67,0.4,0.0,8,WR
"Demaryius Thomas, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.4,5.5,67.4,12.25,0.4,0.1,8,WR
"Golden Tate, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,1.40,0.0,8,5.6,61.2,10.93,0.4,0.1,8,WR
"Jeremy Maclin, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,7.6,4.6,58.7,12.76,0.5,0.0,8,WR
"Jordan Matthews, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8,5.2,59.4,11.42,0.5,0.0,8,WR
"Stefon Diggs, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,3.67,0.0,8.5,6.6,62.1,9.41,0.3,0.0,7,WR
"Jordy Nelson, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,4.9,57.6,11.76,0.5,0.1,7,WR
"Michael Crabtree, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.2,5.3,56.5,10.66,0.4,0.0,7,WR
"Marvin Jones, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,7.3,4.1,51.3,12.51,0.4,0.0,7,WR
"Kenny Britt, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,6.5,4.3,51.7,12.02,0.4,0.1,7,WR
"Julian Edelman, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.8,4.75,0.0,9.4,6.3,59.4,9.43,0.4,0.1,7,WR
"Malcolm Mitchell, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.9,3.4,41.8,12.29,0.5,0.0,7,WR
"Donte Moncrief, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,6.3,3.7,41.3,11.16,0.5,0.0,7,WR
"Tyrell Williams, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.2,4.5,56.0,12.44,0.3,0.0,6,WR
