Player,POS,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Antonio Brown,WR,PIT,0.2,0.0,7.4,107.8,0.8
Michael Thomas,WR,NO,0.0,0.0,7.3,92.8,0.7
Julio Jones,WR,ATL,0.9,0.0,6.7,95.1,0.6
DeAndre Hopkins,WR,HOU,0.0,0.0,6.5,91.3,0.6
Tyreek Hill,WR,KC,7.2,0.0,5.4,77.9,0.6
Keenan Allen,WR,LAC,0.3,0.0,6.5,83.1,0.5
Jarvis Landry,WR,CLE,0.3,0.0,6.6,77.7,0.5
Davante Adams,WR,GB,0.0,0.0,5.0,67.5,0.6
Mike Evans,WR,TB,0.0,0.0,5.5,73.0,0.5
Stefon Diggs,WR,MIN,2.4,0.0,5.2,68.8,0.6
Adam Thielen,WR,MIN,0.6,0.0,5.3,74.9,0.5
JuJu Smith-Schuster,WR,PIT,0.0,0.0,4.8,66.9,0.6
Golden Tate,WR,PHI,1.0,0.0,6.1,68.8,0.5
Brandin Cooks,WR,LAR,3.0,0.0,4.4,61.9,0.5
Nelson Agholor,WR,PHI,2.5,0.0,5.3,61.5,0.5
Kenny Stills,WR,MIA,0.0,0.0,4.6,65.8,0.5
T.Y. Hilton,WR,IND,0.0,0.0,4.7,71.4,0.4
Devin Funchess,WR,CAR,0.0,0.0,3.9,57.9,0.5
Randall Cobb,WR,GB,2.1,0.0,4.8,54.5,0.5
Kenny Golladay,WR,DET,0.5,0.0,3.9,59.7,0.4
Michael Crabtree,WR,BAL,0.0,0.0,4.8,52.0,0.5
Quincy Enunwa,WR,NYJ,0.2,0.0,4.3,52.5,0.5
Allen Robinson,WR,CHI,0.0,0.0,4.2,61.0,0.3
Corey Davis,WR,TEN,0.0,0.0,4.4,55.3,0.5
Tyler Lockett,WR,SEA,3.3,0.0,3.8,53.3,0.4
Larry Fitzgerald,WR,ARI,0.0,0.0,6.4,66.2,0.2
Chris Hogan,WR,NE,1.1,0.0,4.0,55.7,0.3
Robert Woods,WR,LAR,0.8,0.0,4.4,57.1,0.3
Amari Cooper,WR,DAL,0.6,0.0,4.3,57.2,0.3
Robby Anderson,WR,NYJ,0.5,0.0,3.9,53.7,0.3
Kelvin Benjamin,WR,KC,0.0,0.0,3.6,47.3,0.4
Jamison Crowder,WR,WAS,1.6,0.0,4.2,53.4,0.2
Ted Ginn,WR,NO,3.0,0.0,3.5,49.0,0.3
Mike Williams,WR,LAC,0.0,0.0,3.5,42.8,0.4
Sterling Shepard,WR,NYG,0.6,0.0,4.7,52.8,0.2
Sammy Watkins,WR,KC,0.0,0.0,3.2,45.7,0.3
Tyrell Williams,WR,LAC,0.0,0.0,3.0,45.5,0.3
Chris Godwin,WR,TB,0.0,0.0,2.9,38.6,0.3
Jordy Nelson,WR,OAK,0.0,0.0,3.9,42.1,0.3
Keelan Cole,WR,JAX,0.0,0.0,3.4,47.1,0.2
Josh Doctson,WR,WAS,-0.1,0.0,2.5,39.0,0.3
Mohamed Sanu,WR,ATL,0.6,0.0,3.6,41.8,0.2
DeSean Jackson,WR,TB,0.8,0.0,3.0,44.3,0.2
John Brown,WR,BAL,0.8,0.0,3.3,43.6,0.2
Dede Westbrook,WR,JAX,0.0,0.0,3.2,42.7,0.2
Allen Hurns,WR,DAL,0.0,0.0,3.0,40.4,0.2
Danny Amendola,WR,MIA,0.3,0.0,4.1,43.0,0.1
Phillip Dorsett,WR,NE,0.4,0.0,3.1,41.8,0.1
Cole Beasley,WR,DAL,0.0,0.0,3.6,38.4,0.2
Courtland Sutton,WR,DEN,0.2,0.0,2.9,38.9,0.2
Rishard Matthews,WR,NYJ,0.0,0.0,2.4,35.6,0.2
Donte Moncrief,WR,JAX,0.1,0.0,2.7,35.5,0.2
Antonio Callaway,WR,CLE,0.2,0.0,2.6,36.1,0.1
Calvin Ridley,WR,ATL,0.2,0.0,2.7,33.5,0.2
Trent Taylor,WR,SF,0.0,0.0,3.0,33.5,0.2
Willie Snead,WR,BAL,0.0,0.0,3.1,35.6,0.1
Michael Gallup,WR,DAL,0.3,0.0,2.4,30.9,0.2
Jermaine Kearse,WR,NYJ,0.0,0.0,2.6,31.3,0.2
DeVante Parker,WR,MIA,0.0,0.0,4.0,40.0,0.0
John Ross,WR,CIN,1.7,0.0,2.4,31.1,0.1
Austin Carr,WR,NO,0.2,0.0,2.1,27.6,0.2
Anthony Miller,WR,CHI,0.6,0.0,2.4,30.7,0.1
Tyler Boyd,WR,CIN,0.5,0.0,2.7,30.6,0.1
James Washington,WR,PIT,0.3,0.0,2.0,28.4,0.2
Zay Jones,WR,BUF,0.0,0.0,2.5,30.4,0.1
Taylor Gabriel,WR,CHI,1.1,0.0,2.5,30.0,0.1
Laquon Treadwell,WR,MIN,0.0,0.0,2.2,27.0,0.1
Jakeem Grant,WR,MIA,0.4,0.0,2.0,26.9,0.1
Chad Williams,WR,ARI,1.2,0.0,2.3,27.6,0.1
Chester Rogers,WR,IND,0.5,0.0,2.1,28.0,0.1
Bruce Ellington,WR,DET,0.6,0.0,2.3,25.4,0.1
Torrey Smith,WR,CAR,0.0,0.0,2.1,27.3,0.1
Jaron Brown,WR,SEA,0.0,0.0,1.6,24.9,0.1
Terrance Williams,WR,DAL,0.7,0.0,2.2,26.9,0.1
Rashard Higgins,WR,CLE,0.1,0.0,2.0,26.6,0.1
Adam Humphries,WR,TB,0.3,0.0,2.5,26.5,0.1
Tajae Sharpe,WR,TEN,0.0,0.0,1.9,23.8,0.1
Seth Roberts,WR,OAK,0.0,0.0,2.3,25.3,0.1
Cordarrelle Patterson,WR,NE,7.4,0.0,1.7,18.2,0.1
Jarius Wright,WR,CAR,0.1,0.0,1.9,23.7,0.1
D.J. Moore,WR,CAR,1.1,0.0,1.7,21.2,0.1
Cody Latimer,WR,NYG,0.0,0.0,1.8,21.9,0.1
Tre'Quan Smith,WR,NO,0.2,0.0,1.7,19.8,0.1
T.J. Jones,WR,DET,0.0,0.0,1.4,19.3,0.1
Taywan Taylor,WR,TEN,1.7,0.0,1.3,17.4,0.1
J.J. Nelson,WR,ARI,0.9,0.0,1.4,19.4,0.1
Andre Holmes,WR,DEN,0.0,0.0,1.3,17.4,0.1
Deonte Thompson,WR,BUF,0.0,0.0,1.3,17.2,0.1
Chris Conley,WR,KC,0.0,0.0,1.4,17.0,0.1
Robert Foster,WR,BUF,0.3,0.0,1.2,14.8,0.1
D.J. Chark,WR,JAX,0.3,0.0,1.1,14.1,0.1
Tavon Austin,WR,DAL,7.0,0.0,0.8,7.2,0.0
DeAndre Carter,WR,HOU,0.2,0.0,1.1,13.4,0.1
Justin Hardy,WR,ATL,0.1,0.0,0.9,11.1,0.1
Chris Moore,WR,BAL,0.4,0.0,0.9,10.3,0.1
Shelton Gibson,WR,PHI,0.2,0.0,0.9,11.1,0.1
David Moore,WR,SEA,0.0,0.0,0.8,10.4,0.1
Josh Reynolds,WR,LAR,0.2,0.0,0.7,8.3,0.1
Corey Coleman,WR,NYG,0.1,0.0,0.6,8.0,0.1
Ryan Switzer,WR,PIT,0.6,0.0,0.6,7.0,0.1
Tim Patrick,WR,DEN,0.0,0.0,0.5,6.0,0.1
DaeSean Hamilton,WR,DEN,0.1,0.0,0.6,7.4,0.1
Andre Roberts,WR,NYJ,0.1,0.0,0.5,5.2,0.1
Darrius Heyward-Bey,WR,PIT,0.4,0.0,0.4,5.7,0.0
