Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Ezekiel Elliott, DAL",0.0,0.0,0.0,0.0,0.0,0.0,20.7,97.9,4.73,0.7,3.4,2.9,28.4,9.79,0.1,0.1,15,RB
"Todd Gurley, LAR",0.0,0.0,0.0,0.0,0.0,0.0,19.2,68.2,3.55,0.6,4.4,3.5,34.3,9.80,0.3,0.2,14,RB
"Le'Veon Bell, PIT",0.0,0.0,0.0,0.0,0.0,0.0,18.9,79.6,4.21,0.6,6.0,4.6,31.4,6.83,0.1,0.1,14,RB
"Kareem Hunt, KC",0.0,0.0,0.0,0.0,0.0,0.0,15.3,74.5,4.87,0.5,2.7,2.1,20.4,9.71,0.2,0.2,12,RB
"Leonard Fournette, JAC",0.0,0.0,0.0,0.0,0.0,0.0,19.4,80.9,4.17,0.4,3.1,2.1,17.0,8.10,0.1,0.1,11,RB
"Carlos Hyde, JAC",0.0,0.0,0.0,0.0,0.0,0.0,16.3,82.4,5.06,0.4,2.7,2.3,14.2,6.17,0.1,0.2,11,RB
"DeMarco Murray, TEN",0.0,0.0,0.0,0.0,0.0,0.0,15.0,72.6,4.84,0.4,3.5,2.7,16.5,6.11,0.1,0.1,10,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,17.1,66.2,3.87,0.4,3.0,2.2,20.7,9.41,0.1,0.1,10,RB
"Bilal Powell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,14.8,64.1,4.33,0.4,3.9,3.1,20.4,6.58,0.1,0.1,10,RB
"Jordan Howard, CHI",0.0,0.0,0.0,0.0,0.0,0.0,16.6,72.4,4.36,0.5,3.7,2.3,16.3,7.09,0.0,0.2,10,RB
"Doug Martin, OAK",0.0,0.0,0.0,0.0,0.0,0.0,16.1,65.7,4.08,0.4,2.6,2.2,21.2,9.64,0.1,0.3,10,RB
"LeSean McCoy, BUF",0.0,0.0,0.0,0.0,0.0,0.0,16.6,68.3,4.11,0.3,4.6,3.9,26.7,6.85,0.0,0.0,9,RB
"Melvin Gordon, LAC",0.0,0.0,0.0,0.0,0.0,0.0,17.4,58.4,3.36,0.4,4.2,2.9,24.8,8.55,0.1,0.2,9,RB
"Mike Gillislee, NO",0.0,0.0,0.0,0.0,0.0,0.0,16.2,54.7,3.38,0.7,0.9,0.8,6.2,7.75,0.0,0.1,9,RB
"Jay Ajayi, PHI",0.0,0.0,0.0,0.0,0.0,0.0,16.4,65.0,3.96,0.5,2.3,1.7,9.8,5.76,0.0,0.0,9,RB
"Ameer Abdullah, MIN",0.0,0.0,0.0,0.0,0.0,0.0,16.8,57.4,3.42,0.4,3.1,2.5,16.8,6.72,0.1,0.1,8,RB
"Christian McCaffrey, CAR",0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.2,3.77,0.2,6.0,4.7,41.9,8.91,0.1,0.3,8,RB
"Tarik Cohen, CHI",0.0,0.0,0.0,0.0,0.0,0.0,7.6,36.1,4.75,0.2,5.5,4.2,30.2,7.19,0.2,0.2,8,RB
"Latavius Murray, MIN",0.0,0.0,0.0,0.0,0.0,0.0,14.3,56.1,3.92,0.5,1.4,1.2,7.1,5.92,0.0,0.1,7,RB
"Joe Mixon, CIN",0.0,0.0,0.0,0.0,0.0,0.0,14.5,54.9,3.79,0.3,3.5,2.5,19.3,7.72,0.0,0.1,7,RB
"Frank Gore, MIA",0.0,0.0,0.0,0.0,0.0,0.0,12.9,45.6,3.53,0.3,2.1,1.5,13.4,8.93,0.1,0.1,7,RB
"Jonathan Stewart, NYG",0.0,0.0,0.0,0.0,0.0,0.0,13.0,54.0,4.15,0.3,1.8,1.0,7.1,7.10,0.1,0.3,6,RB
"LeGarrette Blount, DET",0.0,0.0,0.0,0.0,0.0,0.0,11.3,43.9,3.88,0.4,1.1,0.9,5.5,6.11,0.1,0.1,6,RB
"Isaiah Crowell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.5,3.79,0.3,2.6,1.8,15.0,8.33,0.0,0.1,6,RB
"Elijah McGuire, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,9.8,42.1,4.30,0.3,1.7,1.1,10.6,9.64,0.0,0.1,6,RB
"Marshawn Lynch, OAK",0.0,0.0,0.0,0.0,0.0,0.0,13.3,48.6,3.65,0.4,2.0,1.1,7.7,7.00,0.0,0.1,6,RB
"Aaron Jones, GB",0.0,0.0,0.0,0.0,0.0,0.0,10.9,49.4,4.53,0.4,1.7,1.2,8.3,6.92,0.0,0.1,6,RB
"Corey Clement, PHI",0.0,0.0,0.0,0.0,0.0,0.0,9.6,34.2,3.56,0.3,3.0,1.9,12.3,6.47,0.1,0.1,6,RB
"Wayne Gallman, NYG",0.0,0.0,0.0,0.0,0.0,0.0,11.9,44.9,3.77,0.2,1.1,0.8,5.8,7.25,0.1,0.1,5,RB
"James White, NE",0.0,0.0,0.0,0.0,0.0,0.0,3.7,11.9,3.22,0.1,4.8,3.8,33.1,8.71,0.2,0.1,5,RB
"Derrick Henry, TEN",0.0,0.0,0.0,0.0,0.0,0.0,9.5,46.0,4.84,0.3,1.2,1.1,7.5,6.82,0.0,0.1,5,RB
"Terrance West, NO",0.0,0.0,0.0,0.0,0.0,0.0,9.5,37.8,3.98,0.3,1.9,1.3,10.6,8.15,0.0,0.2,5,RB
"Chris Johnson, ARI",0.0,0.0,0.0,0.0,0.0,0.0,13.5,46.6,3.45,0.3,1.7,1.1,9.3,8.45,0.0,0.2,5,RB
"Duke Johnson, CLE",0.0,0.0,0.0,0.0,0.0,0.0,3.4,13.9,4.09,0.2,5.3,3.6,35.7,9.92,0.0,0.0,5,RB
"Theo Riddick, DET",0.0,0.0,0.0,0.0,0.0,0.0,3.8,11.7,3.08,0.1,5.4,4.1,26.6,6.49,0.3,0.1,5,RB
