Player,Team,Salary
DeAndre Hopkins,HOU,8600
Mike Williams,LAC,6000
Doug Baldwin,SEA,6200
Alshon Jeffery,PHI,6300
Robby Anderson,NYJ,5500
Robert Foster,BUF,5400
Kenny Golladay,DET,6800
Davante Adams,GNB,8500
Julio Jones,ATL,8800
Mike Evans,TAM,7300
Chris Hogan,NWE,4700
Stefon Diggs,MIN,7700
Antonio Brown,PIT,8600
Robert Woods,LAR,7500
Julian Edelman,NWE,7200
Antonio Callaway,CLE,4800
Tyler Boyd,CIN,6700
Jordy Nelson,OAK,5000
Larry Fitzgerald,ARI,6000
Dede Westbrook,JAC,5400
Aldrick Robinson,MIN,4600
T.Y. Hilton,IND,7900
Dante Pettis,SFO,5500
Justin Hardy,ATL,4700
Tyrell Williams,LAC,5800
Breshad Perriman,CLE,4700
Josh Reynolds,LAR,5300
Andre Roberts,NYJ,4500
Trent Sherfield,ARI,4500
Tim Patrick,DEN,5400
Brandin Cooks,LAR,7600
Demaryius Thomas,HOU,5300
Isaiah McKenzie,BUF,5100
Michael Thomas,NOR,8500
Willie Snead,BAL,5000
DaeSean Hamilton,DEN,5300
James Washington,PIT,4600
Andy Jones,DET,4500
Demarcus Robinson,KAN,5200
Travis Benjamin,LAC,4600
DeAndre Carter,HOU,4500
Allen Robinson,CHI,6500
Golden Tate,PHI,5700
Calvin Ridley,ATL,5700
Courtland Sutton,DEN,5900
Tyler Lockett,SEA,6700
Jamison Crowder,WAS,5400
Chris Moore,BAL,4500
Amari Cooper,DAL,6600
Cole Beasley,DAL,4800
Tyreek Hill,KAN,8400
JuJu Smith-Schuster,PIT,7800
Richie James,SFO,4600
Mohamed Sanu,ATL,5400
Bennie Fowler,NYG,4600
Jarvis Landry,CLE,6300
Keith Kirkwood,NOR,4900
Taylor Gabriel,CHI,5100
Corey Davis,TEN,5800
Sterling Shepard,NYG,5200
Danny Amendola,MIA,4700
Randall Cobb,GNB,5200
Russell Gage,ATL,4500
Adam Humphries,TAM,6200
Seth Roberts,OAK,5200
Rashard Higgins,CLE,4800
Alex Erickson,CIN,4500
Russell Shepard,NYG,4800
Jarius Wright,CAR,4700
Cordarrelle Patterson,NWE,5000
Brandon Powell,DET,4500
Marcell Ateman,OAK,4600
Curtis Samuel,CAR,5700
Chris Conley,KAN,4700
Adam Thielen,MIN,8200
Taywan Taylor,TEN,4900
Michael Floyd,WAS,4500
Kendrick Bourne,SFO,4900
Ryan Grant,IND,4500
Tre'Quan Smith,NOR,5700
Josh Gordon,NWE,6800
D.J. Moore,CAR,6300
Jawill Davis,NYG,4500
Josh Bellamy,CHI,4500
Kelvin Benjamin,KAN,4700
Kenny Stills,MIA,5700
Ryan Switzer,PIT,4800
Jermaine Kearse,NYJ,4700
Noah Brown,DAL,4500
Maurice Harris,WAS,4500
Brice Butler,MIA,4600
Zach Pascal,IND,4900
Marquez Valdes-Scantling,GNB,4700
Zay Jones,BUF,5100
Chester Rogers,IND,4600
Cody Core,CIN,4700
Marvin Hall,ATL,4500
David Moore,SEA,6300
John Ross,CIN,5600
Allen Hurns,DAL,4500
John Brown,BAL,4800
Nelson Agholor,PHI,5300
Trent Taylor,SFO,4500
Corey Coleman,NYG,4700
Equanimeous St. Brown,GNB,4500
Marquise Goodwin,SFO,4800
Rishard Matthews,NYJ,4500
Tajae Sharpe,TEN,4800
Andre Holmes,DEN,4500
Jake Kumerow,GNB,4500
T.J. Jones,DET,4600
Ray-Ray McCloud,BUF,4500
Marcus Kemp,KAN,4500
Cameron Batson,TEN,4600
J'Mon Moore,GNB,4500
Shelton Gibson,PHI,4500
Jalen Tolliver,ARI,4500
Deonte Thompson,BUF,4600
Keenan Allen,LAC,8000
Darrius Heyward-Bey,PIT,4500
Phillip Dorsett,NWE,4600
Brandon Zylstra,MIN,4500
Malik Turner,SEA,4500
Donte Moncrief,JAC,5000
J.J. Nelson,ARI,4900
Pharoh Cooper,LAR,4500
Michael Crabtree,BAL,5100
Darius Jennings,TEN,4500
Geremy Davis,LAC,4500
Chris Godwin,TAM,5400
Anthony Miller,CHI,5200
River Cracraft,DEN,4500
Charone Peake,NYJ,4500
Auden Tate,CIN,4500
KhaDarel Hodge,LAR,4500
Rashad Greene,JAC,4500
Justin Watson,TAM,4500
Jehu Chesson,WAS,4500
Laquon Treadwell,MIN,4600
Dontrelle Inman,IND,4600
DeVante Parker,MIA,4900
Michael Gallup,DAL,5300
Sammie Coates,HOU,4500
Matthew Slater,NWE,4500
Josh Doctson,WAS,5500
Leonte Carroo,MIA,4500
Jaron Brown,SEA,4800
Damion Ratley,CLE,4500
Jordan Matthews,PHI,4600
Devin Funchess,CAR,5000
Keelan Cole,JAC,4800
Dwayne Harris,OAK,4500
Tommylee Lewis,NOR,4600
JoJo Natson,LAR,4500
