Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Richie Brockel, Car TE",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Cumberland, LAC TE",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Logan Paulsen, Atl TE",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Lance Kendricks, GB TE",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rob Housler, NE TE",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kyle Rudolph, Min TE",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bruce Miller, SF TE",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Virgil Green, LAC TE",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Luke Stocker, Ten TE",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Ausberry, Det TE",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Charles Clay, Buf TE",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Niles Paul, Jax TE",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Williams, Wsh TE",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Cameron, Mia TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Julius Thomas, Mia TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Lee Smith, Oak TE",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Coby Fleener, NO TE",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dwayne Allen, NE TE",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Orson Charles, KC TE",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ladarius Green, Pit TE",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,TE
"James Hanna, Dal TE",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rhett Ellison, NYG TE",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Greg Scruggs, NE TE",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Garrett Celek, SF TE",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Phillip Supernaw, Ten TE",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Brinkley, Ten TE",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dominique Jones, Mia TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Derek Carrier, Oak TE",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean McGrath, LAC TE",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chase Ford, Bal TE",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cooper Helfet, Oak TE",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Bostick, NYJ TE",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Larry Donnell, Bal TE",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ifeanyi Momah, Ari TE",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Eifert, Cin TE",Bal,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Ertz, Phi TE",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gavin Escobar, Cle TE",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Travis Kelce, KC TE",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vance McDonald, Pit TE",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Reed, Wsh TE",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ryan Griffin, Hou TE",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Williams, NE TE",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mychal Rivera, Jax TE",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Gragg, NYJ TE",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dion Sims, Chi TE",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Levine Toilolo, Det TE",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justice Cunningham, LAR TE",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Luke Willson, Det TE",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Josh Hill, NO TE",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Pantale, Mia TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Timothy Wright, Det TE",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Williams, Ind TE",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MarQueis Gray, Mia TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Zach Sudfeld, NYJ TE",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Stoneburner, LAR TE",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jack Doyle, Ind TE",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Ebron, Ind TE",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Fiedorowicz, Hou TE",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Crockett Gillmore, Bal TE",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Richard Rodgers, Phi TE",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jace Amaro, Ten TE",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Seferian-Jenkins, Jax TE",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Troy Niklas, NE TE",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Logan Thomas, Buf TE",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Fells, Cle TE",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Leonhardt, Min TE",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Demetrius Harris, KC TE",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Trey Burton, Chi TE",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kyle Nelson, SF TE",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Marcel Jensen, Wsh TE",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Asante Cleveland, LAC TE",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nic Jacobs, Jax TE",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Annen, Buf TE",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"RaShaun Allen, Hou TE",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justin Perillo, Chi TE",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"James O'Shaughnessy, Jax TE",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MyCole Pruitt, Hou TE",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Randall Telfer, Cle TE",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Christian, Ari TE",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Clive Walford, NYJ TE",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Neal Sterling, NYJ TE",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Bell, Min TE",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Manhertz, Car TE",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Uzomah, Cin TE",Bal,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Boyle, Bal TE",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Heuerman, Den TE",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick O'Leary, Buf TE",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Waller, Bal TE",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rory Anderson, Buf TE",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Koyack, Jax TE",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kennard Backman, Det TE",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Kroft, Cin TE",Bal,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Maxx Williams, Bal TE",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jesse James, Pit TE",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,TE
"A.J. Derby, Mia TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Geoff Swaim, Dal TE",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vince Mayle, Bal WR, TE",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"E.J. Bibbs, Wsh TE",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Khari Lee, Buf TE",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerome Cunningham, Ten TE",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Wes Saxton, Buf TE",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Will Tye, NE TE",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cameron Brate, TB TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Daniel Brown, Chi TE",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hunter Henry, LAC TE",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Hooper, Atl TE",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Vannett, Sea TE",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Higbee, LAR TE",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Seth DeValve, Cle TE",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Temarrick Hemingway, LAR TE",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerell Adams, NYG TE",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Morgan, Min TE",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rico Gathers, Dal TE",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Thomas Duarte, Mia TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Beau Sandland, GB TE",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Braunecker, Chi TE",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Wick, SF TE",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Stephen Anderson, Hou TE",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt LaCosse, Den TE",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Erik Swoope, Ind TE",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Anthony Denham, Phi TE",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bryce Williams, Ari TE",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Devon Cajuste, Cle WR, TE",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alan Cross, TB TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Braedon Bowman, LAC TE",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Parker, Den TE",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Joshua Perkins, Phi TE",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ross Travis, Ind TE",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Scott Simonson, Car TE",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Xavier Grimble, Pit TE",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Tialavea, Atl TE",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt Lengel, Cle TE",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alex Ellis, Jax TE",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Tomlinson, NYJ TE",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jonnu Smith, Ten TE",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Roberts, Det TE",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Leggett, NYJ TE",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Butt, Den TE",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mason Schreck, Cin TE",Bal,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeremy Sprinkle, Wsh TE",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Adam Shaheen, Chi TE",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"George Kittle, SF TE",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Njoku, Cle TE",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"O.J. Howard, TB TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Bucky Hodges, Min TE",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Saubert, Atl TE",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Everett, LAR TE",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Engram, NYG TE",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Antony Auclair, TB TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Ricky Seals-Jones, Ari TE",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hakeem Valles, Det TE",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Hikutini, SF TE",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jacob Hollister, NE TE",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean Culkin, LAC TE",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cethan Carter, Cin TE, RB",Bal,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darrell Daniels, Ind TE",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Baylis, Car TE",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Shane Smith, NYG TE, RB",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Henry Krieger-Coble, LAR TE",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Traylor, Den TE",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
