Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"RaShaun Allen, Hou TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Justin Perillo, Chi TE",Car,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"James O'Shaughnessy, Jax TE",@Ind,W 27-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MyCole Pruitt, Hou TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Randall Telfer, Cle TE",Ten,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Christian, Ari TE",@LAR,L 0-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Clive Walford, NYJ TE",@Mia,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Neal Sterling, NYJ TE",@Mia,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Bell, Min TE",Bal,W 24-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Manhertz, Car TE",@Chi,L 3-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Uzomah, Cin TE",@Pit,L 14-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Boyle, Bal TE",@Min,L 16-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Heuerman, Den TE",@LAC,L 0-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick O'Leary, Buf TE",TB,W 30-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Waller, Bal TE",@Min,L 16-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rory Anderson, Buf TE",TB,W 30-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Koyack, Jax TE",@Ind,W 27-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kennard Backman, Det TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Tyler Kroft, Cin TE",@Pit,L 14-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Maxx Williams, Bal TE",@Min,L 16-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jesse James, Pit TE",Cin,W 29-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"A.J. Derby, Mia TE",NYJ,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Geoff Swaim, Dal TE",@SF,W 40-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vince Mayle, Bal WR, TE",@Min,L 16-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"E.J. Bibbs, Wsh TE",@Phi,L 24-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Khari Lee, Buf TE",TB,W 30-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerome Cunningham, Ten TE",@Cle,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Wes Saxton, Buf TE",TB,W 30-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Will Tye, NE TE",Atl,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cameron Brate, TB TE",@Buf,L 27-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Daniel Brown, Chi TE",Car,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hunter Henry, LAC TE",Den,W 21-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Hooper, Atl TE",@NE,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Vannett, Sea TE",@NYG,W 24-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Higbee, LAR TE",Ari,W 33-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Seth DeValve, Cle TE",Ten,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Temarrick Hemingway, LAR TE",Ari,W 33-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerell Adams, NYG TE",Sea,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Morgan, Min TE",Bal,W 24-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rico Gathers, Dal TE",@SF,W 40-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Thomas Duarte, Mia TE",NYJ,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Sandland, GB TE",NO,L 17-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Braunecker, Chi TE",Car,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Wick, SF TE",Dal,L 10-40,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Stephen Anderson, Hou TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Matt LaCosse, Den TE",@LAC,L 0-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Erik Swoope, Ind TE",Jax,L 0-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Anthony Denham, Phi TE",Wsh,W 34-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bryce Williams, Ari TE",@LAR,L 0-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Devon Cajuste, Cle WR, TE",Ten,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alan Cross, TB TE",@Buf,L 27-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Braedon Bowman, LAC TE",Den,W 21-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Parker, Den TE",@LAC,L 0-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Joshua Perkins, Phi TE",Wsh,W 34-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ross Travis, Ind TE",Jax,L 0-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Scott Simonson, Car TE",@Chi,L 3-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Xavier Grimble, Pit TE",Cin,W 29-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Tialavea, Atl TE",@NE,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt Lengel, Cle TE",Ten,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alex Ellis, Jax TE",@Ind,W 27-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Tomlinson, NYJ TE",@Mia,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jonnu Smith, Ten TE",@Cle,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Roberts, Det TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Jordan Leggett, NYJ TE",@Mia,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Butt, Den TE",@LAC,L 0-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mason Schreck, Cin TE",@Pit,L 14-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeremy Sprinkle, Wsh TE",@Phi,L 24-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Adam Shaheen, Chi TE",Car,W 17-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"George Kittle, SF TE",Dal,L 10-40,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Njoku, Cle TE",Ten,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"O.J. Howard, TB TE",@Buf,L 27-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bucky Hodges, Min TE",Bal,W 24-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Saubert, Atl TE",@NE,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Everett, LAR TE",Ari,W 33-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Engram, NYG TE",Sea,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Antony Auclair, TB TE",@Buf,L 27-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ricky Seals-Jones, Ari TE",@LAR,L 0-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hakeem Valles, Det TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Cole Hikutini, SF TE",Dal,L 10-40,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jacob Hollister, NE TE",Atl,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean Culkin, LAC TE",Den,W 21-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cethan Carter, Cin TE, RB",@Pit,L 14-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darrell Daniels, Ind TE",Jax,L 0-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Baylis, Car TE",@Chi,L 3-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Shane Smith, NYG TE, RB",Sea,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Henry Krieger-Coble, LAR TE",Ari,W 33-0,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Traylor, Den TE",@LAC,L 0-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
