Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"David Johnson, ARI",0.0,0.0,0.0,0.0,0.0,0.0,18.7,88.3,4.72,1.0,6.1,4.1,49.2,12.00,0.1,0.1,18,RB
"Le'Veon Bell, PIT",0.0,0.0,0.0,0.0,0.0,0.0,17.2,80.3,4.67,0.5,7.6,6.4,50.9,7.95,0.1,0.1,16,RB
"Melvin Gordon, LAC",0.0,0.0,0.0,0.0,0.0,0.0,19.1,77.8,4.07,0.7,4,3.2,28.5,8.91,0.2,0.2,14,RB
"Ezekiel Elliott, DAL",0.0,0.0,0.0,0.0,0.0,0.0,19.6,96.0,4.90,0.4,2.6,2.3,20.5,8.91,0.0,0.3,12,RB
"DeMarco Murray, TEN",0.0,0.0,0.0,0.0,0.0,0.0,18.0,73.2,4.07,0.5,4.2,3.2,23.2,7.25,0.1,0.2,12,RB
"Jordan Howard, CHI",0.0,0.0,0.0,0.0,0.0,0.0,15.6,64.5,4.13,0.5,3.4,2.6,24.9,9.58,0.2,0.1,12,RB
"Devontae Booker, DEN",0.0,0.0,0.0,0.0,0.0,0.0,15.9,74.6,4.69,0.5,3.8,2.7,20.2,7.48,0.1,0.3,12,RB
"Spencer Ware, KC",0.0,0.0,0.0,0.0,0.0,0.0,15.3,60.1,3.93,0.5,2.8,2.0,31.6,15.80,0.1,0.5,11,RB
"Devonta Freeman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,14.7,63.1,4.29,0.5,4.1,3.0,22.7,7.57,0.1,0.1,11,RB
"Jay Ajayi, PHI",0.0,0.0,0.0,0.0,0.0,0.0,17.0,84.5,4.97,0.6,1.8,1.5,9.4,6.27,0.0,0.2,11,RB
"Darren Sproles, PHI",0.0,0.0,0.0,0.0,0.0,0.0,12.2,54.5,4.47,0.3,6.2,4.3,34.8,8.09,0.2,0.1,10,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,16.7,65.4,3.92,0.5,3.5,2.8,16.5,5.89,0.1,0.1,10,RB
"Jonathan Stewart, NYG",0.0,0.0,0.0,0.0,0.0,0.0,15.8,74.4,4.71,0.5,1.7,1.1,8.2,7.45,0.0,0.2,9,RB
"Rob Kelley, WAS",0.0,0.0,0.0,0.0,0.0,0.0,15.6,73.3,4.70,0.3,3.1,1.0,6.6,6.60,0.1,0.1,9,RB
"Matt Forte, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,14.7,58.2,3.96,0.5,3,2.2,16.4,7.45,0.1,0.2,9,RB
"Todd Gurley, LAR",0.0,0.0,0.0,0.0,0.0,0.0,18.1,54.4,3.01,0.4,3.9,3.0,23.1,7.70,0.0,0.2,9,RB
"Giovani Bernard, CIN",0.0,0.0,0.0,0.0,0.0,0.0,11.6,47.2,4.07,0.2,5,3.9,32.9,8.44,0.1,0.1,8,RB
"Isaiah Crowell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,14.1,58.2,4.13,0.4,2.1,1.8,17.3,9.61,0.0,0.1,8,RB
"LeGarrette Blount, DET",0.0,0.0,0.0,0.0,0.0,0.0,14.4,45.8,3.18,0.6,1.2,1.1,7.5,6.82,0.1,0.1,8,RB
"Terrance West, NO",0.0,0.0,0.0,0.0,0.0,0.0,12.1,56.2,4.64,0.4,1.8,1.2,8.3,6.92,0.1,0.1,7,RB
"Kapri Bibbs, GB",0.0,0.0,0.0,0.0,0.0,0.0,10.7,45.2,4.22,0.3,2,1.5,15.5,10.33,0.2,0.1,7,RB
"Jeremy Hill, NE",0.0,0.0,0.0,0.0,0.0,0.0,11.3,50.8,4.50,0.5,1.4,1.0,7.6,7.60,0.0,0.1,7,RB
"Chris Thompson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,8.9,43.2,4.85,0.2,3.8,3.1,21.5,6.94,0.1,0.1,7,RB
