Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,24.94,355.0,0.1,2.2,0.4,0.4,0.0,0.0
Atlanta Falcons,ATL,16.7,281.0,0.11,2.2,0.9,0.4,0.0,0.0
Baltimore Ravens,BAL,17.48,322.0,0.13,2.45,1.0,0.5,0.0,0.0
Buffalo Bills,BUF,18.5,285.0,0.1,2.3,0.8,0.56,0.0,0.0
Carolina Panthers,CAR,23.07,395.0,0.1,1.5,0.5,0.5,0.0,0.09
Chicago Bears,CHI,17.2,310.2,0.16,2.45,0.6,0.57,0.0,0.08
Cincinnati Bengals,CIN,18.13,346.5,0.1,2.1,0.7,0.4,0.0,0.1
Cleveland Browns,CLE,20.5,339.3,0.1,2.1,0.7,0.6,0.0,0.0
Dallas Cowboys,DAL,22.7,358.7,0.1,1.7,0.8,0.6,0.0,0.0
Denver Broncos,DEN,18.25,346.8,0.13,2.4,0.8,0.59,0.0,0.1
Detroit Lions,DET,19.2,320.0,0.1,2.5,0.8,0.4,0.0,0.09
Green Bay Packers,GB,22.5,330.0,0.09,2.1,0.7,0.3,0.0,0.0
Houston Texans,HOU,19.0,283.0,0.11,2.1,0.9,0.6,0.0,0.0
Indianapolis Colts,IND,21.1,358.6,0.1,2.5,0.6,0.5,0.0,0.0
Jacksonville Jaguars,JAX,13.6,275.0,0.1,2.1,1.1,0.4,0.0,0.0
Kansas City Chiefs,KC,20.31,411.0,0.1,2.0,0.6,0.5,0.0,0.0
Los Angeles Chargers,LAC,23.24,362.8,0.11,2.0,0.7,0.4,0.0,0.0
Los Angeles Rams,LAR,16.8,313.0,0.14,2.25,0.88,0.5,0.0,0.0
Miami Dolphins,MIA,22.3,368.1,0.09,1.3,0.8,0.4,0.0,0.0
Minnesota Vikings,MIN,18.16,299.0,0.1,2.3,0.8,0.4,0.0,0.0
New England Patriots,NE,19.2,374.6,0.1,1.1,0.76,0.5,0.0,0.1
New Orleans Saints,NO,20.18,365.0,0.13,2.3,0.8,0.5,0.0,0.0
New York Giants,NYG,19.13,325.0,0.1,2.0,0.86,0.4,0.0,0.07
New York Jets,NYJ,22.75,372.0,0.1,2.3,0.6,0.5,0.0,0.0
Oakland Raiders,OAK,23.5,354.0,0.1,1.2,0.6,0.3,0.0,0.0
Philadelphia Eagles,PHI,25.67,398.2,0.1,2.0,0.7,0.4,0.0,0.08
Pittsburgh Steelers,PIT,21.02,387.0,0.11,2.2,0.5,0.4,0.0,0.09
San Francisco 49ers,SF,21.96,330.0,0.0,2.1,0.4,0.4,0.0,0.0
Seattle Seahawks,SEA,19.8,355.0,0.11,2.2,0.9,0.6,0.0,0.09
Tampa Bay Buccaneers,TB,26.5,357.0,0.11,1.4,0.6,0.4,0.0,0.09
Tennessee Titans,TEN,19.0,328.0,0.11,2.42,0.6,0.4,0.0,0.08
Washington Redskins,WAS,21.8,321.0,0.11,2.2,0.7,0.57,0.0,0.0
