Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,3.4854865001806594,0.004301324389297856,0.005171406161283899,0.08817538497742645,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,277.1566666666667,2.1383333333333336,0.39666666666666667,15.64,0.10333333333333335,0.0,0.0,0.0,0.1
Alex Smith,WAS,255.79755022735756,1.4791561232968586,0.4707991731272871,17.574431498500307,0.12556823069840964,0.0,0.0,0.0,0.06
Alex Tanney,NYG,4.550224039501125,0.005735099185730472,0.009049960782246826,0.05347091466150417,0.001999736768555777,0.0,0.0,0.0,0.03
Andrew Luck,IND,273.00333333333333,1.8383333333333332,1.03,12.548333333333332,0.085,0.0,0.0,0.0,0.13
Andy Dalton,CIN,274.49430168001834,1.9315527704365323,1.0080688625885286,8.592829370049165,0.07228185699318614,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,263.9666666666667,1.4916666666666665,0.9600000000000001,13.643333333333333,0.10166666666666667,0.0,0.0,0.0,0.08
Ben Roethlisberger,PIT,301.41333333333336,1.9216666666666666,1.0316666666666665,5.140000000000001,0.065,0.0,0.0,0.0,0.19
Blaine Gabbert,TEN,4.54891729671251,0.005735099185730466,0.011635663862888784,0.23863402256180785,0.001999736768555777,0.0,0.0,0.0,0.03
Blake Bortles,JAX,254.26833333333335,1.5766666666666669,1.07,25.774999999999995,0.11000000000000003,0.0,0.0,0.0,0.13
Brandon Weeden,HOU,5.149792395221367,0.007168873982163084,0.009049960782246826,0.09090247045661681,0.001999736768555777,0.0,0.0,0.0,0.06
Brett Hundley,SEA,5.0789875161385485,0.007168873982163084,0.009049960782246826,0.13771724842451952,0.001999736768555777,0.0,0.0,0.0,0.03
Brian Hoyer,NE,4.2185850055092,0.004301324389297854,0.005171406161283905,0.08817538497742843,0.003999473537111554,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,183.80166666666665,0.8716666666666667,0.8816666666666667,4.868333333333333,0.018333333333333333,0.0,0.0,0.0,0.06
C.J. Beathard,SF,249.28,1.3733333333333333,1.2833333333333334,15.594999999999999,0.19833333333333333,0.0,0.0,0.0,0.07
Cam Newton,CAR,233.3249098822951,1.5806401751917563,0.9261082443051883,38.23406880458401,0.29058127190893196,0.0,0.0,0.0,0.13
Carson Wentz,PHI,261.937849092769,1.7980158647367617,0.8296172045512931,16.59372947783919,0.08107378270334713,0.0,0.0,0.0,0.22
Case Keenum,DEN,253.74,1.4916666666666665,0.98,4.971666666666667,0.07833333333333335,0.0,0.0,0.0,0.03
Chad Henne,KC,3.412291188906147,0.004301324389297854,0.005171406161283902,0.06317729084299421,0.0,0.0,0.0,0.0,0.02
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
