Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Andrew Quarless, Det TE",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Richie Brockel, Car TE",Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Cumberland, LAC TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Logan Paulsen, Atl TE",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Lance Kendricks, GB TE",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rob Housler, NE TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Kyle Rudolph, Min TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Bruce Miller, SF TE",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Virgil Green, LAC TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Luke Stocker, Ten TE",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Ausberry, Det TE",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Charles Clay, Buf TE",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Niles Paul, Jax TE",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Williams, Wsh TE",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Cameron, Mia TE",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Julius Thomas, Mia TE",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Lee Smith, Oak TE",@Mia,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Coby Fleener, NO TE",TB,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dwayne Allen, NE TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Orson Charles, KC TE",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ladarius Green, Pit TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"James Hanna, Dal TE",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rhett Ellison, NYG TE",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Greg Scruggs, NE TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Garrett Celek, SF TE",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Phillip Supernaw, Ten TE",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Brinkley, Ten TE",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dominique Jones, Mia TE",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Derek Carrier, Oak TE",@Mia,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean McGrath, LAC TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Chase Ford, Bal TE",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cooper Helfet, Oak TE",@Mia,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Bostick, NYJ TE",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Larry Donnell, Bal TE",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ifeanyi Momah, Ari TE",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Eifert, Cin TE",@Jax,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Ertz, Phi TE",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gavin Escobar, Cle TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Travis Kelce, KC TE",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vance McDonald, Pit TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Jordan Reed, Wsh TE",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ryan Griffin, Hou TE",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Williams, NE TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Mychal Rivera, Jax TE",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Gragg, NYJ TE",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dion Sims, Chi TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Levine Toilolo, Det TE",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justice Cunningham, LAR TE",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Luke Willson, Det TE",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Josh Hill, NO TE",TB,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Pantale, Mia TE",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Timothy Wright, Det TE",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Williams, Ind TE",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MarQueis Gray, Mia TE",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Sudfeld, NYJ TE",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Stoneburner, LAR TE",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jack Doyle, Ind TE",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Ebron, Ind TE",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Fiedorowicz, Hou TE",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Crockett Gillmore, Bal TE",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Richard Rodgers, Phi TE",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jace Amaro, Ten TE",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Seferian-Jenkins, Jax TE",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Troy Niklas, NE TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Logan Thomas, Buf TE",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Fells, Cle TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Brian Leonhardt, Min TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Demetrius Harris, KC TE",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Trey Burton, Chi TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Kyle Nelson, SF TE",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Marcel Jensen, Wsh TE",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Asante Cleveland, LAC TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Nic Jacobs, Jax TE",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Annen, Buf TE",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"RaShaun Allen, Hou TE",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justin Perillo, Chi TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"James O'Shaughnessy, Jax TE",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MyCole Pruitt, Hou TE",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Randall Telfer, Cle TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Gerald Christian, Ari TE",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Clive Walford, NYJ TE",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Neal Sterling, NYJ TE",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Bell, Min TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Chris Manhertz, Car TE",Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Uzomah, Cin TE",@Jax,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Boyle, Bal TE",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Heuerman, Den TE",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick O'Leary, Buf TE",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Waller, Bal TE",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rory Anderson, Buf TE",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Koyack, Jax TE",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kennard Backman, Det TE",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Kroft, Cin TE",@Jax,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Maxx Williams, Bal TE",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jesse James, Pit TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"A.J. Derby, Mia TE",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Geoff Swaim, Dal TE",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vince Mayle, Bal WR, TE",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"E.J. Bibbs, Wsh TE",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Khari Lee, Buf TE",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerome Cunningham, Ten TE",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Wes Saxton, Buf TE",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Will Tye, NE TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Cameron Brate, TB TE",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Daniel Brown, Chi TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Hunter Henry, LAC TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Austin Hooper, Atl TE",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Vannett, Sea TE",Wsh,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Higbee, LAR TE",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Seth DeValve, Cle TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Temarrick Hemingway, LAR TE",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerell Adams, NYG TE",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Morgan, Min TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Rico Gathers, Dal TE",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Thomas Duarte, Mia TE",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Sandland, GB TE",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Braunecker, Chi TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Cole Wick, SF TE",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Stephen Anderson, Hou TE",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt LaCosse, Den TE",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Erik Swoope, Ind TE",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Anthony Denham, Phi TE",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bryce Williams, Ari TE",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Devon Cajuste, Cle WR, TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Alan Cross, TB TE",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Braedon Bowman, LAC TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Brian Parker, Den TE",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Joshua Perkins, Phi TE",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ross Travis, Ind TE",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Scott Simonson, Car TE",Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Xavier Grimble, Pit TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"D.J. Tialavea, Atl TE",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt Lengel, Cle TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Alex Ellis, Jax TE",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Tomlinson, NYJ TE",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jonnu Smith, Ten TE",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Roberts, Det TE",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Leggett, NYJ TE",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Butt, Den TE",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mason Schreck, Cin TE",@Jax,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeremy Sprinkle, Wsh TE",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Adam Shaheen, Chi TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"George Kittle, SF TE",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Njoku, Cle TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"O.J. Howard, TB TE",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bucky Hodges, Min TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Eric Saubert, Atl TE",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Everett, LAR TE",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Engram, NYG TE",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Antony Auclair, TB TE",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ricky Seals-Jones, Ari TE",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hakeem Valles, Det TE",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Hikutini, SF TE",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jacob Hollister, NE TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Sean Culkin, LAC TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Cethan Carter, Cin TE, RB",@Jax,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darrell Daniels, Ind TE",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Baylis, Car TE",Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Shane Smith, NYG TE, RB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Henry Krieger-Coble, LAR TE",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Traylor, Den TE",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,TE
