Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Adam Shaheen,CHI,1.0489984447541127,11.850000000000001,0.1,0.0,0.0,0.0,0.0,0,0.0
Anthony Firkser,TEN,1.8,20.25,0.125,0.0,0.0,0.0,0.0,0,0.0
Antonio Gates,LAC,1.65,18.9,0.1,0.0,0.0,0.0,0.0,0,0.0
Antony Auclair,TB,0.5879867557140126,4.744711998498068,0.01,0.0,0.0,0.0,0.0,0,0.0
Austin Hooper,ATL,3.75,38.05,0.22,0.0,0.0,0.0,0.0,0,0.0
Ben Braunecker,CHI,0.17792716680991622,1.2945084845696961,0.0,0.0,0.0,0.0,0.0,0,0.0
Ben Koyack,JAX,0.21771690001250954,2.5,0.0,0.0,0.0,0.0,0.0,0,0.0
Benjamin Watson,NO,2.077092742697337,25.26166144517014,0.135,0.0,0.0,0.0,0.0,0,0.0
Blake Bell,JAX,0.8,6.763346664674806,0.065,0.0,0.0,0.0,0.0,0,0.0
Blake Jarwin,DAL,2.55,27.15,0.2,0.0,0.0,0.0,0.0,0,0.0
Brian Parker,DEN,1.2927112498732924,14.350000000000001,0.09540340141492414,0.0,0.0,0.0,0.0,0,0.0
C.J. Uzomah,CIN,2.95,30.4,0.2,0.0,0.0,0.0,0.0,0,0.0
Cameron Brate,TB,3.05,31.45,0.3,0.0,0.0,0.0,0.0,0,0.0
Chris Herndon,NYJ,3.15,39.955,0.315,0.0,0.0,0.0,0.0,0,0.0
Chris Manhertz,CAR,0.6126749846020961,6.607833886218139,0.1,0.0,0.0,0.0,0.0,0,0.0
Clark Harris,CIN,0.0024984082826105466,0.0,0.001182682489549225,0.0,0.0,0.0,0.00390941300485818,0,0.0
Dallas Goedert,PHI,2.0,20.45,0.2,0.0,0.0,0.0,0.0,0,0.0
Dalton Schultz,DAL,1.63,16.875,0.1,0.0,0.0,0.0,0.0,0,0.0
Daniel Brown,CHI,0.03279335763208131,0.7,0.0,0.0,0.0,0.0,0.0,0,0.0
Darren Fells,CLE,0.65,7.050000000000001,0.1,0.0,0.0,0.0,0.0,0,0.0
David Morgan,MIN,0.3,2.65,0.0,0.0,0.0,0.0,0.0,0,0.0
David Njoku,CLE,3.45,40.1,0.3,0.0,0.0,0.0,0.0,0,0.0
Demetrius Harris,KC,1.07,12.094999999999999,0.08,0.0,0.0,0.0,0.0,0,0.0
Derek Carrier,OAK,0.5470041851225107,7.085763430028941,0.012658294766512562,0.0,0.0,0.0,0.0,0,0.0
Donnie Ernsberger,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.009281876352227814,0,0.0
Durham Smythe,MIA,0.2628753277539846,2.313848849750905,0.0014911937450033733,0.0,0.0,0.0,0.0,0,0.0
Dwayne Allen,NE,0.305,2.95,0.012658294765759484,0.0,0.0,0.0,0.0,0,0.0
Ed Dickson,SEA,1.45,17.325000000000003,0.165,0.0,0.0,0.0,0.0,0,0.0
Eric Ebron,IND,4.55,52.8,0.7,0.0,0.0,0.0,0.5,0,0.0
Eric Saubert,ATL,0.43336684179296137,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0,0.0
Eric Tomlinson,NYJ,0.30151021687043233,2.999387542838463,0.005033421465023547,0.0,0.0,0.0,0.0,0,0.0
Evan Engram,NYG,4.85,52.7,0.32999999999999996,0.0,0.0,0.0,0.425,0,0.0
Garrett Celek,SF,0.6934469400001093,7.885,0.1,0.0,0.0,0.0,0.0,0,0.0
Garrett Dickerson,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
George Kittle,SF,5.484999999999999,71.35,0.355,0.0,0.0,0.0,0.295,0,0.0
