Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,28.21,426.0,0.18,2.8,1.0,0.65,0.04,0.07
Atlanta Falcons,ATL,25.9,411.0,0.26,2.8,1.3,0.8,0.03,0.08
Baltimore Ravens,BAL,17.0,322.0,0.3,3.1,1.0,0.7,0.1,0.07
Buffalo Bills,BUF,18.7,327.0,0.26,3.3,1.2,0.8,0.08,0.06
Carolina Panthers,CAR,30.1,390.0,0.23,2.73,1.0,1.0,0.04,0.1
Chicago Bears,CHI,23.3,373.0,0.30000000000000004,2.6,1.12,0.9,0.03,0.1
Cincinnati Bengals,CIN,30.7,429.0,0.22,1.9,1.0,0.56,0.02,0.11
Cleveland Browns,CLE,26.2,329.0,0.23,2.72,1.0,0.8,0.03,0.09
Dallas Cowboys,DAL,22.8,349.0,0.21,2.6,0.85,0.8,0.04,0.07
Denver Broncos,DEN,25.9,439.0,0.30000000000000004,2.6,0.9,0.65,0.03,0.1
Detroit Lions,DET,28.7,416.8,0.23,3.1,0.8,0.8,0.03,0.1
Green Bay Packers,GB,21.4,407.0,0.25,3.2,1.0,0.8,0.03,0.08
Houston Texans,HOU,17.2,327.0,0.30000000000000004,3.2,1.0,1.1,0.1,0.08
Indianapolis Colts,IND,22.1,327.8,0.23,3.0,1.1,0.7,0.04,0.09
Jacksonville Jaguars,JAX,25.19,363.0,0.28,3.4,1.3,0.8,0.1,0.07
Kansas City Chiefs,KC,21.2,361.0,0.36,3.6,1.3,1.2,0.04,0.11
Los Angeles Chargers,LAC,20.26,340.6,0.22,3.0,1.1,0.67,0.03,0.09
Los Angeles Rams,LAR,22.0,371.0,0.36,3.4,1.2,1.1,0.1,0.11
Miami Dolphins,MIA,22.3,331.0,0.25,2.67,1.3,0.6,0.04,0.11
Minnesota Vikings,MIN,22.19,348.0,0.30000000000000004,2.9,1.1,0.8,0.1,0.06
New England Patriots,NE,19.1,342.0,0.34,3.6,1.6,0.7,0.1,0.11
New Orleans Saints,NO,21.9,381.0,0.32,4.3,1.5,0.9,0.04,0.1
New York Giants,NYG,22.32,339.7,0.30000000000000004,2.7,1.2,0.7,0.05,0.1
New York Jets,NYJ,30.9,409.0,0.24,1.8,0.8,0.6,0.02,0.1
Oakland Raiders,OAK,35.4,449.7,0.1,1.7,0.8387446267177894,0.64,0.1,0.09
Philadelphia Eagles,PHI,21.86,342.5,0.30000000000000004,2.8,1.5,0.7,0.1,0.1
Pittsburgh Steelers,PIT,19.7,313.8,0.3,3.7,1.2,0.7,0.1,0.11
San Francisco 49ers,SF,31.5,427.0,0.24,2.5,0.8,0.7,0.1,0.08
Seattle Seahawks,SEA,14.63,288.0,0.33,3.4,1.6,0.8,0.1,0.1
Tampa Bay Buccaneers,TB,27.0,418.0,0.21,2.7,0.87,0.9,0.04,0.1
Tennessee Titans,TEN,24.7,405.0,0.25,2.2,1.1,0.6,0.1,0.1
Washington Redskins,WAS,24.9,370.2,0.25,2.4,0.8,1.1,0.03,0.06
