Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,26.4275,367.3,0.11399999999999999,2.504,0.638,0.53,0.01,0.035
Atlanta Falcons,ATL,24.135,400.2,0.152,2.556,1.1300000000000001,0.654,0.0075,0.04
Baltimore Ravens,BAL,16.537499999999998,308.26666666666665,0.18800000000000003,2.42,0.9,0.608,0.0825,0.035
Buffalo Bills,BUF,17.935,308.8333333333333,0.154,2.918,1.028,0.6699999999999999,0.02,0.03
Carolina Panthers,CAR,27.764999999999997,375.0,0.146,2.3660000000000005,0.7939999999999999,0.712,0.01,0.09
Chicago Bears,CHI,21.7075,339.90000000000003,0.198,2.3779999999999997,0.924,0.674,0.0075,0.08
Cincinnati Bengals,CIN,29.0125,426.56666666666666,0.146,1.578,0.852,0.472,0.005,0.055
Cleveland Browns,CLE,24.615,322.56666666666666,0.168,2.184,0.828,0.646,0.0075,0.045
Dallas Cowboys,DAL,21.772499999999997,344.23333333333335,0.144,2.4479999999999995,0.71,0.612,0.01,0.035
Denver Broncos,DEN,23.7975,391.59999999999997,0.184,2.3139999999999996,0.758,0.55,0.0075,0.1
Detroit Lions,DET,26.645,385.26666666666665,0.126,2.65,0.6,0.5880000000000001,0.0075,0.095
Green Bay Packers,GB,19.9775,368.2,0.154,2.7840000000000003,0.818,0.6140000000000001,0.0075,0.04
Houston Texans,HOU,16.69,318.0,0.20200000000000004,2.6659999999999995,0.95,0.77,0.0875,0.04
Indianapolis Colts,IND,20.3475,306.93333333333334,0.148,2.636,0.93,0.6,0.01,0.045
Jacksonville Jaguars,JAX,24.2475,349.1333333333334,0.156,2.7800000000000002,0.868,0.536,0.035,0.035
Kansas City Chiefs,KC,19.1375,352.4666666666667,0.2,3.116,0.892,0.8560000000000001,0.01,0.055
Los Angeles Chargers,LAC,19.14,334.8666666666667,0.168,2.548,0.9440000000000002,0.534,0.0075,0.045
Los Angeles Rams,LAR,19.5975,355.1666666666667,0.21600000000000003,2.79,1.096,0.728,0.0325,0.055
Miami Dolphins,MIA,21.627499999999998,323.5,0.152,2.194,1.084,0.546,0.01,0.055
Minnesota Vikings,MIN,18.697499999999998,319.1333333333333,0.17600000000000002,2.634,0.9880000000000001,0.6020000000000001,0.0825,0.03
New England Patriots,NE,17.7075,317.90000000000003,0.19200000000000003,2.4539999999999997,1.294,0.584,0.0325,0.10500000000000001
New Orleans Saints,NO,19.299999999999997,358.8666666666666,0.20800000000000002,3.158,1.3199999999999998,0.7200000000000001,0.01,0.05
New York Giants,NYG,18.43,320.90000000000003,0.164,2.5140000000000002,0.986,0.58,0.0125,0.08
New York Jets,NYJ,29.847499999999997,404.0,0.148,1.6280000000000001,0.6699999999999999,0.534,0.005,0.05
Oakland Raiders,OAK,32.38968560241099,444.30700471241204,0.07791815356452603,1.446180671665941,0.7217489253435578,0.4920268952312184,0.030002300190967716,0.045
Philadelphia Eagles,PHI,19.865,318.1666666666667,0.20600000000000004,2.53,1.2579999999999998,0.642,0.0325,0.095
Pittsburgh Steelers,PIT,17.424999999999997,292.26666666666665,0.186,2.8939999999999997,0.85,0.6300000000000001,0.04,0.10500000000000001
San Francisco 49ers,SF,30.0425,397.23333333333335,0.12799999999999997,2.194,0.76,0.5640000000000001,0.055,0.04
Seattle Seahawks,SEA,13.782499999999999,279.43333333333334,0.19200000000000003,2.968,1.214,0.724,0.037500000000000006,0.09
Tampa Bay Buccaneers,TB,24.602500000000003,410.09999999999997,0.164,2.4979999999999998,0.6539999999999999,0.6799999999999999,0.01,0.09
Tennessee Titans,TEN,23.4275,394.26666666666665,0.17400000000000002,1.7700000000000002,0.9400000000000001,0.538,0.0575,0.085
Washington Redskins,WAS,24.1225,358.73333333333335,0.152,2.1839999999999997,0.7760000000000001,0.7220000000000001,0.0075,0.03
