Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
A.J. Green,WR,CIN,0.0,0.0,0.0,0.0,0.0,6.1,85.2,0.9
Julio Jones,WR,ATL,0.0,0.0,0.0,1.7,0.0,6.3,106.0,0.5
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.2,0.0,8.1,86.0,0.8
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,7.9,96.0,0.7
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,-0.7,0.0,7.4,96.7,0.6
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,5.5,67.8,0.8
Odell Beckham,WR,NYG,0.0,0.0,0.0,1.7,0.0,7.9,96.6,0.3
Golden Tate,WR,PHI,0.0,0.0,0.0,1.5,0.0,6.5,81.8,0.5
Cooper Kupp,WR,LAR,0.0,0.0,0.0,1.9,0.0,5.4,70.3,0.6
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.9,81.9,0.4
Brandin Cooks,WR,LAR,0.0,0.0,0.0,3.2,0.0,5.4,81.3,0.4
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.3,0.0,6.5,88.7,0.4
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,6.3,0.0,6.0,81.9,0.3
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,3.5,60.2,0.6
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.8,0.0,5.8,64.4,0.5
Will Fuller,WR,HOU,0.0,0.0,0.0,0.2,0.0,4.7,61.8,0.5
Marvin Jones,WR,DET,0.0,0.0,0.0,0.1,0.0,4.0,67.7,0.5
Adam Thielen,WR,MIN,0.0,0.0,0.0,0.5,0.0,7.5,88.5,0.2
Calvin Ridley,WR,ATL,0.0,0.0,0.0,2.5,0.0,3.8,63.3,0.5
Stefon Diggs,WR,MIN,0.0,0.0,0.0,1.5,0.0,6.6,72.2,0.3
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,5.9,77.4,0.3
Tyler Boyd,WR,CIN,0.0,0.0,0.0,1.7,0.0,5.3,67.2,0.4
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.3,0.0,5.1,69.7,0.4
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,4.7,64.8,0.4
Robert Woods,WR,LAR,0.0,0.0,0.0,2.3,0.0,5.1,65.0,0.4
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,6.1,68.2,0.4
Julian Edelman,WR,NE,0.0,0.0,0.0,3.5,0.0,5.7,68.1,0.4
Amari Cooper,WR,DAL,0.0,0.0,0.0,1.1,0.0,4.8,67.7,0.3
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,4.3,63.2,0.3
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.2,0.0,5.8,60.5,0.3
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.0,55.4,0.4
Tyler Lockett,WR,SEA,0.0,0.0,0.0,4.9,0.0,3.7,52.2,0.4
Josh Gordon,WR,NE,0.0,0.0,0.0,0.1,0.0,3.1,53.4,0.4
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,3.3,50.1,0.4
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,5.1,59.6,0.4
Dede Westbrook,WR,JAX,0.0,0.0,0.0,1.4,0.0,4.8,69.4,0.3
Tyreek Hill,WR,KC,0.0,0.0,0.0,7.1,0.0,4.3,52.6,0.4
John Brown,WR,BAL,0.0,0.0,0.0,0.9,0.0,4.4,55.0,0.4
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.7,52.8,0.4
Jamison Crowder,WR,WAS,0.0,0.0,0.0,4.8,0.0,4.2,56.5,0.4
Paul Richardson,WR,WAS,0.0,0.0,0.0,0.1,0.0,3.0,54.0,0.3
Zach Pascal,WR,IND,0.0,0.0,0.0,0.6,0.0,4.2,55.6,0.3
Tyrell Williams,WR,LAC,0.0,0.0,0.0,1.5,0.0,3.4,53.7,0.3
Quincy Enunwa,WR,NYJ,0.0,0.0,0.0,0.3,0.0,4.0,55.0,0.3
Keke Coutee,WR,HOU,0.0,0.0,0.0,0.6,0.0,4.5,54.4,0.3
Chester Rogers,WR,IND,0.0,0.0,0.0,0.4,0.0,4.3,52.1,0.2
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,5.5,54.2,0.2
Ryan Grant,WR,IND,0.0,0.0,0.0,0.0,0.0,4.3,53.0,0.2
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,4.6,46.4,0.3
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.0,0.0,3.6,45.8,0.3
Albert Wilson,WR,MIA,0.0,0.0,0.0,2.7,0.0,4.0,47.6,0.3
Donte Moncrief,WR,JAX,0.0,0.0,0.0,-0.0,0.0,3.0,42.4,0.3
Chris Hogan,WR,NE,0.0,0.0,0.0,0.5,0.0,2.6,39.6,0.4
Christian Kirk,WR,ARI,0.0,0.0,0.0,1.4,0.0,3.9,44.8,0.2
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.5,0.0,3.0,47.2,0.2
Willie Snead,WR,BAL,0.0,0.0,0.0,0.0,0.0,4.5,46.7,0.2
