Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Saquon Barkley,RB,NYG,0.0,0.0,0.0,81.8,0.6,6.7,56.5,0.3
Alvin Kamara,RB,NO,0.0,0.0,0.0,62.1,0.8,6.2,57.5,0.4
Matt Breida,RB,SF,0.0,0.0,0.0,101.0,0.6,2.3,20.0,0.3
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,106.0,0.5,3.4,31.7,0.2
Melvin Gordon,RB,LAC,0.0,0.0,0.0,66.9,0.8,4.0,42.2,0.3
James Conner,RB,PIT,0.0,0.0,0.0,80.0,0.7,3.4,34.0,0.1
David Johnson,RB,ARI,0.0,0.0,0.0,74.7,0.5,3.9,42.5,0.2
Nick Chubb,RB,CLE,0.0,0.0,0.0,93.0,0.8,0.9,6.7,0.1
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,61.8,0.4,5.1,43.7,0.3
Aaron Jones,RB,GB,0.0,0.0,0.0,76.4,0.6,2.9,22.5,0.1
Leonard Fournette,RB,JAX,0.0,0.0,0.0,68.5,0.6,2.6,23.5,0.2
Jordan Howard,RB,CHI,0.0,0.0,0.0,83.1,0.6,1.4,12.6,0.0
Joe Mixon,RB,CIN,0.0,0.0,0.0,65.3,0.6,2.9,24.7,0.1
Gus Edwards,RB,BAL,0.0,0.0,0.0,73.5,0.8,0.3,2.2,0.0
Marlon Mack,RB,IND,0.0,0.0,0.0,67.4,0.7,1.9,18.2,0.1
Josh Adams,RB,PHI,0.0,0.0,0.0,63.8,0.7,1.3,9.4,0.1
James White,RB,NE,0.0,0.0,0.0,18.9,0.3,5.6,51.1,0.5
Tevin Coleman,RB,ATL,0.0,0.0,0.0,58.0,0.3,2.4,28.0,0.3
Mark Ingram,RB,NO,0.0,0.0,0.0,59.9,0.5,2.8,22.9,0.1
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,65.3,0.5,1.8,15.7,0.0
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,69.6,0.4,2.4,19.0,0.1
Duke Johnson,RB,CLE,0.0,0.0,0.0,31.8,0.2,4.2,42.3,0.3
LeSean McCoy,RB,BUF,0.0,0.0,0.0,57.0,0.3,2.8,21.7,0.1
Chris Carson,RB,SEA,0.0,0.0,0.0,67.0,0.4,1.1,10.8,0.1
Adrian Peterson,RB,WAS,0.0,0.0,0.0,60.4,0.4,1.3,14.4,0.1
Sony Michel,RB,NE,0.0,0.0,0.0,59.5,0.5,1.3,10.0,0.1
Tarik Cohen,RB,CHI,0.0,0.0,0.0,32.7,0.2,3.9,45.1,0.2
Lamar Miller,RB,HOU,0.0,0.0,0.0,59.4,0.4,2.1,17.1,0.1
Elijah McGuire,RB,NYJ,0.0,0.0,0.0,41.0,0.2,3.0,38.4,0.1
Dalvin Cook,RB,MIN,0.0,0.0,0.0,57.6,0.3,3.1,25.0,0.1
Frank Gore,RB,MIA,0.0,0.0,0.0,52.9,0.3,1.6,13.7,0.1
Kenyan Drake,RB,MIA,0.0,0.0,0.0,32.4,0.3,3.5,25.7,0.2
Austin Ekeler,RB,LAC,0.0,0.0,0.0,31.9,0.2,2.1,26.5,0.3
Dion Lewis,RB,TEN,0.0,0.0,0.0,42.2,0.2,3.5,25.7,0.1
Ito Smith,RB,ATL,0.0,0.0,0.0,34.7,0.5,1.5,11.2,0.0
Peyton Barber,RB,TB,0.0,0.0,0.0,52.9,0.3,0.7,5.6,0.0
LeGarrette Blount,RB,DET,0.0,0.0,0.0,40.3,0.4,0.4,2.7,0.0
Royce Freeman,RB,DEN,0.0,0.0,0.0,45.0,0.4,1.0,6.9,0.0
Latavius Murray,RB,MIN,0.0,0.0,0.0,31.0,0.4,1.1,9.1,0.0
