NFL $100K Power Sweep [3 Entry Max]	$150.00	$100,000	3	740	740	23%	217.06	$15,000	159.82	$250.00
NFL $77K Checkdown Pass [3 Entry Max]	$777.00	$77,000	3	110	110	23%	201.50	$15,000	167.86	$1,250.00
NFL GIANT $250 Double Up [Single Entry]	$250.00	$75,000	1	333	333	45%	211.80	$500	147.26	$500.00
NFL $75K Super Booster [Top 75 Win $1,000]	$27.00	$75,000	97	3,239	3,239	2%	228.34	$1,000	191.86	$1,000.00
FINAL STRETCH: $10M Fantasy Football World Championship Qualifie	$500.00	$71,811	5	167	167	7%	202.86	$0	177.26	$500.00
FINAL STRETCH: $10M Fantasy Football World Championship Qualifie	$16.00	$68,991	150	5,072	5,034	6%	220.00	$0	178.10	$16.00
FINAL STRETCH: $10M Fantasy Football World Championship Qualifie	$150.00	$68,111	16	534	534	5%	207.90	$0	186.60	$150.00
FINAL STRETCH: $10M Fantasy Football World Championship Qualifie	$5.00	$68,041	150	16,180	16,180	5%	240.88	$0	179.30	$5.00
FINAL STRETCH: $10M Fantasy Football World Championship Qualifie	$33.00	$67,341	72	2,400	2,278	4%	229.70	$0	182.40	$33.00
FINAL STRETCH: $10M Fantasy Football World Championship Qualifie	$75.00	$63,761	30	1,000	922	2%	229.70	$0	196.20	$75.00
FINAL STRETCH: $10M Fantasy Football World Championship Qualifie	$1,100.00	$63,711	2	67	67	3%	194.70	$0	184.70	$1,100.00
FINAL STRETCH: $10M Fantasy Football World Championship Qualifie	$5,600.00	$62,611	1	13	12	8%	189.00	$0	189.00	$0.00
NFL $60K Juke [3 Entry Max]	$400.00	$60,000	3	166	166	22%	197.40	$15,000	162.66	$600.00
NFL $60K Flea Flicker	$5.00	$60,000	150	14,268	14,268	25%	229.58	$5,000	154.50	$8.00
NFL GIANT $5 Double Up [Single Entry]	$5.00	$50,000	1	11,494	11,494	44%	234.14	$10	145.74	$10.00
NFL GIANT $5 Double Up	$5.00	$50,000	150	11,494	11,494	44%	213.60	$10	154.50	$10.00
NFL GIANT $10 Double Up	$10.00	$50,000	100	5,747	5,747	44%	213.36	$20	156.80	$20.00
NFL $50K Blind Side [Single Entry]	$27.00	$50,000	1	2,159	2,159	22%	223.50	$5,000	158.30	$50.00
NFL GIANT $25 Double Up [Single Entry]	$25.00	$50,000	1	2,298	2,298	44%	216.20	$50	150.20	$50.00
NFL $50K Pylon [Single Entry]	$3.00	$50,000	1	19,817	19,817	25%	224.62	$5,000	153.70	$5.00
NFL $50K mini-MAX [150 Max Entry]	$0.50	$50,000	150	118,906	118,906	22%	242.20	$5,000	156.86	$1.00
WEEK 13 DFS EDGE LISTENER LEAGUE	$5.00	$50,000	3	10,000	10,000	24%	221.00	$3,000	155.94	$10.00
NFL $50K Engage Eight [3 Entry Max]	$8.00	$50,000	3	7,352	7,352	25%	226.44	$5,000	154.52	$12.00
NFL GIANT $10 Double Up [Single Entry]	$10.00	$50,000	1	5,747	5,747	44%	234.14	$20	149.00	$20.00
NFL GIANT $25 Double Up [Single Entry]	$25.00	$50,000	1	2,298	2,298	44%	216.40	$50	149.82	$50.00
NFL $50K 100th Encore [$10K to 1st, Accepts 100th Mill Tix]	$100.00	$50,000	16	555	555	21%	236.20	$10,000	155.10	$200.00
NFL $40K Stiff Arm [Single Entry]	$555.00	$40,000	1	80	80	21%	208.80	$10,000	167.86	$1,000.00
NFL $40K Quarter Jukebox [Just $0.25!]	$0.25	$40,000	20	190,249	190,249	24%	240.06	$1,500	152.90	$0.50
NFL GIANT $1,060 50-50	$1,060.00	$40,000	1	40	40	50%	179.60	$2,000	148.96	$2,000.00
NFL GIANT $2,120 50-50	$2,120.00	$40,000	1	20	20	50%	176.70	$4,000	146.74	$4,000.00
NFL GIANT $530 50-50	$530.00	$35,000	2	70	70	50%	194.70	$1,000	146.74	$1,000.00
NFL $35K Fair Catch [Single Entry]	$12.00	$35,000	1	3,431	3,431	26%	217.24	$3,000	151.76	$18.00
NFL $30K Touchdown	$200.00	$30,100	5	167	167	23%	204.80	$7,500	165.60	$300.00
NFL $30K Chop Block [$5K to 1st]	$50.00	$30,000	20	681	681	24%	222.46	$5,000	161.80	$75.00
NFL $30K Hail Mary	$12.00	$30,000	88	2,941	2,941	24%	223.42	$3,000	155.50	$18.00
NFL $30K Spin Move [Single Entry]	$300.00	$30,000	1	111	111	23%	194.70	$5,000	161.94	$600.00
NFL $25K Play-Action [20 Entry Max]	$3.00	$25,000	20	9,908	9,908	26%	218.50	$1,500	150.80	$5.00
NFL GIANT $5 Double Up [Single Entry]	$5.00	$25,000	1	5,747	5,747	44%	235.30	$10	148.62	$10.00
NFL GIANT $50 Double Up [Single Entry]	$50.00	$25,000	1	568	568	44%	198.80	$100	151.16	$100.00
NFL GIANT $250 Double Up [Single Entry]	$250.00	$25,000	1	111	111	45%	194.70	$500	152.84	$500.00
NFL GIANT $100 Double Up [Single Entry]	$100.00	$25,000	1	277	277	45%	211.80	$200	148.20	$200.00
NFL GIANT $25 Double Up	$25.00	$25,000	34	1,149	1,149	44%	211.80	$50	159.98	$50.00
NFL GIANT $10 Double Up	$10.00	$25,000	86	2,873	2,873	44%	207.74	$20	157.00	$20.00
NFL GIANT $2 Double Up	$2.00	$25,000	20	14,367	14,367	44%	228.30	$4	149.80	$4.00
NFL GIANT $10 Double Up [Single Entry]	$10.00	$25,000	1	2,873	2,873	44%	223.36	$20	150.10	$20.00
NFL $25K First Down [20 Entry Max]	$1.00	$25,000	20	29,726	29,726	25%	241.30	$1,500	151.80	$2.00
NFL GIANT $50 Double Up	$50.00	$25,000	17	568	568	44%	206.08	$100	161.30	$100.00
NFL $21K Wildcat [$5K to 1st]	$333.00	$21,000	2	70	70	24%	202.60	$5,000	157.20	$500.00
NFL $20K Singleback [3 Entry Max]	$1.00	$20,000	3	23,781	23,781	24%	236.60	$1,500	154.78	$2.00
NFL GIANT $100 Double Up	$100.00	$20,000	6	222	222	45%	197.00	$200	155.10	$200.00
NFL $20K Super Booster [Top 200 Win $100]	$4.00	$20,000	20	5,882	5,882	3%	226.70	$100	184.34	$100.00
NFL Single Entry $25 Double Up	$25.00	$15,000	1	689	689	44%	198.30	$50	148.20	$50.00
NFL $15K Safety	$2.00	$15,000	20	8,917	8,917	25%	223.30	$1,500	154.96	$3.00
NFL $15K Three-Point Stance [3 Entry Max]	$33.00	$15,000	3	530	530	24%	223.00	$1,500	156.80	$50.00
NFL Single Entry $25 Double Up	$25.00	$15,000	1	689	689	44%	212.00	$50	149.56	$50.00
NFL $15K Pylon [Single Entry]	$3.00	$15,000	1	5,945	5,945	26%	221.80	$1,000	152.26	$5.00
NFL $15K Three-Point Stance [3 Entry Max]	$33.00	$15,000	3	530	530	24%	208.80	$1,500	157.16	$50.00
$2.5M Sports Betting National Championship Qualifier [$1M to 1st	$27.00	$13,130	17	567	557	4%	228.00	$0	182.80	$0.00
NFL $530 50-50 [Top 50% Win]	$530.00	$10,000	1	20	20	50%	181.90	$1,000	147.20	$1,000.00
NFL Fantasy Football Millionaire SUPERSatellite [500x]	$1.00	$10,000	20	11,890	11,890	4%	229.84	$0	177.86	$0.00
NFL $10K Daily Dollar [Single Entry]	$1.00	$10,000	1	11,890	11,890	26%	218.30	$500	154.10	$1.50
NFL $10K Front Four [20 Entry Max]	$4.00	$10,000	20	2,972	2,972	24%	211.80	$1,000	154.28	$6.00
NFL $10K First Down [20 Entry Max]	$1.00	$10,000	20	11,890	11,890	26%	225.40	$500	151.52	$1.50
NFL $1,060 50-50 [Top 50% Win]	$1,060.00	$10,000	1	10	0	0%		$0		$0.00
NFL BIG 10x Booster [Top 500 Win $20]	$2.00	$10,000	20	5,882	5,882	9%	219.70	$20	173.30	$20.00
NFL $10K Red Zone [Single Entry]	$50.00	$10,000	1	227	227	26%	201.20	$1,000	155.70	$75.00
NFL $10K Red Zone [Single Entry]	$50.00	$10,000	1	227	227	26%	193.00	$1,000	156.30	$75.00
NFL $25 Double Up	$25.00	$10,000	13	459	459	44%	211.80	$50	154.36	$50.00
NFL $50 50-50	$50.00	$9,000	1	200	0	0%		$0		$0.00
NFL Single Entry $50 Double Up	$50.00	$8,000	1	181	181	44%	194.70	$100	147.20	$100.00
NFL Single Entry $50 Double Up	$50.00	$8,000	1	181	181	44%	200.60	$100	147.20	$100.00
NFL $5,600 FFWC Qualifier Satellite	$565.00	$5,600	1	11	11	9%	168.50	$0	168.50	$0.00
LAST SHOT: NFL $5,425 FFWC MEGAQualifier Satellite	$5.00	$5,425	38	1,290	1,290	0%	203.20	$0	203.20	$0.00
LAST SHOT: NFL $5,425 FFWC MEGAQualifier Satellite	$37.00	$5,425	5	170	170	1%	195.50	$0	195.50	$0.00
LAST SHOT: NFL $5,425 FFWC MEGAQualifier Satellite	$600.00	$5,425	1	10	0	0%		$0		$0.00
NFL $5K Mini Slant	$9.00	$5,000	19	653	653	22%	217.06	$500	161.90	$20.00
NFL $5K Mini Flea Flicker	$5.00	$5,000	35	1,189	1,189	26%	214.76	$500	154.10	$8.00
NFL $5K Quarter Jukebox [Just $0.25!]	$0.25	$5,000	20	23,781	23,781	24%	223.40	$250	153.74	$0.50
NFL $5K Mini Hail Mary	$12.00	$5,000	14	490	490	25%	214.76	$500	159.50	$18.00
NFL $5K Mini Gridiron	$27.00	$5,000	6	215	215	24%	206.44	$750	159.64	$40.00
NFL Single Entry $25 Double Up	$25.00	$5,000	1	229	229	44%	189.94	$50	148.86	$50.00
NFL Single Entry $5 Double Up	$5.00	$5,000	1	1,149	1,149	44%	209.84	$10	144.70	$10.00
NFL $5 Double Up	$5.00	$5,000	34	1,149	1,149	44%	209.84	$10	155.10	$10.00
NFL $25 Double Up	$25.00	$5,000	6	229	229	44%	194.70	$50	155.10	$50.00
NFL $530 50-50 [Top 50% Win]	$530.00	$5,000	1	10	0	0%		$0		$0.00
NFL Single Entry $10 Double Up	$10.00	$5,000	1	574	574	44%	209.56	$20	149.42	$20.00
NFL $5K Blind Side [Single Entry]	$27.00	$5,000	1	215	215	24%	200.50	$750	158.40	$40.00
NFL Single Entry $5 Double Up	$5.00	$5,000	1	1,149	1,149	44%	211.80	$10	145.60	$10.00
NFL $10 Double Up	$10.00	$5,000	17	574	574	44%	194.70	$20	152.06	$20.00
Casual NFL $5K Front Four	$4.00	$5,000	10	1,486	1,486	25%	250.60	$500	152.60	$6.00
NFL Single Entry $5 Double Up	$5.00	$5,000	1	1,149	1,149	44%	211.80	$10	147.52	$10.00
NFL $5 Double Up	$5.00	$5,000	34	1,149	1,149	44%	229.84	$10	155.90	$10.00
NFL $5K Blind Side [Single Entry]	$27.00	$5,000	1	215	215	24%	195.80	$750	159.36	$40.00
NFL Single Entry $2 Double Up	$2.00	$5,000	1	2,873	2,873	44%	211.80	$4	148.90	$4.00
NFL $5K Engage Eight [5 Entry Max]	$8.00	$5,000	5	735	735	23%	214.76	$1,000	156.80	$12.00
NFL Single Entry $10 Double Up	$10.00	$5,000	1	574	574	44%	211.80	$20	146.72	$20.00
NFL Single Entry $5 Double Up	$5.00	$5,000	1	1,149	1,149	44%	213.30	$10	144.80	$10.00
NFL $5K Mini Play-Action	$3.00	$5,000	20	1,981	1,981	28%	217.90	$250	154.36	$5.00
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$0.25	$4,000	20	19,024	19,024	1%	229.84	$0	193.10	$0.00
NFL BIG 10x Booster [Top 15 Win $250]	$25.00	$3,750	5	176	176	9%	210.40	$250	168.80	$250.00
NFL $5 Double Up	$5.00	$3,000	20	689	689	44%	206.70	$10	156.40	$10.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	214.76	$100	174.50	$100.00
NFL Fantasy Football Millionaire SUPERSatellite [150x]	$3.00	$3,000	20	1,189	1,189	13%	217.10	$0	163.78	$0.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	211.80	$100	173.36	$100.00
Casual NFL $3K Gridiron	$27.00	$3,000	3	129	129	23%	203.10	$500	154.80	$50.00
Casual NFL $3K First Down	$1.00	$3,000	5	3,567	3,567	20%	211.80	$150	154.10	$2.00
NFL $3 Double Up	$3.00	$3,000	20	1,149	1,149	44%	209.80	$6	153.10	$6.00
NFL $20 50-50	$20.00	$2,700	1	150	150	50%	211.06	$36	144.34	$36.00
NFL BIG $25 Triple Up [Top 36 Win $75]	$25.00	$2,700	1	124	124	29%	194.70	$75	156.80	$75.00
NFL $2.5K Front Four [20 Entry Max]	$4.00	$2,500	20	743	743	26%	230.14	$250	154.36	$6.00
NFL $2.5K Mini Gridiron	$27.00	$2,500	3	107	107	19%	194.70	$550	167.86	$50.00
NFL BIG 10x Booster [Top 50 Win $50]	$5.00	$2,500	17	594	594	8%	219.20	$50	175.94	$50.00
NFL $5 Double Up	$5.00	$2,500	17	574	574	44%	195.76	$10	152.42	$10.00
NFL Fantasy Football Millionaire SUPERSatellite [100x]	$5.00	$2,000	14	475	475	21%	217.10	$0	157.04	$0.00
NFL $2 Double Up	$2.00	$2,000	20	1,149	1,149	44%	206.40	$4	145.90	$4.00
NFL $2K Quarter Jukebox [Just $0.25!]	$0.25	$2,000	20	9,512	9,512	21%	233.80	$100	156.54	$0.50
NFL Single Entry $10 Double Up	$10.00	$2,000	1	229	229	44%	191.84	$20	148.36	$20.00
NFL BIG 10x Booster [Top 100 Win $20]	$2.00	$2,000	20	1,189	1,189	8%	224.04	$20	174.50	$20.00
NFL $2K Daily Dollar [Single Entry]	$1.00	$2,000	1	2,378	2,378	26%	218.80	$100	152.90	$1.50
NFL $2K Safety	$2.00	$2,000	20	1,189	1,189	25%	214.76	$100	156.80	$4.00
NFL $10 200-Player (Top 10 Win)	$10.00	$1,800	1	200	200	5%	221.74	$450	176.10	$72.00
NFL $10 50-50	$10.00	$1,800	1	200	0	0%		$0		$0.00
NFL $10 50-50	$10.00	$1,800	1	200	0	0%		$0		$0.00
Spookyexpress.com promo code Wildcard #1	$10.00	$1,800	1	200	0	0%		$0		$0.00
NFL $10 200-Player (Top 20 Win)	$10.00	$1,800	1	200	200	10%	191.00	$270	160.64	$36.00
NFL $1,500 Main Event Satellite	$5.00	$1,500	10	356	356	0%	200.00	$0	200.00	$0.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	203.70	$10	155.80	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	194.70	$10	154.36	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	205.40	$10	154.40	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	197.06	$10	155.70	$10.00
NFL $1,500 Main Event Satellite	$17.00	$1,500	3	103	103	1%	206.50	$0	206.50	$0.00
NFL $10 50-50	$10.00	$1,350	1	150	150	50%	208.60	$18	143.66	$18.00
NFL 50-50 $10 #1	$10.00	$1,350	1	150	150	50%	211.80	$18	145.80	$18.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	194.70	$20	151.86	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	203.40	$20	150.12	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	211.80	$20	152.90	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	204.80	$20	154.36	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	195.30	$20	156.80	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	197.70	$20	149.78	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	199.76	$20	154.36	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	194.70	$20	145.50	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	195.40	$20	147.50	$20.00
Beginner NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	180.70	$20	143.84	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	188.76	$20	152.66	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	194.70	$20	154.36	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	194.70	$20	154.36	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	211.80	$20	153.74	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	194.70	$20	156.80	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	194.70	$20	156.80	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	194.70	$20	152.76	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	201.34	$20	145.90	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	188.76	$20	152.36	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	186.30	$20	149.58	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	211.80	$20	154.36	$20.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	214.00	$1,000	214.00	$1,000.00
Beginner NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	188.50	$100	171.32	$100.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	211.80	$100	182.98	$100.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	201.80	$100	161.68	$6.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	197.88	$100	173.56	$100.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	211.80	$100	168.80	$100.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	196.80	$100	171.10	$100.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	201.52	$2	156.80	$2.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	214.76	$1,000	214.76	$1,000.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	206.30	$2	154.36	$2.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	201.50	$2	153.72	$2.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	207.60	$1,000	207.60	$1,000.00
Beginner NFL $1K Play-Action	$3.00	$1,000	5	396	396	20%	194.14	$100	150.90	$6.00
NFL Single Entry $2 Double Up	$2.00	$1,000	1	574	574	44%	213.20	$4	145.20	$4.00
NFL $2 Double Up	$2.00	$1,000	17	574	574	44%	201.90	$4	146.50	$4.00
NFL $5 Contest	$5.00	$1,000	7	237	237	21%	214.76	$125	162.54	$10.00
NFL $3 Winner Take All [$1K to 1st]	$3.00	$1,000	10	396	396	0%	220.24	$1,000	220.24	$1,000.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	217.70	$1,000	217.70	$1,000.00
NFL $3 Winner Take All [$1K to 1st]	$3.00	$1,000	10	396	396	0%	209.40	$1,000	209.40	$1,000.00
NFL $2 Double Up	$2.00	$1,000	17	574	574	44%	241.30	$4	146.50	$4.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	197.94	$100	167.60	$100.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	217.10	$100	162.00	$6.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	201.50	$2	152.90	$2.00
Beginner NFL $1K Button Hook [Single Entry]	$9.00	$1,000	1	130	130	22%	206.66	$100	154.92	$18.00
NFL $9 Contest	$9.00	$1,000	3	130	130	22%	195.10	$100	165.20	$18.00
NFL $5 50-50	$5.00	$900	1	200	0	0%		$0		$0.00
NFL $5 200-Player (Top 2 Win)	$5.00	$900	1	200	0	0%		$0		$0.00
NFL $5 200-Player (Top 10 Win)	$5.00	$900	1	200	0	0%		$0		$0.00
NFL $10 Triple Up [Top 30 Win $30] (Multi-Entry)	$10.00	$900	3	103	103	29%	194.70	$30	163.10	$30.00
NFL BIG $5 Triple Up [Top 60 Win $15]	$5.00	$900	1	206	206	29%	204.80	$15	158.84	$15.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	209.56	$6	152.90	$6.00
Spookyexpress.com sports bonus and contest Championship #1	$5.00	$900	1	200	0	50%		$0		$0.00
NFL $5 200-Player (Top 5 Win)	$5.00	$900	1	200	0	3%		$0		$0.00
NFL $5 200-Player (Winner Takes All)	$5.00	$900	1	200	200	1%	198.40	$900	198.40	$900.00
NFL $5 200-Player (Top 10 Win)	$5.00	$900	1	200	0	0%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	202.00	$6	154.36	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	196.30	$6	153.44	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	194.70	$6	153.70	$6.00
NFL $5 200-Player (Top 20 Win)	$5.00	$900	1	200	0	0%		$0		$0.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	210.94	$30	172.84	$30.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	211.80	$30	167.70	$30.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	205.70	$2	151.86	$2.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	212.20	$2	151.14	$2.00
NFL $5 50-50	$5.00	$675	1	150	150	50%	205.80	$9	148.50	$9.00
NFL $5 Triple Up [Top 45 Win $15] (Multi-Entry)	$5.00	$675	4	155	155	29%	197.60	$15	160.40	$15.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	196.20	$6	154.36	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	199.76	$6	154.36	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	192.50	$6	151.60	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	199.76	$6	152.90	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	200.60	$6	149.56	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	200.60	$6	149.56	$6.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	211.80	$10	147.70	$10.00
Beginner NFL $5 Double Up	$5.00	$540	1	124	124	44%	188.50	$10	142.74	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	203.72	$10	151.86	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	204.80	$10	155.10	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	202.00	$10	154.10	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	182.20	$10	154.10	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	197.00	$10	148.40	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	194.70	$10	154.36	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	181.30	$10	154.36	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	193.10	$10	153.44	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	194.70	$10	148.36	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	194.70	$10	153.00	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	194.70	$10	154.34	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	202.00	$10	153.44	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	197.00	$10	151.86	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	194.70	$10	154.36	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	219.94	$10	154.36	$10.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	186.30	$10	143.46	$10.00
NFL $3 50-50	$3.00	$540	1	200	200	50%	195.00	$5	148.20	$5.40
NFL $3 50-50	$3.00	$540	1	200	200	50%	205.80	$5	147.66	$5.40
NFL $5 Double Up	$5.00	$540	1	124	124	44%	199.20	$10	154.36	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	179.10	$10	154.36	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	195.40	$10	154.36	$10.00
NFL $3 200-Player (Winner Takes All)	$3.00	$540	1	200	200	1%	192.60	$540	192.60	$540.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	188.30	$10	154.36	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	199.76	$10	154.36	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	195.40	$10	152.16	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	199.76	$10	154.36	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	194.20	$10	154.36	$10.00
Spookyexpress.com Bowl Game and Playoff Super Bowl #1	$3.00	$540	1	200	0	50%		$0		$0.00
NFL $3 50-50	$3.00	$540	1	200	200	50%	205.80	$5	146.70	$5.40
NFL $5 Double Up	$5.00	$540	1	124	124	44%	193.80	$10	154.34	$10.00
NFL $3 200-Player (Top 10 Win)	$3.00	$540	1	200	0	5%		$0		$0.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	195.76	$10	149.82	$10.00
