Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Le'Veon Bell, PIT",0.0,0.0,0.0,0.0,0.0,0.0,23.7,89.3,3.77,0.8,6.8,5.7,40.3,7.07,0.1,0.2,17,RB
"Todd Gurley, LAR",0.0,0.0,0.0,0.0,0.0,0.0,18.9,85.8,4.54,0.8,4.6,3.4,35.5,10.44,0.2,0.2,16,RB
"Kareem Hunt, KC",0.0,0.0,0.0,0.0,0.0,0.0,16.1,70.4,4.37,0.6,4.4,3.5,31.5,9.00,0.2,0.3,14,RB
"LeSean McCoy, BUF",0.0,0.0,0.0,0.0,0.0,0.0,18.7,90.9,4.86,0.4,5.0,3.5,24.5,7.00,0.1,0.2,13,RB
"Melvin Gordon, LAC",0.0,0.0,0.0,0.0,0.0,0.0,17.5,72.5,4.14,0.5,4.9,3.5,24.9,7.11,0.3,0.1,13,RB
"Tevin Coleman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,14.6,64.0,4.38,0.6,2.6,1.8,24.5,13.61,0.2,0.1,12,RB
"Leonard Fournette, JAC",0.0,0.0,0.0,0.0,0.0,0.0,19.4,76.2,3.93,0.5,2.8,1.9,16.8,8.84,0.1,0.1,11,RB
"Mark Ingram, NO",0.0,0.0,0.0,0.0,0.0,0.0,17.2,76.5,4.45,0.5,4.5,3.5,22.0,6.29,0.0,0.3,11,RB
"Joe Mixon, CIN",0.0,0.0,0.0,0.0,0.0,0.0,16.0,52.6,3.29,0.6,3.0,2.7,24.5,9.07,0.1,0.1,11,RB
"Alvin Kamara, NO",0.0,0.0,0.0,0.0,0.0,0.0,7.9,36.5,4.62,0.3,7.2,5.4,45.4,8.41,0.3,0.1,10,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,19.4,71.5,3.69,0.3,2.9,2.1,17.1,8.14,0.1,0.1,10,RB
"DeMarco Murray, TEN",0.0,0.0,0.0,0.0,0.0,0.0,12.7,51.3,4.04,0.3,3.4,2.8,22.7,8.11,0.1,0.2,9,RB
"Orleans Darkwa, NYG",0.0,0.0,0.0,0.0,0.0,0.0,15.0,61.0,4.07,0.4,2.1,1.5,9.8,6.53,0.1,0.1,8,RB
"Jordan Howard, CHI",0.0,0.0,0.0,0.0,0.0,0.0,18.5,70.1,3.79,0.3,2.1,1.2,8.4,7.00,0.0,0.1,8,RB
"Christian McCaffrey, CAR",0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.5,3.36,0.2,8.2,5.7,48.9,8.58,0.3,0.2,8,RB
"Dion Lewis, TEN",0.0,0.0,0.0,0.0,0.0,0.0,12.0,53.8,4.48,0.5,1.5,1.2,9.0,7.50,0.1,0.1,8,RB
"Alex Collins, BAL",0.0,0.0,0.0,0.0,0.0,0.0,16.6,66.8,4.02,0.4,2.2,1.3,8.8,6.77,0.1,0.3,8,RB
"Carlos Hyde, JAC",0.0,0.0,0.0,0.0,0.0,0.0,13.4,53.2,3.97,0.4,3.2,2.3,15.0,6.52,0.0,0.1,8,RB
"Doug Martin, OAK",0.0,0.0,0.0,0.0,0.0,0.0,15.3,58.9,3.85,0.4,2.4,1.5,12.1,8.07,0.0,0.1,8,RB
"Devontae Booker, DEN",0.0,0.0,0.0,0.0,0.0,0.0,8.5,32.1,3.78,0.3,3.9,3.2,31.6,9.88,0.1,0.1,8,RB
"Jerick McKinnon, SF",0.0,0.0,0.0,0.0,0.0,0.0,11.8,46.4,3.93,0.3,4.7,3.8,24.0,6.32,0.1,0.2,8,RB
"Samaje Perine, WAS",0.0,0.0,0.0,0.0,0.0,0.0,16.7,57.9,3.47,0.3,1.8,1.4,11.4,8.14,0.1,0.2,8,RB
"Rex Burkhead, NE",0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.2,3.77,0.3,2.9,2.3,20.5,8.91,0.2,0.1,7,RB
"Kenyan Drake, MIA",0.0,0.0,0.0,0.0,0.0,0.0,11.6,50.0,4.31,0.2,2.3,1.8,11.2,6.22,0.1,0.1,7,RB
"Damien Williams, KC",0.0,0.0,0.0,0.0,0.0,0.0,9.9,42.5,4.29,0.2,3.2,2.5,21.7,8.68,0.1,0.1,7,RB
"Alfred Morris, SF",0.0,0.0,0.0,0.0,0.0,0.0,14.5,69.1,4.77,0.2,2.0,1.1,7.1,6.45,0.1,0.1,7,RB
"Marlon Mack, IND",0.0,0.0,0.0,0.0,0.0,0.0,7.2,24.0,3.33,0.3,3.3,1.9,20.4,10.74,0.3,0.1,7,RB
"Frank Gore, MIA",0.0,0.0,0.0,0.0,0.0,0.0,14.9,48.6,3.26,0.3,2.8,1.9,15.6,8.21,0.1,0.1,7,RB
"Isaiah Crowell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,14.0,56.0,4.00,0.2,2.8,1.9,15.3,8.05,0.0,0.1,7,RB
"Jay Ajayi, PHI",0.0,0.0,0.0,0.0,0.0,0.0,13.4,59.7,4.46,0.3,1.7,1.2,7.9,6.58,0.0,0.2,6,RB
"Marshawn Lynch, OAK",0.0,0.0,0.0,0.0,0.0,0.0,11.5,38.5,3.35,0.5,2.1,1.1,6.7,6.09,0.1,0.1,6,RB
"Ameer Abdullah, MIN",0.0,0.0,0.0,0.0,0.0,0.0,13.1,41.9,3.20,0.3,2.2,1.6,9.8,6.12,0.1,0.1,6,RB
"James White, NE",0.0,0.0,0.0,0.0,0.0,0.0,4.7,17.6,3.74,0.2,4.7,3.7,31.6,8.54,0.2,0.1,6,RB
"LeGarrette Blount, DET",0.0,0.0,0.0,0.0,0.0,0.0,10.5,45.9,4.37,0.4,0.4,0.3,2.4,8.00,0.0,0.1,6,RB
"Jamaal Williams, GB",0.0,0.0,0.0,0.0,0.0,0.0,15.7,55.6,3.54,0.2,0.6,0.4,2.9,7.25,0.0,0.1,6,RB
"Adrian Peterson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,18.1,54.9,3.03,0.3,1.8,1.0,6.8,6.80,0.0,0.6,5,RB
"Derrick Henry, TEN",0.0,0.0,0.0,0.0,0.0,0.0,10.1,42.9,4.25,0.3,1.6,1.1,8.3,7.55,0.0,0.1,5,RB
"Latavius Murray, MIN",0.0,0.0,0.0,0.0,0.0,0.0,10.9,42.3,3.88,0.3,1.1,0.9,5.5,6.11,0.0,0.1,5,RB
"Austin Ekeler, LAC",0.0,0.0,0.0,0.0,0.0,0.0,5.2,19.5,3.75,0.2,2.7,2.4,21.4,8.92,0.3,0.3,5,RB
"Danny Woodhead, BAL",0.0,0.0,0.0,0.0,0.0,0.0,5.3,18.5,3.49,0.2,5.1,3.7,28.6,7.73,0.2,0.1,5,RB
"Jonathan Stewart, NYG",0.0,0.0,0.0,0.0,0.0,0.0,12.8,43.0,3.36,0.2,1.7,0.9,7.1,7.89,0.1,0.4,5,RB
"Bilal Powell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,8.3,31.0,3.73,0.2,3.0,2.2,15.8,7.18,0.0,0.1,5,RB
"Giovani Bernard, CIN",0.0,0.0,0.0,0.0,0.0,0.0,6.1,22.1,3.62,0.1,2.9,2.0,21.0,10.50,0.1,0.1,5,RB
"Duke Johnson, CLE",0.0,0.0,0.0,0.0,0.0,0.0,4.1,18.0,4.39,0.1,6.0,4.4,35.7,8.11,0.1,0.1,5,RB
"Tarik Cohen, CHI",0.0,0.0,0.0,0.0,0.0,0.0,6.1,22.0,3.61,0.1,5.1,3.2,25.7,8.03,0.1,0.2,4,RB
"Theo Riddick, DET",0.0,0.0,0.0,0.0,0.0,0.0,4.8,14.5,3.02,0.1,5.0,3.7,28.9,7.81,0.2,0.1,4,RB
"Eddie Lacy, SEA",0.0,0.0,0.0,0.0,0.0,0.0,9.8,36.4,3.71,0.2,1.5,1.2,9.1,7.58,0.1,0.1,4,RB
"Terron Ward, ATL",0.0,0.0,0.0,0.0,0.0,0.0,7.9,31.2,3.95,0.3,0.8,0.7,5.7,8.14,0.0,0.1,4,RB
"C.J. Anderson, LAR",0.0,0.0,0.0,0.0,0.0,0.0,7.3,29.7,4.07,0.2,1.8,1.4,10.6,7.57,0.1,0.2,4,RB
"Matt Forte, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,8.2,29.5,3.60,0.2,1.9,1.5,11.4,7.60,0.0,0.1,4,RB
"Charcandrick West, KC",0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.2,3.80,0.1,2.7,2.1,13.4,6.38,0.2,0.1,3,RB
"DeAndre Washington, OAK",0.0,0.0,0.0,0.0,0.0,0.0,4.9,16.3,3.33,0.2,3.0,2.2,12.7,5.77,0.1,0.1,3,RB
"Jalen Richard, OAK",0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,3.80,0.2,2.3,1.6,14.4,9.00,0.1,0.1,3,RB
"Alfred Blue, HOU",0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.1,3.89,0.1,0.6,0.4,2.6,6.50,0.0,0.1,3,RB
"Elijah McGuire, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,6.9,22.7,3.29,0.1,1.8,1.1,10.2,9.27,0.0,0.1,3,RB
"Rod Smith, DAL",0.0,0.0,0.0,0.0,0.0,0.0,8.2,34.5,4.21,0.1,0.9,0.6,3.8,6.33,0.0,0.1,3,RB
"Corey Clement, PHI",0.0,0.0,0.0,0.0,0.0,0.0,4.4,17.2,3.91,0.4,0.3,0.2,1.7,8.50,0.0,0.1,3,RB
"Matt Breida, SF",0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.6,3.92,0.1,2.6,1.5,11.0,7.33,0.1,0.1,3,RB
"Javorius Allen, BAL",0.0,0.0,0.0,0.0,0.0,0.0,3.9,13.8,3.54,0.1,2.4,1.8,10.6,5.89,0.1,0.1,3,RB
"Byron Marshall, WAS",0.0,0.0,0.0,0.0,0.0,0.0,4.9,17.3,3.53,0.1,3.0,1.7,14.7,8.65,0.1,0.1,3,RB
"Lance Dunbar, LAR",0.0,0.0,0.0,0.0,0.0,0.0,2.9,11.0,3.79,0.1,1.7,1.1,10.0,9.09,0.1,0.1,3,RB
"Travaris Cadet, CAR",0.0,0.0,0.0,0.0,0.0,0.0,3.3,14.7,4.45,0.1,1.9,1.4,11.0,7.86,0.1,0.1,3,RB
"Jamaal Charles, JAC",0.0,0.0,0.0,0.0,0.0,0.0,5.5,23.1,4.20,0.2,1.5,1.2,7.7,6.42,0.0,0.3,2,RB
"Wayne Gallman, NYG",0.0,0.0,0.0,0.0,0.0,0.0,6.5,25.1,3.86,0.1,0.9,0.6,3.3,5.50,0.0,0.1,2,RB
"Kerwynn Williams, KC",0.0,0.0,0.0,0.0,0.0,0.0,5.7,16.4,2.88,0.2,0.6,0.3,2.3,7.67,0.0,0.1,2,RB
"Thomas Rawls, CIN",0.0,0.0,0.0,0.0,0.0,0.0,4.8,17.9,3.73,0.2,1.3,0.9,8.5,9.44,0.0,0.2,1,RB
"James Conner, PIT",0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.7,3.34,0.1,0.8,0.5,3.9,7.80,0.0,0.1,1,RB
"Devante Mays, CLE",0.0,0.0,0.0,0.0,0.0,0.0,5.2,19.2,3.69,0.1,0.5,0.3,2.1,7.00,0.0,0.1,1,RB
"Peyton Barber, TB",0.0,0.0,0.0,0.0,0.0,0.0,4.7,16.8,3.57,0.1,0.4,0.3,2.0,6.67,0.0,0.1,1,RB
"Corey Grant, JAC",0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.7,3.57,0.1,1.0,0.7,4.5,6.43,0.0,0.1,1,RB
"T.J. Yeldon, JAC",0.0,0.0,0.0,0.0,0.0,0.0,3.4,15.6,4.59,0.1,1.7,1.2,8.1,6.75,0.0,0.1,1,RB
"Chris Ivory, BUF",0.0,0.0,0.0,0.0,0.0,0.0,4.8,15.9,3.31,0.1,0.9,0.7,5.7,8.14,0.0,0.2,1,RB
"Kyle Juszczyk, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.3,4.60,0.0,2.4,1.6,13.7,8.56,0.1,0.3,1,RB
"Shane Vereen, NO",0.0,0.0,0.0,0.0,0.0,0.0,2.5,9.0,3.60,0.0,2.1,1.7,11.9,7.00,0.0,0.1,0,RB
"Benny Cunningham, CHI",0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.7,3.36,0.0,1.7,1.1,11.9,10.82,0.0,0.1,0,RB
"Terrance West, NO",0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.0,3.57,0.1,0.2,0.1,1.2,12.00,0.0,0.0,0,RB
"Jamize Olawale, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,4.00,0.1,0.2,0.2,1.6,8.00,0.0,0.0,0,RB
"Zach Zenner, DET",0.0,0.0,0.0,0.0,0.0,0.0,2.1,6.4,3.05,0.1,1.3,1.0,7.1,7.10,0.0,0.1,0,RB
"Cameron Artis-Payne, CAR",0.0,0.0,0.0,0.0,0.0,0.0,3.1,9.8,3.16,0.1,0.4,0.4,2.9,7.25,0.0,0.1,0,RB
"Brian Hill, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.7,2.83,0.0,0.2,0.1,0.9,9.00,0.0,0.0,0,RB
"D.J. Foster, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.6,3.20,0.0,0.2,0.2,1.8,9.00,0.0,0.0,0,RB
