Player,POS,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Tyrell Williams,WR,LAC,0.9,0.0,3.0,44.1,0.2
David Moore,WR,SEA,0.2,0.0,2.6,36.4,0.2
Taywan Taylor,WR,TEN,0.6,0.0,3.3,39.6,0.2
Willie Snead,WR,BAL,0.0,0.0,3.4,40.9,0.1
Josh Doctson,WR,WAS,-0.1,0.0,2.7,38.4,0.2
Kelvin Benjamin,WR,KC,0.0,0.0,2.6,37.2,0.2
Chris Hogan,WR,NE,0.6,0.0,2.3,33.6,0.2
Cole Beasley,WR,DAL,0.0,0.0,3.5,37.3,0.1
Maurice Harris,WR,WAS,0.4,0.0,2.7,36.7,0.1
Anthony Miller,WR,CHI,0.2,0.0,2.6,32.5,0.2
Adam Humphries,WR,TB,0.6,0.0,3.2,33.5,0.1
D.J. Moore,WR,CAR,2.0,0.0,2.2,29.0,0.1
Zay Jones,WR,BUF,0.0,0.0,2.7,33.3,0.1
Tajae Sharpe,WR,TEN,0.9,0.0,2.2,28.9,0.2
Zach Pascal,WR,IND,0.1,0.0,2.3,31.3,0.1
Allen Hurns,WR,DAL,0.0,0.0,2.4,32.3,0.1
Jermaine Kearse,WR,NYJ,0.0,0.0,2.4,29.9,0.1
Danny Amendola,WR,MIA,0.1,0.0,3.1,31.6,0.1
Phillip Dorsett,WR,NE,0.1,0.0,2.1,28.1,0.1
Cordarrelle Patterson,WR,NE,6.0,0.1,1.6,17.2,0.1
Laquon Treadwell,WR,MIN,0.0,0.0,2.3,25.9,0.1
Marquez Valdes-Scantling,WR,GB,0.1,0.0,2.0,25.4,0.1
Michael Gallup,WR,DAL,0.1,0.0,2.1,29.4,0.1
Alex Erickson,WR,CIN,1.3,0.0,1.9,24.9,0.1
Curtis Samuel,WR,CAR,3.1,0.0,1.6,20.4,0.1
Seth Roberts,WR,OAK,0.0,0.0,2.1,22.5,0.2
Chad Williams,WR,ARI,0.6,0.0,1.6,22.3,0.1
Jakeem Grant,WR,MIA,0.7,0.0,1.8,22.4,0.1
Torrey Smith,WR,CAR,-0.1,0.0,1.8,24.1,0.1
Ryan Switzer,WR,PIT,4.2,0.0,1.7,19.4,0.1
Deonte Thompson,WR,BUF,0.1,0.0,1.9,23.7,0.1
James Washington,WR,PIT,0.1,0.0,1.5,21.7,0.1
Jarius Wright,WR,CAR,0.0,0.0,1.9,21.2,0.1
Cody Latimer,WR,NYG,0.0,0.0,1.7,21.8,0.1
Chris Conley,WR,KC,0.0,0.0,1.9,22.1,0.1
Jordan Matthews,WR,PHI,0.0,0.0,1.5,19.1,0.1
Richie James,WR,SF,0.2,0.0,1.7,21.1,0.1
Rod Streater,WR,CLE,-0.8,0.0,1.6,20.8,0.1
Andre Holmes,WR,DEN,0.0,0.0,1.5,20.6,0.1
Jaron Brown,WR,SEA,0.0,0.0,1.0,15.6,0.1
Tavon Austin,WR,DAL,6.9,0.0,1.1,12.3,0.1
Equanimeous St. Brown,WR,GB,0.2,0.0,1.2,15.0,0.1
Kendrick Bourne,WR,SF,0.0,0.0,1.4,16.8,0.1
Marcus Johnson,WR,IND,0.3,0.0,1.4,16.9,0.1
D.J. Chark,WR,JAX,0.1,0.0,1.2,15.0,0.1
Aldrick Robinson,WR,MIN,0.0,0.0,0.8,10.3,0.1
Josh Bellamy,WR,CHI,0.4,0.0,1.0,12.5,0.0
Robert Foster,WR,BUF,0.1,0.0,0.9,12.2,0.1
Josh Reynolds,WR,LAR,0.2,0.0,0.7,10.1,0.1
Chris Moore,WR,BAL,1.0,0.0,0.8,9.3,0.1
Victor Bolden,WR,BUF,0.0,0.0,0.8,10.7,0.0
Demarcus Robinson,WR,KC,0.0,0.0,0.8,9.9,0.0
DaeSean Hamilton,WR,DEN,0.3,0.0,0.8,10.0,0.0
J.J. Nelson,WR,ARI,0.6,0.0,0.7,10.5,0.0
Josh Malone,WR,CIN,0.0,0.0,0.6,8.3,0.1
Justin Hardy,WR,ATL,0.0,0.0,0.6,8.5,0.0
Darius Jennings,WR,TEN,0.0,0.0,0.7,8.8,0.0
Jawill Davis,WR,NYG,0.0,0.0,0.6,7.2,0.0
Damion Ratley,WR,CLE,0.0,0.0,0.6,7.8,0.0
Marvin Hall,WR,ATL,0.0,0.0,0.4,5.9,0.1
Geremy Davis,WR,LAC,0.1,0.0,0.5,6.0,0.0
Cody Core,WR,CIN,0.0,0.0,0.4,5.9,0.0
Marcus Kemp,WR,KC,0.0,0.0,0.4,4.4,0.0
KhaDarel Hodge,WR,LAR,0.0,0.0,0.4,4.8,0.0
Tim Patrick,WR,DEN,0.0,0.0,0.5,5.7,0.0
Justin Watson,WR,TB,0.1,0.0,0.4,5.0,0.0
Ray-Ray McCloud,WR,BUF,0.0,0.0,0.4,5.2,0.0
DeAndre Carter,WR,HOU,0.1,0.0,0.4,4.8,0.0
Russell Gage,WR,ATL,0.1,0.0,0.3,5.2,0.0
Jaydon Mickens,WR,JAX,0.0,0.0,0.3,3.7,0.1
Matthew Slater,WR,NE,0.0,0.0,0.2,2.9,0.0
Shelton Gibson,WR,PHI,0.0,0.0,0.2,3.7,0.0
Brandon Zylstra,WR,MIN,0.0,0.0,0.2,2.0,0.0
Dwayne Harris,WR,OAK,0.0,0.0,0.2,1.8,0.0
Andre Roberts,WR,NYJ,0.0,0.0,0.2,1.4,0.0
George Odum,WR,IND,0.0,0.0,0.0,0.0,0.0
