Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"David Johnson, ARI",0.0,0.0,0.0,0.0,0.0,0.0,19.2,89.6,4.67,0.7,7.3,5.0,53.0,10.60,0.3,0.1,18,RB
"Le'Veon Bell, PIT",0.0,0.0,0.0,0.0,0.0,0.0,17.4,80.3,4.61,0.4,7.7,6.0,52.2,8.70,0.1,0.1,15,RB
"Ezekiel Elliott, DAL",0.0,0.0,0.0,0.0,0.0,0.0,18.8,85.6,4.55,0.5,2.9,2.4,26.6,11.08,0.1,0.1,13,RB
"Spencer Ware, KC",0.0,0.0,0.0,0.0,0.0,0.0,15.9,78.5,4.94,0.4,3,2.3,33.3,14.48,0.2,0.4,12,RB
"LeSean McCoy, BUF",0.0,0.0,0.0,0.0,0.0,0.0,17.3,81.5,4.71,0.5,3.5,2.9,18.3,6.31,0.1,0.1,12,RB
"Melvin Gordon, LAC",0.0,0.0,0.0,0.0,0.0,0.0,20.2,71.4,3.53,0.5,4.5,3.5,29.5,8.43,0.1,0.2,12,RB
"Jordan Howard, CHI",0.0,0.0,0.0,0.0,0.0,0.0,17.5,78.0,4.46,0.4,3.5,2.3,21.7,9.43,0.1,0.1,11,RB
"Jeremy Hill, NE",0.0,0.0,0.0,0.0,0.0,0.0,15.5,70.0,4.52,0.6,1.7,1.4,10.6,7.57,0.0,0.1,11,RB
"DeMarco Murray, TEN",0.0,0.0,0.0,0.0,0.0,0.0,18.0,74.6,4.14,0.5,4.1,3.1,19.6,6.32,0.1,0.3,11,RB
"Thomas Rawls, CIN",0.0,0.0,0.0,0.0,0.0,0.0,16.7,72.0,4.31,0.4,2.5,2.1,18.6,8.86,0.1,0.0,11,RB
"Latavius Murray, MIN",0.0,0.0,0.0,0.0,0.0,0.0,15.6,71.3,4.57,0.5,3.6,2.7,19.2,7.11,0.0,0.1,10,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,16.8,73.0,4.35,0.4,3.2,2.4,15.2,6.33,0.1,0.1,10,RB
"Todd Gurley, LAR",0.0,0.0,0.0,0.0,0.0,0.0,16.0,60.7,3.79,0.5,3.5,2.9,20.9,7.21,0.0,0.1,10,RB
"Jonathan Stewart, NYG",0.0,0.0,0.0,0.0,0.0,0.0,15.4,67.2,4.36,0.7,1.7,1.0,7.8,7.80,0.1,0.2,10,RB
"Matt Forte, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,15.6,66.2,4.24,0.5,2.9,2.1,17.8,8.48,0.1,0.1,10,RB
"Doug Martin, OAK",0.0,0.0,0.0,0.0,0.0,0.0,15.2,62.5,4.11,0.5,2.4,2.0,17.8,8.90,0.1,0.3,10,RB
"Jay Ajayi, PHI",0.0,0.0,0.0,0.0,0.0,0.0,16.2,71.3,4.40,0.5,2.4,1.8,9.5,5.28,0.0,0.1,9,RB
"Devonta Freeman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,13.0,56.4,4.34,0.4,4.1,3.3,23.4,7.09,0.1,0.1,9,RB
"Mark Ingram, NO",0.0,0.0,0.0,0.0,0.0,0.0,12.7,54.7,4.31,0.3,3.7,3.2,22.4,7.00,0.2,0.2,9,RB
"LeGarrette Blount, DET",0.0,0.0,0.0,0.0,0.0,0.0,17.0,58.7,3.45,0.7,1.5,1.3,8.2,6.31,0.1,0.1,9,RB
"Carlos Hyde, JAC",0.0,0.0,0.0,0.0,0.0,0.0,14.9,54.8,3.68,0.5,2.5,2.1,12.1,5.76,0.1,0.1,9,RB
"Rob Kelley, WAS",0.0,0.0,0.0,0.0,0.0,0.0,16.2,71.2,4.40,0.4,1.8,0.8,5.7,7.12,0.0,0.1,9,RB
"Isaiah Crowell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,11.8,52.4,4.44,0.4,2.8,2.4,21.0,8.75,0.0,0.1,9,RB
