Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Drew Brees, NO",40.5,29.6,343.0,2.1,0.8,107.3,1.8,2.2,1.22,0.1,0.0,0.0,0.0,0.00,0.0,0.2,24,QB
"Russell Wilson, SEA",35.3,22.9,281.0,2.0,1.2,94.0,5.3,27.9,5.26,0.2,0.0,0.0,0.0,0.00,0.0,0.2,23,QB
"Dak Prescott, DAL",32.5,18.7,233.0,1.6,0.6,88.6,3.4,23.6,6.94,0.3,0.0,0.0,0.0,0.00,0.0,0.2,20,QB
"Alex Smith, WAS",33.0,23.4,240.0,1.6,0.3,103.9,4.2,20.4,4.86,0.2,0.0,0.0,0.0,0.00,0.0,0.3,20,QB
"Cam Newton, CAR",34.4,20.1,217.0,1.4,1.2,76.1,6.4,28.8,4.50,0.4,0.0,0.0,0.0,0.00,0.0,0.2,18,QB
"Matthew Stafford, DET",38.2,24.8,269.0,1.4,0.8,89.0,2.2,10.9,4.95,0.1,0.0,0.0,0.0,0.00,0.0,0.3,17,QB
"Matt Ryan, ATL",33.2,23.0,269.0,1.5,0.7,99.8,2.2,7.8,3.55,0.0,0.0,0.0,0.0,0.00,0.0,0.2,17,QB
"Kirk Cousins, MIN",36.1,22.9,269.0,1.2,0.8,87.8,2.7,11.0,4.07,0.2,0.0,0.0,0.0,0.00,0.0,0.3,17,QB
"Marcus Mariota, TEN",31.5,17.8,206.0,1.5,1.3,75.1,3.8,21.6,5.68,0.2,0.0,0.0,0.0,0.00,0.0,0.3,17,QB
"Tyrod Taylor, CLE",29.6,18.0,200.0,1.1,0.5,86.3,6.4,27.3,4.27,0.2,0.0,0.0,0.0,0.00,0.0,0.1,16,QB
"Jared Goff, LAR",32.4,19.2,230.0,1.3,0.8,84.1,1.7,4.9,2.88,0.1,0.0,0.0,0.0,0.00,0.0,0.2,15,QB
