Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Zach Mettenberger, Pit QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"David Fales, Mia QB",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Keith Wenning, Buf QB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tom Savage, Hou QB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Aaron Murray, KC QB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Blanchard, Chi QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Dustin Vaughan, Bal QB",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Shaw, Chi QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Jameis Winston, TB QB",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Bryce Petty, NYJ QB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevor Siemian, Min QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Dylan Thompson, LAR QB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Mannion, LAR QB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Garrett Grayson, Atl QB",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Marcus Mariota, Ten QB",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brett Hundley, GB QB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jared Goff, LAR QB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Carson Wentz, Phi QB",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Paxton Lynch, Den QB",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Christian Hackenberg, NYJ QB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jacoby Brissett, Ind QB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cody Kessler, Jax QB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Cook, Oak QB",@Mia,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dak Prescott, Dal QB",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cardale Jones, LAC QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Kevin Hogan, Wsh QB",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nate Sudfeld, Phi QB",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jake Rudock, Det QB",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Allen, LAR QB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jeff Driskel, Cin QB",@Jax,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Doughty, Ari QB",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevone Boykin, Sea QB",Wsh,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Taylor Heinicke, Hou QB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Stephen Morris, Wsh QB",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joe Callahan, GB QB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mitchell Trubisky, Chi QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Brad Kaaya, Ind QB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Chad Kelly, Den QB",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Patrick Mahomes, KC QB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joshua Dobbs, Pit QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Deshaun Watson, Hou QB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nathan Peterman, Buf QB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"C.J. Beathard, SF QB",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"DeShone Kizer, GB QB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Davis Webb, NYG QB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cooper Rush, Dal QB",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Taysom Hill, NO QB",TB,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
