Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note T. Gurley II LAR - RB Final (W) 35-23 vs LAC,12,3,3,0.0,18.7,0.0,0.0,0.0,94.3,40.8,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,4.7,2.1,0.0,0.0,18.7,0.0,94.3,40.8,0.0,0.0,0.8,0.2,0.0,0.0,4.7,2.1,0.0,5.2,4.1,0.0,94.3,40.8,0.0,0.0,0.8,0.2,0.0,0.0,4.7,2.1,0.0,0.0,94.3,40.8,0.0,0.0,0.8,0.2,0.0,0.1,0.3,0.1,RB
Player Note A. Kamara NO - RB Final (W) 43-37 @ Atl,6,8,8,0.0,14.8,0.0,0.0,0.0,72.1,54.7,5.1,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,3.6,3.1,0.0,0.0,14.8,0.0,72.1,54.7,5.1,0.0,0.5,0.2,0.0,0.0,3.6,3.1,0.0,7.5,6.0,0.0,72.1,54.7,5.1,0.0,0.5,0.2,0.0,0.0,3.6,3.1,0.0,0.0,72.1,54.7,5.1,0.0,0.5,0.2,0.0,0.1,0.1,0.1,RB
No new player Notes C. McCaffrey Car - RB Final (W) 31-21 vs Cin,4,21,21,0.0,12.5,0.0,0.0,0.0,54.2,58.0,16.9,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,2.7,3.3,0.0,0.0,12.5,0.0,54.2,58.0,16.9,0.0,0.3,0.3,0.1,0.0,2.7,3.3,0.0,8.1,6.5,0.0,54.2,58.0,16.9,0.0,0.3,0.3,0.1,0.0,2.7,3.3,0.0,0.0,54.2,58.0,16.9,0.0,0.3,0.3,0.1,0.1,0.2,0.1,RB
New Player Note D. Johnson Ari - RB Final (L) 16-14 vs Chi,9,27,27,0.0,17.2,0.0,0.0,0.0,71.7,38.6,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.6,2.1,0.0,0.0,17.2,0.0,71.7,38.6,0.0,0.0,0.5,0.1,0.0,0.0,3.6,2.1,0.0,5.1,4.1,0.0,71.7,38.6,0.0,0.0,0.5,0.1,0.0,0.0,3.6,2.1,0.0,0.0,71.7,38.6,0.0,0.0,0.5,0.1,0.0,0.1,0.3,0.1,RB
Player Note E. Elliott Dal - RB Final (L) 24-13 @ Sea,8,28,28,0.0,19.7,0.0,0.0,0.0,85.3,24.3,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,4.3,1.4,0.0,0.0,19.7,0.0,85.3,24.3,0.0,0.0,0.7,0.1,0.0,0.0,4.3,1.4,0.0,3.3,2.6,0.0,85.3,24.3,0.0,0.0,0.7,0.1,0.0,0.0,4.3,1.4,0.0,0.0,85.3,24.3,0.0,0.0,0.7,0.1,0.0,0.1,0.1,0.1,RB
No new player Notes S. Barkley NYG - RB Final (W) 27-22 @ Hou,9,29,29,0.0,17.9,0.0,0.0,0.0,75.3,35.9,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.8,1.9,0.0,0.0,17.9,0.0,75.3,35.9,0.0,0.0,0.5,0.1,0.0,0.0,3.8,1.9,0.0,4.8,3.9,0.0,75.3,35.9,0.0,0.0,0.5,0.1,0.0,0.0,3.8,1.9,0.0,0.0,75.3,35.9,0.0,0.0,0.5,0.1,0.0,0.1,0.1,0.1,RB
Player Note K. Hunt KC - RB NA Final (W) 38-27 vs SF,12,32,32,0.0,15.3,0.0,0.0,0.0,80.2,28.8,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.0,1.6,0.0,0.0,15.3,0.0,80.2,28.8,0.0,0.0,0.5,0.1,0.0,0.0,4.0,1.6,0.0,3.9,3.3,0.0,80.2,28.8,0.0,0.0,0.5,0.1,0.0,0.0,4.0,1.6,0.0,0.0,80.2,28.8,0.0,0.0,0.5,0.1,0.0,0.1,0.1,0.1,RB
No new player Notes G. Bernard Cin - RB Final (L) 31-21 @ Car,9,36,36,0.0,12.8,0.0,0.0,0.0,53.5,49.3,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.7,2.8,0.0,0.0,12.8,0.0,53.5,49.3,0.0,0.0,0.2,0.2,0.0,0.0,2.7,2.8,0.0,6.9,5.6,0.0,53.5,49.3,0.0,0.0,0.2,0.2,0.0,0.0,2.7,2.8,0.0,0.0,53.5,49.3,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,RB
No new player Notes J. Conner Pit - RB Final (W) 30-27 @ TB,7,37,37,0.0,16.7,0.0,0.0,0.0,78.2,23.9,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,4.0,1.9,0.0,0.0,16.7,0.0,78.2,23.9,0.0,0.0,0.6,0.1,0.0,0.0,4.0,1.9,0.0,4.0,3.1,0.0,78.2,23.9,0.0,0.0,0.6,0.1,0.0,0.0,4.0,1.9,0.0,0.0,78.2,23.9,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,RB
Player Note M. Gordon III LAC - RB Final (L) 35-23 @ LAR,8,40,40,0.0,18.4,0.0,0.0,0.0,70.1,27.5,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.5,1.6,0.0,0.0,18.4,0.0,70.1,27.5,0.0,0.0,0.5,0.1,0.0,0.0,3.5,1.6,0.0,4.0,3.2,0.0,70.1,27.5,0.0,0.0,0.5,0.1,0.0,0.0,3.5,1.6,0.0,0.0,70.1,27.5,0.0,0.0,0.5,0.1,0.0,0.1,0.1,0.0,RB
