Player,Team,Salary
Antonio Brown,PIT,8700
Robert Woods,LAR,7500
Robby Anderson,NYJ,5900
Michael Thomas,NO,8300
Doug Baldwin,SEA,6700
Nelson Agholor,PHI,5300
Mohamed Sanu,ATL,5300
Davante Adams,GB,8500
Mike Evans,TB,7200
T.Y. Hilton,IND,7700
Calvin Ridley,ATL,5500
Julian Edelman,NE,7000
Courtland Sutton,DEN,5900
Zay Jones,BUF,4800
JuJu Smith-Schuster,PIT,8000
Rashard Higgins,CLE,4700
DeAndre Hopkins,HOU,8900
Chester Rogers,IND,4600
Jake Kumerow,GB,4500
Sterling Shepard,NYG,5000
Larry Fitzgerald,ARI,6100
DaeSean Hamilton,DEN,5400
Adam Humphries,TB,5800
Michael Gallup,DAL,5000
Dontrelle Inman,IND,4600
Tyler Lockett,SEA,6600
Equanimeous St. Brown,GB,4500
Tyreek Hill,KC,8000
Jordy Nelson,OAK,5300
Julio Jones,ATL,8700
Adam Thielen,MIN,7600
Allen Robinson,CHI,6500
Anthony Miller,CHI,4800
Jamison Crowder,WAS,5300
Vyncint Smith,HOU,4500
Marquez Valdes-Scantling,GB,4700
Jarvis Landry,CLE,6300
Alshon Jeffery,PHI,6300
Kendrick Bourne,SF,4900
Trent Sherfield,ARI,4500
DeAndre Carter,HOU,4500
Dede Westbrook,JAX,5500
Kenny Golladay,DET,7100
Demarcus Robinson,KC,5200
Breshad Perriman,CLE,5100
Jarius Wright,CAR,4700
Keenan Allen,LAC,7700
Stefon Diggs,MIN,7300
Taywan Taylor,TEN,4800
Brandin Cooks,LAR,7400
Curtis Samuel,CAR,5700
John Ross,CIN,5400
Jermaine Kearse,NYJ,4700
Cole Beasley,DAL,4900
Cordarrelle Patterson,NE,5000
Michael Floyd,WAS,4500
Robert Foster,BUF,6000
T.J. Jones,DET,4900
Cody Core,CIN,4700
Donte Moncrief,JAX,4700
Corey Davis,TEN,5700
Zach Pascal,IND,4600
Andre Roberts,NYJ,4500
Dwayne Harris,OAK,4500
Chris Godwin,TB,5200
Josh Reynolds,LAR,5300
Danny Amendola,MIA,4700
Demaryius Thomas,HOU,5300
Tim Patrick,DEN,5500
Taylor Gabriel,CHI,5000
Chris Conley,KC,4700
Darius Jennings,TEN,4500
Alex Erickson,CIN,4500
Josh Doctson,WAS,5200
Keith Kirkwood,NO,4900
Marquise Goodwin,SF,4800
Amari Cooper,DAL,7000
John Brown,BAL,4700
Dante Pettis,SF,5400
DeSean Jackson,TB,5500
Devin Funchess,CAR,5000
Ryan Switzer,PIT,4800
Rashad Greene,JAX,4500
Bennie Fowler,NYG,4600
D.J. Moore,CAR,6300
Trent Taylor,SF,4500
Eli Rogers,PIT,5200
Michael Crabtree,BAL,4800
Seth Roberts,OAK,5000
Torrey Smith,CAR,5000
Golden Tate,PHI,5700
DeVante Parker,MIA,4600
Jordan Matthews,PHI,4600
Travis Benjamin,LAC,4600
Jalen Tolliver,ARI,4500
Tyrell Williams,LAC,5800
Andy Jones,DET,4500
Deonte Thompson,BUF,4600
Tre'Quan Smith,NO,5100
Mike Williams,LAC,6500
Brandon Powell,DET,4500
Jaron Brown,SEA,4800
Phillip Dorsett,NE,4600
Chris Moore,BAL,4500
Isaiah McKenzie,BUF,5400
David Moore,SEA,6300
Chad Williams,ARI,4500
Noah Brown,DAL,4500
Josh Bellamy,CHI,4500
Ryan Grant,IND,4500
Kenny Stills,MIA,5300
Richie James,SF,4600
Corey Coleman,NYG,5000
Marcus Kemp,KC,4500
Cameron Batson,TEN,4600
Shelton Gibson,PHI,4500
Tajae Sharpe,TEN,4800
Brice Butler,MIA,4600
Kelvin Benjamin,KC,4700
Chris Hogan,NE,5300
Darrius Heyward-Bey,PIT,4500
Brandon Zylstra,MIN,4500
Jawill Davis,NYG,4500
Antonio Callaway,CLE,5100
Russell Gage,ATL,4500
Josh Malone,CIN,4500
Allen Hurns,DAL,4500
Geremy Davis,LAC,4500
Marcell Ateman,OAK,4600
JoJo Natson,LAR,4500
River Cracraft,DEN,4500
Charone Peake,NYJ,4500
Auden Tate,CIN,4500
James Washington,PIT,4600
Andre Holmes,DEN,4500
KhaDarel Hodge,LAR,4500
Tommylee Lewis,NO,4600
Willie Snead,BAL,5200
Gehrig Dieter,KC,4500
Jehu Chesson,WAS,4500
Deontay Burnett,NYJ,4600
Matthew Slater,NE,4500
Victor Bolden,BUF,4500
Leonte Carroo,MIA,4500
Aldrick Robinson,MIN,4900
Damion Ratley,CLE,4500
Keelan Cole,JAX,4600
Justin Hardy,ATL,4900
Chad Beebe,MIN,4500
Marvin Hall,ATL,4500
J'Mon Moore,GB,4500
