player,team,pos,proj,salary
Ryan Tannehill,MIA,QB,12.308266666666668,6800.0
Giovani Bernard,CIN,RB,21.01933333333333,6400.0
Saquon Barkley,NYG,RB,23.952333333333335,8000.0
Julio Jones,ATL,WR,23.386333333333333,8600.0
Jarvis Landry,CLE,WR,19.171,7000.0
Kenny Golladay,DET,WR,16.422666666666668,5800.0
Adam Thielen,MIN,WR,21.75566666666667,8300.0
Eric Ebron,IND,TE,18.119,5500.0
Indianapolis Colts,IND,DST,2.5760000000000005,3600.0
,,,158.7106,60000.0
