Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Odell Beckham, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,10.1,6.4,80.6,12.59,0.8,0.1,12,WR
"A.J. Green, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,9.9,6.2,93.9,15.15,0.5,0.1,11,WR
"Antonio Brown, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,4.67,0.0,9.7,6.7,88.7,13.24,0.6,0.1,11,WR
"Kelvin Benjamin, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.9,5.2,79.5,15.29,0.7,0.1,11,WR
"Doug Baldwin, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,-2.00,0.0,7.9,5.4,69.2,12.81,0.7,0.0,10,WR
"Will Fuller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,9.6,4.7,70.6,15.02,0.5,0.0,10,WR
"Mike Evans, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11,5.7,78.9,13.84,0.5,0.0,10,WR
"Amari Cooper, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00,0.0,9.8,6.0,71.2,11.87,0.4,0.0,9,WR
"T.Y. Hilton, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00,0.0,9.3,5.2,72.2,13.88,0.4,0.0,9,WR
"Allen Robinson, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.6,5.7,66.0,11.58,0.5,0.0,9,WR
"Terrelle Pryor, BUF",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.10,0.0,8.2,4.8,60.5,12.60,0.4,0.0,8,WR
"DeAndre Hopkins, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.2,5.5,69.7,12.67,0.4,0.0,8,WR
"Jordy Nelson, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,4.9,59.5,12.14,0.6,0.1,8,WR
"Larry Fitzgerald, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,10,6.8,67.5,9.93,0.4,0.1,8,WR
"Tyreek Hill, KC",0.0,0.0,0.0,0.0,0.0,0.0,1.1,7.3,6.64,0.0,5,4.0,43.7,10.93,0.7,0.0,8,WR
"Julian Edelman, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.8,6.00,0.0,8.9,6.0,63.6,10.60,0.4,0.1,8,WR
"Michael Crabtree, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.9,5.2,53.2,10.23,0.5,0.0,8,WR
"Stefon Diggs, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,3.25,0.0,8.3,5.7,65.9,11.56,0.3,0.0,7,WR
"Jarvis Landry, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.7,5.40,0.0,8.3,6.1,60.3,9.89,0.3,0.2,7,WR
"Randall Cobb, GB",0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.00,0.0,7.4,5.2,52.1,10.02,0.4,0.0,7,WR
"Golden Tate, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,2.00,0.0,8.3,5.8,55.3,9.53,0.4,0.0,7,WR
"DeVante Parker, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8,5.0,60.6,12.12,0.2,0.0,7,WR
"Rishard Matthews, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,4.6,3.1,42.7,13.77,0.5,0.0,7,WR
"Corey Coleman, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,6.1,3.5,50.3,14.37,0.3,0.0,6,WR
"Cole Beasley, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,6.4,5.2,43.2,8.31,0.5,0.1,6,WR
"Michael Thomas, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.6,5.0,56.9,11.38,0.3,0.0,6,WR
"Brandin Cooks, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.2,5.50,0.0,6.6,4.5,55.4,12.31,0.3,0.0,6,WR
"Kenny Britt, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,6.4,4.2,57.9,13.79,0.3,0.1,6,WR
"Kendall Wright, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,12.50,0.0,5.1,3.4,44.4,13.06,0.4,0.0,6,WR
