Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Sebastian Janikowski Sea - K Questionable Final (L) 33-31 vs LAR,7,154,154,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.3,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.3,0.2,2.4,0.2,K
No new player Notes Dustin Hopkins Was - K Final (L) 43-19 @ NO,4,155,155,0.0,0.0,0.5,0.0,0.6,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.5,0.0,0.6,0.0,0.6,0.2,0.1,0.1,2.4,0.1,K
No new player Notes Cairo Santos TB - K Bye,5,176,176,0.0,0.0,0.4,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.4,0.0,0.0,0.0,2.5,0.4,K
No new player Notes Jason Myers NYJ - K Final (W) 34-16 vs Den,11,182,182,0.2,0.0,0.4,0.0,0.4,0.1,0.7,0.2,0.3,0.1,0.2,0.0,0.4,0.0,0.4,0.1,0.7,0.2,0.3,0.1,0.9,0.0,K
No new player Notes Brandon McManus Den - K Final (L) 34-16 @ NYJ,10,183,183,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.2,0.1,1.8,0.1,K
No new player Notes Aldrick Rosas NYG - K Final (L) 33-31 @ Car,9,185,185,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.2,0.2,0.1,1.8,0.2,K
Player Note Adam Vinatieri Ind - K Final (L) 38-24 @ NE,9,204,204,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.2,0.1,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.2,0.1,1.8,0.1,K
No new player Notes Stephen Hauschka Buf - K Final (W) 13-12 vs Ten,11,206,206,0.0,0.0,0.3,0.0,0.4,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.3,0.0,0.4,0.0,0.6,0.1,0.2,0.1,1.6,0.1,K
No new player Notes Brett Maher Dal - K Final (L) 19-16 @ Hou,8,208,208,0.1,0.0,0.2,0.0,0.5,0.0,0.4,0.1,0.2,0.1,0.1,0.0,0.2,0.0,0.5,0.0,0.4,0.1,0.2,0.1,2.2,0.1,K
No new player Notes Jason Sanders Mia - K Final (L) 27-17 @ Cin,11,213,213,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,1.9,0.1,K
No new player Notes Dan Bailey Min - K Final (W) 23-21 @ Phi,10,247,247,0.3,0.0,0.3,0.0,0.7,0.0,0.2,0.1,0.1,0.1,0.3,0.0,0.3,0.0,0.7,0.0,0.2,0.1,0.1,0.1,2.0,0.0,K
No new player Notes Phil Dawson Ari - K IR Final (W) 28-18 @ SF,9,252,252,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.2,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.2,1.5,0.1,K
No new player Notes Greg Joseph Cle - K Final (W) 12-9 vs Bal,11,308,308,0.2,0.0,0.5,0.0,0.6,0.1,0.1,0.2,0.0,0.1,0.2,0.0,0.5,0.0,0.6,0.1,0.1,0.2,0.0,0.1,2.0,0.0,K
No new player Notes Matt McCrane Pit - K Final (W) 41-17 vs Atl,7,310,310,0.4,0.0,0.3,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.4,0.0,0.2,0.0,0.0,0.0,2.0,0.0,K
No new player Notes Eddy Pineiro Oak - K IR Final (L) 26-10 @ LAC,7,1564,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Tyler Davis Buf - K Inactive Final (W) 13-12 vs Ten,11,1565,1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
Player Note Sam Ficken Sea - K Final (L) 33-31 vs LAR,7,1557,1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Michael Badgley LAC - K Final (W) 26-10 vs Oak,8,1563,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Zane Gonzalez Ari - K Final (W) 28-18 @ SF,9,1558,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Daniel Carlson Oak - K Final (L) 26-10 @ LAC,7,1560,1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes David Marvin Atl - K Inactive Final (L) 41-17 @ Pit,8,1562,1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Trevor Moore TB - K Inactive  Bye,5,1561,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Chandler Catanzaro Car - K Final (W) 33-31 vs NYG,4,1569,1569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Greg Zuerlein LAR - K Final (W) 33-31 @ Sea,12,1555,1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Blair Walsh Sea - K Inactive Final (L) 33-31 vs LAR,7,1556,1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Kai Forbath Jax - K Final (L) 30-14 @ KC,9,1551,1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Folk TB - K Inactive  Bye,5,1547,1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Mike Nugent Oak - K IR Final (L) 26-10 @ LAC,7,1566,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Novak LAC - K Inactive Final (W) 26-10 vs Oak,8,1568,1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Giorgio Tavecchio Atl - K Final (L) 41-17 @ Pit,8,1559,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
Player Note Cody Parkey Chi - K Bye,5,1567,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Ross Martin Cle - K Inactive Final (W) 12-9 vs Bal,11,1552,1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Marshall Koehn NYG - K Inactive Final (L) 33-31 @ Car,9,1553,1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Taylor Bertolet NYJ - K Inactive Final (W) 34-16 vs Den,11,1550,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
