Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note Z. Ertz Phi - TE Final (W) 24-18 @ Jax,9,43,43,0.0,0.0,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.6,0.0,10.3,7.2,0.0,0.0,78.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.6,0.1,0.0,0.0,78.5,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.1,TE
Player Note T. Kelce KC - TE Final (W) 30-23 vs Den,12,44,44,0.0,0.0,0.0,0.0,0.0,0.0,78.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,78.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.5,0.0,8.0,6.3,0.0,0.0,78.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.5,0.1,0.0,0.0,78.4,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,TE
Player Note R. Gronkowski NE - TE Final (W) 25-6 @ Buf,11,59,59,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.4,0.0,6.2,4.6,0.0,0.0,66.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.4,0.1,0.0,0.0,66.7,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.0,TE
No new player Notes G. Kittle SF - TE Final (L) 18-15 @ Ari,11,79,79,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.9,0.0,7.8,4.8,0.0,0.0,62.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.9,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,TE
Player Note T. Burton Chi - TE Q Final (W) 24-10 vs NYJ,5,106,106,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.3,0.0,6.8,4.7,0.0,0.0,50.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.3,0.0,0.0,0.0,50.9,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,TE
No new player Notes J. Graham GB - TE Final (L) 29-27 @ LAR,7,112,112,0.0,0.0,0.0,0.0,0.0,0.0,46.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,46.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.0,6.3,4.1,0.0,0.0,46.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.0,0.0,0.0,46.3,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.0,TE
No new player Notes D. Njoku Cle - TE Final (L) 33-18 @ Pit,11,115,115,0.0,0.0,0.0,0.0,0.0,0.0,47.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,47.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.8,0.0,6.6,4.0,0.0,0.0,47.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.8,0.0,0.0,0.0,47.1,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,TE
Player Note E. Ebron Ind - TE Final (W) 42-28 @ Oak,9,118,118,0.0,0.0,0.0,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.4,0.0,6.5,4.5,0.0,0.0,45.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.4,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,TE
No new player Notes J. Cook Oak - TE Final (L) 42-28 vs Ind,7,130,130,0.0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.1,0.0,6.4,4.4,0.0,0.0,50.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.1,0.0,0.0,0.0,50.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,TE
No new player Notes K. Rudolph Min - TE Final (L) 30-20 vs NO,10,131,131,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,39.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.8,0.0,5.3,4.0,0.0,0.0,39.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.8,0.0,0.0,0.0,39.9,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,TE
