Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Joe Flacco, Bal QB",Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Chad Henne, KC QB",Wsh,W 29-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Josh Johnson, Oak QB",@Den,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Flynn, NO QB",@Mia,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Chase Daniel, Chi QB",@GB,L 14-35,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Josh Freeman, Ind QB",@Sea,L 18-46,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brian Hoyer, NE QB",Car,L 30-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mark Sanchez, Chi QB",@GB,L 14-35,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matthew Stafford, Det QB",@Min,W 14-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sam Bradford, Ari QB",SF,W 18-15,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jimmy Clausen, Bal QB",Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Colt McCoy, Wsh QB",@KC,L 20-29,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dan LeFevour, TB QB",NYG,W 25-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joe Webb, Hou QB",Ten,W 57-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Thaddeus Lewis, Bal QB",Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Christian Ponder, SF QB",@Ari,L 15-18,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Blaine Gabbert, Ten QB",@Hou,L 14-57,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cam Newton, Car QB",@NE,W 33-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Colin Kaepernick, SF QB",@Ari,L 15-18,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Andy Dalton, Cin QB",@Cle,W 31-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Mallett, Bal QB",Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"T.J. Yates, Hou QB",Ten,W 57-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tyrod Taylor, Cle QB",Cin,L 7-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jerrod Johnson, Dal QB",LAR,L 30-35,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Scott Tolzien, Ind QB",@Sea,L 18-46,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Andrew Luck, Ind QB",@Sea,L 18-46,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Robert Griffin III, Bal QB",Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Tannehill, Mia QB",NO,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nick Foles, Phi QB",@LAC,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Weeden, Hou QB",Ten,W 57-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brock Osweiler, Mia QB",NO,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kirk Cousins, Min QB",Det,L 7-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Russell Wilson, Sea QB",Ind,W 46-18,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kellen Moore, Dal QB",LAR,L 30-35,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Lindley, Ind QB",@Sea,L 18-46,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Case Keenum, Den QB",Oak,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Austin Davis, Sea QB",Ind,W 46-18,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Simms, Atl QB",Buf,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Alex Tanney, Ten QB",@Hou,L 14-57,--/--,--,--,--,--,--,--,--,--,--,--,QB
"EJ Manuel, Oak QB",@Den,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mike Glennon, Ari QB",SF,W 18-15,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Geno Smith, LAC QB",Phi,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Nassib, Jax QB",@NYJ,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Renfree, Atl QB",Buf,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Landry Jones, Pit QB",@Bal,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Zac Dysert, Ari QB",SF,W 18-15,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Barkley, Cin QB",@Cle,W 31-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Griffin, TB QB",NYG,W 25-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tyler Bray, Chi QB",@GB,L 14-35,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt McGloin, KC QB",Wsh,W 29-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Blake Bortles, Jax QB",@NYJ,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Teddy Bridgewater, NYJ QB",Jax,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Johnny Manziel, Cle QB",Cin,L 7-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Derek Carr, Oak QB",@Den,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jimmy Garoppolo, SF QB",@Ari,L 15-18,--/--,--,--,--,--,--,--,--,--,--,--,QB
"AJ McCarron, Buf QB",@Atl,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tajh Boyd, Pit QB",@Bal,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Zach Mettenberger, Pit QB",@Bal,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,QB
"David Fales, Mia QB",NO,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Keith Wenning, Buf QB",@Atl,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tom Savage, Hou QB",Ten,W 57-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Aaron Murray, KC QB",Wsh,W 29-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Blanchard, Chi QB",@GB,L 14-35,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dustin Vaughan, Bal QB",Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Shaw, Chi QB",@GB,L 14-35,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jameis Winston, TB QB",NYG,W 25-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Bryce Petty, NYJ QB",Jax,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevor Siemian, Min QB",Det,L 7-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dylan Thompson, LAR QB",@Dal,W 35-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Mannion, LAR QB",@Dal,W 35-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Garrett Grayson, Atl QB",Buf,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Marcus Mariota, Ten QB",@Hou,L 14-57,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brett Hundley, GB QB",Chi,W 35-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jared Goff, LAR QB",@Dal,W 35-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Carson Wentz, Phi QB",@LAC,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Paxton Lynch, Den QB",Oak,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Christian Hackenberg, NYJ QB",Jax,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jacoby Brissett, Ind QB",@Sea,L 18-46,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cody Kessler, Jax QB",@NYJ,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Cook, Oak QB",@Den,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dak Prescott, Dal QB",LAR,L 30-35,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cardale Jones, LAC QB",Phi,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kevin Hogan, Wsh QB",@KC,L 20-29,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nate Sudfeld, Phi QB",@LAC,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jake Rudock, Det QB",@Min,W 14-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Allen, LAR QB",@Dal,W 35-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jeff Driskel, Cin QB",@Cle,W 31-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Doughty, Ari QB",SF,W 18-15,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevone Boykin, Sea QB",Ind,W 46-18,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Taylor Heinicke, Hou QB",Ten,W 57-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Stephen Morris, Wsh QB",@KC,L 20-29,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joe Callahan, GB QB",Chi,W 35-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mitchell Trubisky, Chi QB",@GB,L 14-35,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brad Kaaya, Ind QB",@Sea,L 18-46,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Chad Kelly, Den QB",Oak,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Patrick Mahomes, KC QB",Wsh,W 29-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joshua Dobbs, Pit QB",@Bal,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Deshaun Watson, Hou QB",Ten,W 57-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nathan Peterman, Buf QB",@Atl,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"C.J. Beathard, SF QB",@Ari,L 15-18,--/--,--,--,--,--,--,--,--,--,--,--,QB
"DeShone Kizer, GB QB",Chi,W 35-14,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Davis Webb, NYG QB",@TB,L 23-25,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cooper Rush, Dal QB",LAR,L 30-35,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Taysom Hill, NO QB",@Mia,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,QB
