Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.2836797543863093,3.088537993705295,0.046274982972099754,0.0,0.0,0.0,0.0075,0.0,0.0
Antonio Gates,LAC,1.9666666666666668,21.955,0.16333333333333333,0.0,0.0,0.0,0.005,0.0,0.0
Antony Auclair,TB,0.5385804801457342,4.502565310563102,-0.011123659020016427,0.0,0.0,0.0,0.0075,0.0,0.0
Austin Hooper,ATL,4.331666666666666,46.741666666666674,0.285,0.0,0.0,0.0,0.0225,0.0,0.0
Ben Braunecker,CHI,0.4222523634423854,3.7762540732164016,-0.00892017954161814,0.0,0.0,0.0,0.0275,0.0,0.0
Ben Koyack,JAX,0.29848843803209923,3.7547307819228277,0.0039200758745420875,0.0,0.0,0.0,0.0075,0.0,0.0
Benjamin Watson,NO,2.46,28.11,0.17833333333333334,0.0,0.0,0.0,0.0075,0.0,0.0
Blake Bell,JAX,0.8303260821222799,9.289942556125173,0.046274982972099775,0.0,0.0,0.0,0.0125,0.0,0.0
Blake Jarwin,DAL,1.6316666666666666,16.2,0.07666666666666667,0.0,0.0,0.0,0.0275,0.0,0.0
Brian Parker,DEN,0.11242499396863355,1.3518107380933924,0.0058801138118131325,0.0,0.0,0.0,0.0075,0.0,0.0
C.J. Uzomah,CIN,3.0416666666666665,33.428333333333335,0.21999999999999997,0.0,0.0,0.0,0.015,0.0,0.0
Cameron Brate,TB,3.3466666666666662,36.67333333333334,0.5083333333333333,0.0,0.0,0.0,0.015,0.0,0.0
Chris Herndon,NYJ,2.938333333333333,34.625,0.25666666666666665,0.0,0.0,0.0,0.015,0.0,0.0
Chris Manhertz,CAR,0.08577019951153997,0.8839413669887127,0.0039200758745420875,0.0,0.0,0.0,0.015,0.0,0.0
Clark Harris,CIN,0.011543644058828616,0.28644713517464676,0.004887576203591367,0.0,0.0,0.0,0.008407063405879817,0.0,0.0
Dallas Goedert,PHI,1.3516666666666666,15.479999999999999,0.13,0.0,0.0,0.0,0.01,0.0,0.0
Dalton Schultz,DAL,0.9015248503251992,10.037238728495545,0.0760935547248048,0.0,0.0,0.0,0.01,0.0,0.0
Dan Arnold,NO,1.0729653381370514,10.175769835654178,0.0810293581328469,0.0,0.0,0.0,0.16,0.0,0.0
Daniel Brown,CHI,0.13346640213622693,1.4563520935414827,0.0039200758745420875,0.0,0.0,0.0,0.0075,0.0,0.0
Darren Fells,CLE,0.6723883738368875,7.540740094559719,0.10892017954161877,0.0,0.0,0.0,0.015,0.0,0.0
David Njoku,CLE,3.516666666666667,39.641666666666666,0.41500000000000004,0.0,0.0,0.0,0.02,0.0,0.0
Derek Carrier,OAK,0.7410385025822777,7.0285925415136985,0.025866483212465957,0.0,0.0,0.0,0.005,0.0,0.0
Ed Dickson,SEA,1.5183333333333333,18.135,0.16833333333333333,0.0,0.0,0.0,0.0075,0.0,0.0
Eric Ebron,IND,3.1716666666666664,37.50333333333333,0.525,0.0,0.0,0.0,0.4425,0.0,0.0
Eric Saubert,ATL,0.33781012542263467,3.1273175571898335,0.003920075874542089,0.0,0.0,0.0,0.0075,0.0,0.0
Eric Tomlinson,NYJ,0.5761549416222883,6.023283724660935,0.007840151749084178,0.0,0.0,0.0,0.0075,0.0,0.0
Evan Engram,NYG,3.6833333333333336,39.18,0.2283333333333333,0.0,0.0,0.0,0.565,0.0,0.0
