Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Antonio Brown, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2,4.00,0.0,11.2,8.1,102.0,12.59,0.7,0.1,14,WR
"Odell Beckham, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,9.9,6.3,85.4,13.56,0.8,0.1,12,WR
"Julio Jones, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.3,6.3,90.0,14.29,0.4,0.0,11,WR
"Doug Baldwin, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,7.9,6.0,78.5,13.08,0.7,0.0,11,WR
"Kelvin Benjamin, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,4.9,71.4,14.57,0.6,0.1,10,WR
"Dez Bryant, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.9,4.5,64.1,14.24,0.7,0.0,10,WR
"Larry Fitzgerald, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,9.9,7.5,72.9,9.72,0.5,0.1,9,WR
"Jordan Matthews, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.9,5.0,65.4,13.08,0.6,0.0,9,WR
"Mike Evans, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.6,5.6,77.2,13.79,0.4,0.0,9,WR
"Amari Cooper, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00,0.0,9.5,6.3,76.6,12.16,0.4,0.0,9,WR
"Allen Robinson, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10,4.9,62.3,12.71,0.5,0.0,9,WR
"DeAndre Hopkins, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,5.4,65.4,12.11,0.5,0.0,9,WR
"DeVante Parker, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,5.2,71.5,13.75,0.3,0.0,8,WR
"Michael Crabtree, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.9,5.5,54.3,9.87,0.6,0.0,8,WR
"Jarvis Landry, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,7.50,0.0,8,5.8,63.3,10.91,0.4,0.1,8,WR
"Kenny Britt, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,6.7,4.4,61.7,14.02,0.4,0.1,8,WR
"Julian Edelman, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.9,4.33,0.0,9.3,5.9,61.2,10.37,0.4,0.1,8,WR
"Demaryius Thomas, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.5,5.5,66.9,12.16,0.4,0.2,8,WR
"Terrelle Pryor, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,2.14,0.0,8.9,4.7,61.4,13.06,0.3,0.0,7,WR
"Emmanuel Sanders, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,9.00,0.0,9.3,5.2,65.3,12.56,0.3,0.0,7,WR
"T.Y. Hilton, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,9.6,5.3,69.9,13.19,0.3,0.0,7,WR
"Jordy Nelson, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,4.5,59.6,13.24,0.5,0.1,7,WR
"Michael Thomas, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,5.1,56.7,11.12,0.4,0.0,7,WR
"Brandin Cooks, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.8,5.60,0.0,6.8,4.8,55.3,11.52,0.4,0.0,7,WR
"Sterling Shepard, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,4.1,42.8,10.44,0.5,0.0,7,WR
"Sammy Watkins, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,6.9,3.9,46.8,12.00,0.5,0.0,7,WR
"Adam Thielen, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.3,23.00,0.0,5.4,4.4,57.6,13.09,0.3,0.0,6,WR
"Corey Coleman, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,7.6,3.6,50.0,13.89,0.3,0.0,6,WR
"Randall Cobb, GB",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.70,0.0,7.7,4.9,54.5,11.12,0.3,0.0,6,WR
"Cole Beasley, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,6.3,5.2,47.2,9.08,0.5,0.1,6,WR
"Brandon Marshall, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9,4.5,57.5,12.78,0.3,0.0,6,WR
"Cameron Meredith, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,5.5,3.9,51.4,13.18,0.3,0.1,6,WR
"Willie Snead, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,4.8,51.5,10.73,0.3,0.1,6,WR
"Will Fuller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.2,2.9,43.8,15.10,0.4,0.0,6,WR
"Brian Quick, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.7,2.8,44.8,16.00,0.4,0.0,6,WR
"Michael Floyd, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6,3.5,47.4,13.54,0.4,0.0,6,WR
"Rishard Matthews, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5,3.5,47.1,13.46,0.4,0.0,6,WR
"Jamison Crowder, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.1,-0.50,0.0,5.5,4.2,47.9,11.40,0.4,0.0,6,WR
"Tyrell Williams, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.8,4.1,51.9,12.66,0.2,0.0,6,WR
"Sammie Coates, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,2.33,0.0,3.6,2.4,51.4,21.42,0.2,0.0,6,WR
"Golden Tate, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.33,0.0,8,5.3,50.1,9.45,0.2,0.1,6,WR
"Kendall Wright, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.1,10.50,0.0,5,3.5,44.3,12.66,0.3,0.0,5,WR
