Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,21.8,337.0,0.2,3.0,0.71,0.6,0.02,0.035
Atlanta Falcons,ATL,27.0,374.0,0.1,2.4,0.7,0.56,0.0,0.045
Baltimore Ravens,BAL,27.299999999999997,362.0,0.2,2.1,0.8,0.5,0.015,0.04
Buffalo Bills,BUF,17.9,272.0,0.3,2.4,1.3,0.6,0.0,0.04
Carolina Panthers,CAR,23.52,370.0,0.2,2.7,0.9,0.6,0.065,0.095
Chicago Bears,CHI,27.25,389.3,0.2,2.44,0.8,0.67,0.065,0.085
Cincinnati Bengals,CIN,32.19035969567042,436.6252369837184,0.1,1.8,0.7,0.5,0.004988216414799383,0.035
Cleveland Browns,CLE,22.745,349.9,0.2,2.3,0.9,0.7,0.0,0.055
Dallas Cowboys,DAL,20.515,348.0,0.2,2.7,0.8,0.66,0.0,0.035
Denver Broncos,DEN,22.325000000000003,354.0,0.2,2.7,1.05,0.69,0.0,0.11
Detroit Lions,DET,19.15,308.8,0.2,2.6,1.0,0.61,0.0,0.09
Green Bay Packers,GB,23.65,384.0,0.1,2.8,0.8,0.6,0.0,0.04
Houston Texans,HOU,23.15,380.0,0.3,2.05,1.1,0.63,0.1,0.04
Indianapolis Colts,IND,27.4,389.0,0.2,2.8,0.9,0.6,0.0,0.045
Jacksonville Jaguars,JAX,21.72,316.3,0.2,2.87,0.9,0.6,0.02,0.035
Kansas City Chiefs,KC,22.55,365.6,0.2,2.7,1.0,0.7,0.0,0.045
Los Angeles Chargers,LAC,17.33,311.0,0.3,2.8,1.1,0.6,0.0,0.045
Los Angeles Rams,LAR,23.7,346.2,0.2,2.6,0.9,0.62,0.1,0.06
Miami Dolphins,MIA,29.4,431.0,0.2,1.5,0.8,0.5,0.0,0.05
Minnesota Vikings,MIN,23.700000000000003,352.6,0.2,2.8,0.7,0.59,0.015,0.03
New England Patriots,NE,20.200000000000003,353.0,0.2,2.1,1.0,0.6,0.02,0.095
New Orleans Saints,NO,21.29,401.0,0.2,2.8,1.3,0.68,0.0,0.045
New York Giants,NYG,19.95,298.0,0.2,2.0,1.3,0.6,0.0,0.09
New York Jets,NYJ,20.6,302.7,0.2,2.3,1.0,0.6,0.0,0.05
Oakland Raiders,OAK,29.950000000000003,440.5,0.1,1.2,1.0,0.5,0.02,0.055
Philadelphia Eagles,PHI,24.985,372.0,0.2,2.8,0.7,0.6,0.02,0.09
Pittsburgh Steelers,PIT,19.200000000000003,325.6,0.2,3.1,0.7,0.7,0.015,0.10500000000000001
San Francisco 49ers,SF,23.869999999999997,369.6,0.12,2.1,0.7,0.57,0.0,0.04
Seattle Seahawks,SEA,20.23,360.0,0.2,2.4,0.9,0.7,0.02,0.08
Tampa Bay Buccaneers,TB,31.35,440.4,0.11,1.7,0.5,0.61,0.0,0.095
Tennessee Titans,TEN,17.75,334.0,0.2,3.1,0.9,0.7,0.0,0.08
Washington Redskins,WAS,21.085,345.0,0.2,2.6,0.9,0.6,0.0,0.04
