Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note T. Kelce KC - TE Final (L) 29-28 vs LAC,12,48,48,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.2,0.0,8.5,6.4,0.0,0.0,80.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.2,0.1,0.0,0.0,80.5,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.1,TE
No new player Notes G. Kittle SF - TE Final (W) 26-23 vs Sea,11,64,64,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.2,0.0,8.6,5.4,0.0,0.0,77.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.2,0.0,0.0,0.0,77.2,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,TE
Player Note R. Gronkowski NE - TE Final (L) 17-10 @ Pit,11,65,65,0.0,0.0,0.0,0.0,0.0,0.0,69.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,69.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.6,0.0,6.5,4.8,0.0,0.0,69.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.6,0.1,0.0,0.0,69.4,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,TE
Player Note Z. Ertz Phi - TE Final (W) 30-23 @ LAR,9,70,70,0.0,0.0,0.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.2,0.0,8.9,6.2,0.0,0.0,64.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.2,0.1,0.0,0.0,64.3,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.1,TE
Player Note E. Ebron Ind - TE Final (W) 23-0 vs Dal,9,71,71,0.0,0.0,0.0,0.0,0.0,0.0,55.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,55.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,2.4,0.0,7.9,4.9,0.0,0.0,55.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,2.4,0.0,0.0,0.0,55.3,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.1,TE
"No new player Notes J. Samuels Pit - RB,TE Final (W) 17-10 vs NE",7,76,76,0.0,9.0,0.0,0.0,0.0,40.2,28.6,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.1,1.7,0.0,0.0,9.0,0.0,40.2,28.6,0.0,0.0,0.3,0.2,0.0,0.0,1.1,1.7,0.0,4.7,3.8,0.0,40.2,28.6,0.0,0.0,0.3,0.2,0.0,0.0,1.1,1.7,0.0,0.0,40.2,28.6,0.0,0.0,0.3,0.2,0.0,0.0,0.1,0.1,TE
No new player Notes J. Cook Oak - TE Final (L) 30-16 @ Cin,7,96,96,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.8,0.0,6.9,5.0,0.0,0.0,56.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.8,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,TE
No new player Notes E. Engram NYG - TE Final (L) 17-0 vs Ten,9,203,203,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.0,0.0,5.8,3.7,0.0,0.0,38.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,TE
No new player Notes V. McDonald Pit - TE Final (W) 17-10 vs NE,7,220,220,0.0,0.0,0.0,0.0,0.0,0.0,44.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,44.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.2,0.0,4.5,3.5,0.0,0.0,44.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.2,0.0,0.0,0.0,44.2,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,TE
No new player Notes C. Brate TB - TE Final (L) 20-12 @ Bal,5,231,231,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.9,0.0,5.4,3.4,0.0,0.0,35.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.9,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,TE
