Player,Team,Salary
Jordan Thomas,HOU,4000
Travis Kelce,KC,7300
Jack Doyle,IND,4900
Jared Cook,OAK,5900
O.J. Howard,TB,5800
Greg Olsen,CAR,5800
Eric Ebron,IND,6400
Evan Engram,NYG,5800
Zach Ertz,PHI,7800
Hayden Hurst,BAL,4300
Seth DeValve,CLE,4000
Dallas Goedert,PHI,4800
Mo Alie-Cox,IND,4200
George Kittle,SF,6800
Chris Herndon,NYJ,5400
Jordan Reed,WAS,5800
Jeff Heuerman,DEN,4600
Vance McDonald,PIT,5300
Kyle Rudolph,MIN,5700
Rob Gronkowski,NE,7200
Charles Clay,BUF,4500
Mark Andrews,BAL,4600
Matt LaCosse,DEN,4000
Jordan Franks,CIN,4000
Luke Willson,DET,4400
Mike Gesicki,MIA,4400
Trey Burton,CHI,6400
Gerald Everett,LAR,4500
Jimmy Graham,GB,6400
Vernon Davis,WAS,4800
Ricky Seals-Jones,ARI,5000
Nick Vannett,SEA,4600
Ian Thomas,CAR,4100
Jesse James,PIT,5200
Jason Croom,BUF,4000
Cameron Brate,TB,4700
Jermaine Gresham,ARI,4400
Levine Toilolo,DET,4000
Neal Sterling,NYJ,4000
Nick Boyle,BAL,4000
Tyler Higbee,LAR,4200
Darren Fells,CLE,4100
Matt Lengel,CIN,4000
Garrett Celek,SF,4500
Jeremy Sprinkle,WAS,4000
Dion Sims,CHI,4000
Jordan Akins,HOU,4000
Chris Manhertz,CAR,4000
Jordan Leggett,NYJ,4000
Rhett Ellison,NYG,4400
Logan Thomas,BUF,4000
Antony Auclair,TB,4300
Marcedes Lewis,GB,4500
Nick O'Leary,MIA,4500
Scott Simonson,NYG,4100
Eric Tomlinson,NYJ,4000
Derek Carrier,OAK,4000
Demetrius Harris,KC,4000
C.J. Uzomah,CIN,5400
Benjamin Watson,NO,5400
Michael Roberts,DET,5200
Xavier Grimble,PIT,4200
Lance Kendricks,GB,4300
Lee Smith,OAK,4000
Dan Arnold,NO,4000
David Njoku,CLE,5700
Dwayne Allen,NE,4200
Ryan Hewitt,IND,4000
Alan Cross,TB,4000
Gabe Holmes,ARI,4000
Josh Hill,NO,4300
Daniel Brown,CHI,4000
Ben Braunecker,CHI,4000
David Morgan,MIN,4000
Durham Smythe,MIA,4000
Tyler Conklin,MIN,4000
Orson Charles,CLE,4000
Brian Parker,DEN,4000
Josh Perkins,PHI,4000
