Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note P. Mahomes KC - QB Final (L) 29-28 vs LAC,12,1,1,36.1,5.1,26.4,9.7,334,19.7,0.0,0.0,2.4,0.1,0.0,0.0,0.9,0.0,1.8,13.7,1.4,0.0,0.7,36.1,5.1,334,19.7,0.0,0.0,2.4,0.1,0.0,0.0,13.7,1.4,0.0,0.0,0.0,0.0,334,19.7,0.0,0.0,2.4,0.1,0.0,0.0,13.7,1.4,0.0,0.0,334,19.7,0.0,0.0,2.4,0.1,0.0,0.0,0.1,0.5,0.2,QB
No new player Notes B. Roethlisberger Pit - QB Final (W) 17-10 vs NE,7,3,3,40.9,0.9,28.3,12.6,340,2.6,0.0,0.0,2.3,0.0,0.0,0.0,1.0,0.0,2.1,15.8,0.1,0.0,0.9,40.9,0.9,340,2.6,0.0,0.0,2.3,0.0,0.0,0.0,15.8,0.1,0.0,0.0,0.0,0.0,340,2.6,0.0,0.0,2.3,0.0,0.0,0.0,15.8,0.1,0.0,0.0,340,2.6,0.0,0.0,2.3,0.0,0.0,0.0,0.1,0.4,0.1,QB
Player Note J. Goff LAR - QB Final (L) 30-23 vs Phi,12,4,4,34.0,2.9,25.5,8.5,314,7.8,0.0,0.0,2.2,0.1,0.0,0.0,0.7,0.0,1.7,14.4,0.3,0.0,0.7,34.0,2.9,314,7.8,0.0,0.0,2.2,0.1,0.0,0.0,14.4,0.3,0.0,0.0,0.0,0.0,314,7.8,0.0,0.0,2.2,0.1,0.0,0.0,14.4,0.3,0.0,0.0,314,7.8,0.0,0.0,2.2,0.1,0.0,0.0,0.1,0.4,0.2,QB
Player Note P. Rivers LAC - QB Q Final (W) 29-28 @ KC,8,5,5,40.5,1.5,27.4,13.1,336,0.3,0.0,0.0,2.3,0.0,0.0,0.0,0.8,0.0,1.8,15.3,0.0,0.0,0.8,40.5,1.5,336,0.3,0.0,0.0,2.3,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,336,0.3,0.0,0.0,2.3,0.0,0.0,0.0,15.3,0.0,0.0,0.0,336,0.3,0.0,0.0,2.3,0.0,0.0,0.0,0.1,0.4,0.2,QB
Player Note T. Brady NE - QB Final (L) 17-10 @ Pit,11,6,6,36.1,0.3,26.2,9.9,308,1.6,0.0,0.0,2.2,0.1,0.0,0.0,0.5,0.0,1.8,14.3,0.0,0.0,0.8,36.1,0.3,308,1.6,0.0,0.0,2.2,0.1,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,308,1.6,0.0,0.0,2.2,0.1,0.0,0.0,14.3,0.0,0.0,0.0,308,1.6,0.0,0.0,2.2,0.1,0.0,0.0,0.1,0.4,0.1,QB
Player Note D. Brees NO - QB Final (W) 12-9 @ Car,6,7,7,35.9,0.4,26.8,9.1,307,0.9,0.0,0.0,2.2,0.1,0.0,0.0,0.8,0.0,1.5,14.1,0.0,0.0,0.8,35.9,0.4,307,0.9,0.0,0.0,2.2,0.1,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,307,0.9,0.0,0.0,2.2,0.1,0.0,0.0,14.1,0.0,0.0,0.0,307,0.9,0.0,0.0,2.2,0.1,0.0,0.0,0.1,0.3,0.1,QB
Player Note C. Newton Car - QB Q Final (L) 12-9 vs NO,4,8,8,32.0,7.2,20.0,12.0,233,35.9,0.0,0.0,1.8,0.4,0.0,0.0,0.7,0.0,2.1,11.5,2.9,0.0,0.7,32.0,7.2,233,35.9,0.0,0.0,1.8,0.4,0.0,0.0,11.5,2.9,0.0,0.1,0.0,0.0,233,35.9,0.0,0.0,1.8,0.4,0.0,0.0,11.5,2.9,0.0,0.0,233,35.9,0.0,0.0,1.8,0.4,0.0,0.0,0.1,0.5,0.2,QB
Player Note A. Luck Ind - QB Final (W) 23-0 vs Dal,9,10,10,37.5,2.6,23.9,13.6,292,12.6,0.0,0.0,2.1,0.1,0.0,0.0,0.9,0.0,1.8,13.3,1.0,0.0,0.7,37.5,2.6,292,12.6,0.0,0.0,2.1,0.1,0.0,0.0,13.3,1.0,0.0,0.0,0.0,0.0,292,12.6,0.0,0.0,2.1,0.1,0.0,0.0,13.3,1.0,0.0,0.0,292,12.6,0.0,0.0,2.1,0.1,0.0,0.0,0.0,0.6,0.3,QB
No new player Notes D. Watson Hou - QB Final (W) 29-22 @ NYJ,10,11,11,31.1,6.6,20.0,11.1,239,33.7,0.0,0.0,1.7,0.3,0.0,0.0,0.8,0.0,2.1,11.3,2.8,0.0,0.9,31.1,6.6,239,33.7,0.0,0.0,1.7,0.3,0.0,0.0,11.3,2.8,0.0,0.1,0.0,0.0,239,33.7,0.0,0.0,1.7,0.3,0.0,0.0,11.3,2.8,0.0,0.0,239,33.7,0.0,0.0,1.7,0.3,0.0,0.0,0.2,0.6,0.2,QB
No new player Notes M. Trubisky Chi - QB Final (W) 24-17 vs GB,5,13,13,33.1,5.3,21.8,11.3,247,33.5,0.0,0.0,1.8,0.3,0.0,0.0,0.9,0.0,2.2,12.7,1.1,0.0,0.5,33.1,5.3,247,33.5,0.0,0.0,1.8,0.3,0.0,0.0,12.7,1.1,0.0,0.0,0.0,0.0,247,33.5,0.0,0.0,1.8,0.3,0.0,0.0,12.7,1.1,0.0,0.0,247,33.5,0.0,0.0,1.8,0.3,0.0,0.0,0.0,0.7,0.3,QB
