Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Le'Veon Bell, PIT",0.0,0.0,0.0,0.0,0.0,0.0,17.6,77.3,4.39,0.5,7.4,6.1,54.4,8.92,0.1,0.1,15,RB
"David Johnson, ARI",0.0,0.0,0.0,0.0,0.0,0.0,17.9,65.4,3.65,0.8,5,3.4,46.0,13.53,0.1,0.2,15,RB
"Eddie Lacy, SEA",0.0,0.0,0.0,0.0,0.0,0.0,21.1,103.0,4.88,0.5,2.4,1.7,14.6,8.59,0.1,0.1,14,RB
"DeMarco Murray, TEN",0.0,0.0,0.0,0.0,0.0,0.0,16.8,81.3,4.84,0.6,4.5,3.7,28.3,7.65,0.2,0.2,14,RB
"LeSean McCoy, BUF",0.0,0.0,0.0,0.0,0.0,0.0,17.8,82.6,4.64,0.5,3.3,2.7,16.2,6.00,0.2,0.1,13,RB
"Christine Michael, IND",0.0,0.0,0.0,0.0,0.0,0.0,17.3,81.0,4.68,0.5,2.8,2.0,11.5,5.75,0.2,0.1,13,RB
"Jordan Howard, CHI",0.0,0.0,0.0,0.0,0.0,0.0,17.7,69.5,3.93,0.5,4.1,2.9,22.9,7.90,0.2,0.1,12,RB
"Ezekiel Elliott, DAL",0.0,0.0,0.0,0.0,0.0,0.0,18.2,83.3,4.58,0.4,2.4,1.9,17.6,9.26,0.1,0.2,11,RB
"LeGarrette Blount, DET",0.0,0.0,0.0,0.0,0.0,0.0,16.3,70.5,4.33,0.7,1.5,1.3,8.9,6.85,0.1,0.1,11,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,17.3,73.0,4.22,0.5,3.4,2.7,19.4,7.19,0.1,0.1,11,RB
"Todd Gurley, LAR",0.0,0.0,0.0,0.0,0.0,0.0,19.2,75.1,3.91,0.6,3.2,2.6,19.7,7.58,0.0,0.2,11,RB
"Matt Forte, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,16.5,67.7,4.10,0.4,4.1,2.8,21.6,7.71,0.1,0.1,10,RB
"Carlos Hyde, JAC",0.0,0.0,0.0,0.0,0.0,0.0,18.5,74.5,4.03,0.5,2.5,2.1,10.7,5.10,0.0,0.2,10,RB
"C.J. Anderson, LAR",0.0,0.0,0.0,0.0,0.0,0.0,15.9,66.0,4.15,0.5,3.5,2.5,19.1,7.64,0.1,0.1,10,RB
"Mark Ingram, NO",0.0,0.0,0.0,0.0,0.0,0.0,15.8,58.8,3.72,0.4,4.7,3.9,27.9,7.15,0.1,0.1,9,RB
"Tevin Coleman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,9.7,33.8,3.48,0.3,4.2,3.0,44.6,14.87,0.1,0.1,9,RB
"Isaiah Crowell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,14.3,65.0,4.55,0.4,1.7,1.1,11.3,10.27,0.0,0.1,9,RB
"Ryan Mathews, PHI",0.0,0.0,0.0,0.0,0.0,0.0,11.9,57.8,4.86,0.5,2.2,1.9,12.1,6.37,0.2,0.6,9,RB
"Melvin Gordon, LAC",0.0,0.0,0.0,0.0,0.0,0.0,18.9,57.6,3.05,0.5,3.3,2.5,16.7,6.68,0.1,0.4,8,RB
"Jamaal Charles, JAC",0.0,0.0,0.0,0.0,0.0,0.0,9.8,48.2,4.92,0.4,3.6,2.5,19.0,7.60,0.3,0.3,8,RB
"Frank Gore, MIA",0.0,0.0,0.0,0.0,0.0,0.0,12.9,51.5,3.99,0.3,3.2,2.0,12.2,6.10,0.1,0.1,8,RB
"T.J. Yeldon, JAC",0.0,0.0,0.0,0.0,0.0,0.0,11.7,48.7,4.16,0.3,5,4.1,24.2,5.90,0.1,0.1,8,RB
"Jonathan Stewart, NYG",0.0,0.0,0.0,0.0,0.0,0.0,11.9,59.8,5.03,0.4,1.9,1.7,9.7,5.71,0.1,0.1,7,RB
"Giovani Bernard, CIN",0.0,0.0,0.0,0.0,0.0,0.0,10.3,39.6,3.84,0.2,5.5,4.2,33.9,8.07,0.1,0.1,7,RB
"Spencer Ware, KC",0.0,0.0,0.0,0.0,0.0,0.0,9.2,38.8,4.22,0.4,2.7,1.9,31.6,16.63,0.0,0.6,7,RB
"Devonta Freeman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.1,3.76,0.3,3.6,2.8,19.0,6.79,0.1,0.1,7,RB
"C.J. Spiller, KC",0.0,0.0,0.0,0.0,0.0,0.0,7.6,34.6,4.55,0.3,2.1,1.8,11.3,6.28,0.2,0.1,6,RB
"Matt Jones, PHI",0.0,0.0,0.0,0.0,0.0,0.0,12.5,48.5,3.88,0.4,1.5,1.3,14.8,11.38,0.0,0.4,6,RB
"Darren Sproles, PHI",0.0,0.0,0.0,0.0,0.0,0.0,5.2,23.8,4.58,0.2,4.8,3.6,33.9,9.42,0.1,0.1,6,RB
"Jalen Richard, OAK",0.0,0.0,0.0,0.0,0.0,0.0,8.4,39.9,4.75,0.2,3.4,2.4,20.5,8.54,0.1,0.1,6,RB
"DeAndre Washington, OAK",0.0,0.0,0.0,0.0,0.0,0.0,9.3,44.6,4.80,0.2,2.9,2.4,15.6,6.50,0.1,0.2,6,RB
"Jeremy Hill, NE",0.0,0.0,0.0,0.0,0.0,0.0,11.1,41.4,3.73,0.4,1.6,1.0,7.4,7.40,0.0,0.1,6,RB
"Chris Ivory, BUF",0.0,0.0,0.0,0.0,0.0,0.0,8.2,33.7,4.11,0.3,2.1,1.6,11.3,7.06,0.1,0.1,6,RB
"Terrance West, NO",0.0,0.0,0.0,0.0,0.0,0.0,12.5,52.2,4.18,0.2,2.1,1.6,8.8,5.50,0.0,0.1,6,RB
"Fozzy Whittaker, CAR",0.0,0.0,0.0,0.0,0.0,0.0,4.3,20.4,4.74,0.2,2.3,2.3,20.5,8.91,0.1,0.1,5,RB
"James White, NE",0.0,0.0,0.0,0.0,0.0,0.0,4.6,17.9,3.89,0.1,4.8,3.3,30.9,9.36,0.1,0.1,5,RB
"Jay Ajayi, PHI",0.0,0.0,0.0,0.0,0.0,0.0,9.4,37.7,4.01,0.2,1.9,1.7,13.2,7.76,0.0,0.2,4,RB
"Mike Gillislee, NO",0.0,0.0,0.0,0.0,0.0,0.0,5.5,23.3,4.24,0.3,1.1,0.9,6.1,6.78,0.2,0.1,4,RB
"Chris Thompson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,3.9,14.5,3.72,0.1,3.3,2.5,21.4,8.56,0.2,0.1,4,RB
"Travaris Cadet, CAR",0.0,0.0,0.0,0.0,0.0,0.0,3.8,12.9,3.39,0.1,4.2,3.1,21.9,7.06,0.2,0.1,4,RB
"Duke Johnson, CLE",0.0,0.0,0.0,0.0,0.0,0.0,6.5,28.8,4.43,0.1,4.4,3.2,25.2,7.87,0.0,0.1,4,RB
"Zach Zenner, DET",0.0,0.0,0.0,0.0,0.0,0.0,6.8,23.9,3.51,0.4,0.8,0.7,8.0,11.43,0.0,0.1,4,RB
"Bobby Rainey, BAL",0.0,0.0,0.0,0.0,0.0,0.0,3.9,12.9,3.31,0.1,4.1,3.8,26.6,7.00,0.1,0.1,4,RB
"Andre Ellington, HOU",0.0,0.0,0.0,0.0,0.0,0.0,6.5,21.8,3.35,0.2,1.8,1.4,11.6,8.29,0.0,0.1,4,RB
"Devontae Booker, DEN",0.0,0.0,0.0,0.0,0.0,0.0,7.8,32.5,4.17,0.2,1.2,0.8,6.7,8.38,0.0,0.2,3,RB
"John Kuhn, NO",0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.4,2.43,0.5,1,0.9,4.2,4.67,0.1,0.0,3,RB
"Kenneth Dixon, BAL",0.0,0.0,0.0,0.0,0.0,0.0,5.6,22.7,4.05,0.1,1.6,1.6,10.4,6.50,0.0,0.1,3,RB
"Bilal Powell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,5.2,20.4,3.92,0.1,2.3,1.6,10.9,6.81,0.0,0.2,3,RB
"Paul Perkins, NYG",0.0,0.0,0.0,0.0,0.0,0.0,4.1,15.0,3.66,0.1,2.3,1.7,18.4,10.82,0.1,0.1,3,RB
"Derrick Henry, TEN",0.0,0.0,0.0,0.0,0.0,0.0,6.3,27.0,4.29,0.2,1,1.0,9.3,9.30,0.0,0.1,3,RB
"Wendell Smallwood, PHI",0.0,0.0,0.0,0.0,0.0,0.0,5.8,29.5,5.09,0.2,0.8,0.6,4.0,6.67,0.0,0.1,3,RB
"Josh Ferguson, HOU",0.0,0.0,0.0,0.0,0.0,0.0,4.2,16.3,3.88,0.2,2.9,2.0,13.8,6.90,0.0,0.1,3,RB
"Orleans Darkwa, NYG",0.0,0.0,0.0,0.0,0.0,0.0,5.1,19.1,3.75,0.2,2.3,1.4,8.4,6.00,0.1,0.1,2,RB
"Charcandrick West, KC",0.0,0.0,0.0,0.0,0.0,0.0,3.6,16.7,4.64,0.1,2.3,1.8,10.1,5.61,0.0,0.1,2,RB
"Benny Cunningham, CHI",0.0,0.0,0.0,0.0,0.0,0.0,4.3,16.0,3.72,0.1,2.1,1.8,13.6,7.56,0.0,0.1,2,RB
"Kenyan Drake, MIA",0.0,0.0,0.0,0.0,0.0,0.0,2.9,12.5,4.31,0.2,0.8,0.7,4.7,6.71,0.0,0.1,2,RB
"Damien Williams, KC",0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.2,3.88,0.1,1.6,1.2,14.3,11.92,0.1,0.1,2,RB
