Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,28.0,352.304900109321,0.10006849691514563,1.9003769972323652,0.8,0.4,0.04,0.0
Atlanta Falcons,ATL,19.91974487190626,337.3582669195128,0.1,2.579631427701469,0.9086072960942486,0.6,0.0,0.0
Baltimore Ravens,BAL,21.3,316.942943207797,0.10016276651632372,2.703358531803051,0.7,0.5,0.0,0.0
Buffalo Bills,BUF,24.95,384.0,0.13,1.771090192719335,0.6,0.3,0.0,0.0
Carolina Panthers,CAR,24.6,357.1714506274394,0.1,2.14,0.8,0.5,0.0,0.08
Chicago Bears,CHI,18.2,345.81366623781827,0.23502052513862226,3.363521992633984,0.909182731985492,0.4,0.0,0.08
Cincinnati Bengals,CIN,22.900268767857426,340.48384696707984,0.11,2.0470805438860826,0.9,0.3,0.0,0.08
Cleveland Browns,CLE,27.22,394.41997846987243,0.1,1.9,0.5229985055142334,0.4,0.0,0.0
Dallas Cowboys,DAL,19.86,351.27388849392474,0.09915033676665874,2.1869079398735325,0.6,0.55,0.0,0.0
Denver Broncos,DEN,19.67,330.73211522617294,0.14,1.707569371861615,0.8,0.5,0.0,0.09
Detroit Lions,DET,27.3,371.72199726747124,0.13,1.9243805888042496,0.7,0.4,0.0,0.1
Green Bay Packers,GB,23.558830625545728,363.9326485229963,0.1,2.2,0.9192566794239819,0.4,0.0,0.0
Houston Texans,HOU,20.099970594327562,337.555651390137,0.10004657161793451,2.47,0.9,0.5,0.0,0.0
Indianapolis Colts,IND,27.0,366.86947563179564,0.1,1.8850961310834702,0.3,0.4,0.0,0.0
Jacksonville Jaguars,JAX,21.74,359.6170131100233,0.12,2.0,0.7,0.5,0.03,0.0
Kansas City Chiefs,KC,28.3,406.0,0.1,2.0294375040648855,0.7,0.5,0.0,0.0
Los Angeles Chargers,LAC,15.0,301.7,0.12,3.2,1.2,0.4,0.0,0.0
Los Angeles Rams,LAR,15.5,322.9537123952776,0.13,2.25,0.9071843096979715,0.5,0.0,0.0
Miami Dolphins,MIA,23.86,337.0,0.1,2.601069952484316,1.2,0.47,0.0,0.0
Minnesota Vikings,MIN,20.325532448627115,327.01851817620934,0.12,2.796570208822591,0.7,0.4,0.0,0.0
New England Patriots,NE,21.993416887210945,345.50417235555733,0.1,2.3105150963781456,0.8999401121041071,0.4,0.0,0.08
New Orleans Saints,NO,18.100191779829505,362.86641108648126,0.12,2.86965223040144,0.9187618609921591,0.4,0.0,0.0
New York Giants,NYG,21.318505030560807,351.2189552898415,0.11,1.917915278872421,0.7,0.4,0.0,0.07
New York Jets,NYJ,19.8,331.0,0.10012160087912869,2.7,0.7,0.5,0.0,0.0
Oakland Raiders,OAK,24.4,364.4100358537175,0.1,1.5,0.9,0.5,0.0,0.0
Philadelphia Eagles,PHI,21.8,341.85561494556174,0.12,2.5575259386740923,1.1,0.6,0.0,0.09
Pittsburgh Steelers,PIT,22.851879049710885,378.2809691537379,0.11,3.0,0.6,0.3,0.0,0.1
San Francisco 49ers,SF,19.48,372.79088295462003,0.12,2.099566582737288,0.79,0.5,0.0,0.0
Seattle Seahawks,SEA,20.0,334.15435398105257,0.1,2.7,0.95,0.4,0.03,0.09
Tampa Bay Buccaneers,TB,25.449116386193136,388.78224873315617,0.15,1.9789959428598156,0.6,0.5,0.0,0.09
Tennessee Titans,TEN,19.79,341.0,0.13,2.7,0.9084167572659961,0.5,0.0,0.06
Washington Redskins,WAS,21.099885628926387,355.68106368143333,0.1,2.03,1.2,0.5,0.0,0.0
