Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Todd Gurley,RB,LAR,0.0,0.0,0.0,82.6,1.0,3.4,38.9,0.3
Saquon Barkley,RB,NYG,0.0,0.0,0.0,69.5,0.5,4.8,41.5,0.3
James Conner,RB,PIT,0.0,0.0,0.0,76.7,0.6,3.3,35.6,0.1
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,89.3,0.5,3.0,22.9,0.1
Melvin Gordon,RB,LAC,0.0,0.0,0.0,66.0,0.5,4.2,36.8,0.2
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,66.1,0.3,5.6,45.5,0.3
Joe Mixon,RB,CIN,0.0,0.0,0.0,78.6,0.6,2.7,26.4,0.1
Sony Michel,RB,NE,0.0,0.0,0.0,85.7,0.6,1.7,14.1,0.1
Tevin Coleman,RB,ATL,0.0,0.0,0.0,62.0,0.5,2.7,29.7,0.3
David Johnson,RB,ARI,0.0,0.0,0.0,50.7,0.4,3.9,40.9,0.2
T.J. Yeldon,RB,JAX,0.0,0.0,0.0,69.9,0.3,4.0,31.0,0.3
Chris Carson,RB,SEA,0.0,0.0,0.0,79.4,0.4,1.7,18.0,0.1
James White,RB,NE,0.0,0.0,0.0,26.8,0.2,5.0,46.0,0.5
Aaron Jones,RB,GB,0.0,0.0,0.0,51.3,0.6,2.2,16.0,0.1
Marshawn Lynch,RB,OAK,0.0,0.0,0.0,63.2,0.5,1.9,11.7,0.0
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,65.9,0.3,1.9,15.3,0.2
Carlos Hyde,RB,JAX,0.0,0.0,0.0,72.0,0.5,1.5,8.6,0.0
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,55.6,0.6,1.8,12.5,0.0
LeSean McCoy,RB,BUF,0.0,0.0,0.0,52.6,0.3,3.2,23.7,0.1
Adrian Peterson,RB,WAS,0.0,0.0,0.0,51.2,0.5,1.3,23.3,0.0
Corey Clement,RB,PHI,0.0,0.0,0.0,43.7,0.4,2.0,23.9,0.1
Royce Freeman,RB,DEN,0.0,0.0,0.0,57.5,0.4,1.5,11.1,0.1
Jordan Howard,RB,CHI,0.0,0.0,0.0,55.8,0.4,2.1,17.8,0.0
Tarik Cohen,RB,CHI,0.0,0.0,0.0,29.8,0.2,4.3,45.7,0.2
Alex Collins,RB,BAL,0.0,0.0,0.0,54.9,0.4,1.7,13.6,0.1
Bilal Powell,RB,NYJ,0.0,0.0,0.0,45.9,0.2,2.4,20.5,0.2
Wendell Smallwood,RB,PHI,0.0,0.0,0.0,44.6,0.3,1.6,16.8,0.2
Javorius Allen,RB,BAL,0.0,0.0,0.0,31.3,0.4,3.4,19.7,0.2
Nyheim Hines,RB,IND,0.0,0.0,0.0,34.0,0.2,3.8,26.4,0.2
