Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Wil Lutz NO - K Final (W) 31-28 vs Pit,6,67,67,0.0,0.0,0.6,0.0,0.6,0.1,0.9,0.1,0.2,0.1,0.0,0.0,0.6,0.0,0.6,0.1,0.9,0.1,0.2,0.1,3.7,0.2,K
No new player Notes Greg Zuerlein LAR - K Final (W) 31-9 @ Ari,12,81,81,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.4,0.1,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.4,0.1,3.0,0.1,K
No new player Notes Stephen Gostkowski NE - K Final (W) 24-12 vs Buf,11,82,82,0.1,0.0,0.5,0.0,0.6,0.1,0.7,0.1,0.3,0.1,0.1,0.0,0.5,0.0,0.6,0.1,0.7,0.1,0.3,0.1,3.4,0.1,K
Player Note Adam Vinatieri Ind - K Final (W) 28-27 vs NYG,9,89,89,0.0,0.0,0.6,0.0,0.7,0.1,0.8,0.1,0.3,0.2,0.0,0.0,0.6,0.0,0.7,0.1,0.8,0.1,0.3,0.2,2.5,0.1,K
No new player Notes Harrison Butker KC - K Final (L) 38-31 @ Sea,12,92,92,0.0,0.0,0.6,0.0,0.6,0.1,0.7,0.1,0.3,0.1,0.0,0.0,0.6,0.0,0.6,0.1,0.7,0.1,0.3,0.1,2.9,0.1,K
No new player Notes Sebastian Janikowski Sea - K Questionable Final (W) 38-31 vs KC,7,97,97,0.0,0.0,0.5,0.0,0.5,0.0,0.7,0.1,0.3,0.2,0.0,0.0,0.5,0.0,0.5,0.0,0.7,0.1,0.3,0.2,2.9,0.2,K
No new player Notes Matt Bryant Atl - K Final (W) 24-10 @ Car,8,102,102,0.0,0.0,0.5,0.0,0.5,0.0,0.7,0.1,0.3,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.7,0.1,0.3,0.1,2.4,0.1,K
No new player Notes Justin Tucker Bal - K Final (W) 22-10 @ LAC,10,109,109,0.0,0.0,0.5,0.0,0.5,0.0,0.7,0.1,0.4,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.7,0.1,0.4,0.1,2.3,0.0,K
No new player Notes Jake Elliott Phi - K Final (W) 32-30 vs Hou,9,110,110,0.0,0.0,0.4,0.0,0.8,0.0,0.5,0.1,0.3,0.1,0.0,0.0,0.4,0.0,0.8,0.0,0.5,0.1,0.3,0.1,2.9,0.1,K
No new player Notes Ka'imi Fairbairn Hou - K Final (L) 32-30 @ Phi,10,111,111,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.1,0.2,0.1,2.9,0.1,K
No new player Notes Ryan Succop Ten - K Final (W) 25-16 vs Was,8,112,112,0.1,0.0,0.6,0.0,0.7,0.0,0.6,0.2,0.1,0.1,0.1,0.0,0.6,0.0,0.7,0.0,0.6,0.2,0.1,0.1,2.4,0.1,K
No new player Notes Michael Badgley LAC - K Final (L) 22-10 vs Bal,8,113,113,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.2,0.2,0.1,3.0,0.2,K
No new player Notes Chris Boswell Pit - K IR Final (L) 31-28 @ NO,7,123,123,0.0,0.0,0.5,0.0,0.5,0.1,0.7,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.7,0.1,0.2,0.1,2.6,0.1,K
No new player Notes Chandler Catanzaro Car - K Final (L) 24-10 vs Atl,4,127,127,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,2.6,0.1,K
No new player Notes Brandon McManus Den - K Final (L) 27-14 @ Oak,10,128,128,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.3,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.3,0.1,2.1,0.1,K
No new player Notes Brett Maher Dal - K Final (W) 27-20 vs TB,8,134,134,0.2,0.0,0.3,0.0,0.7,0.0,0.5,0.1,0.2,0.1,0.2,0.0,0.3,0.0,0.7,0.0,0.5,0.1,0.2,0.1,2.3,0.1,K
No new player Notes Robbie Gould SF - K Final (L) 14-9 vs Chi,11,138,138,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,2.5,0.1,K
No new player Notes Jason Myers NYJ - K Final (L) 44-38 vs GB,11,140,140,0.2,0.0,0.4,0.0,0.4,0.1,0.6,0.1,0.2,0.1,0.2,0.0,0.4,0.0,0.4,0.1,0.6,0.1,0.2,0.1,1.9,0.0,K
Player Note Cody Parkey Chi - K Final (W) 14-9 @ SF,5,141,141,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.2,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.2,2.6,0.1,K
No new player Notes Mason Crosby GB - K Final (W) 44-38 @ NYJ,7,151,151,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.1,2.8,0.1,K
No new player Notes Matt Prater Det - K Final (L) 27-9 vs Min,6,152,152,0.0,0.0,0.4,0.0,0.5,0.0,0.5,0.1,0.3,0.1,0.0,0.0,0.4,0.0,0.5,0.0,0.5,0.1,0.3,0.1,2.2,0.1,K
No new player Notes Jason Sanders Mia - K Final (L) 17-7 vs Jax,11,154,154,0.0,0.0,0.4,0.0,0.6,0.1,0.6,0.2,0.1,0.1,0.0,0.0,0.4,0.0,0.6,0.1,0.6,0.2,0.1,0.1,2.2,0.1,K
No new player Notes Aldrick Rosas NYG - K Final (L) 28-27 @ Ind,9,157,157,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,1.9,0.2,K
No new player Notes Stephen Hauschka Buf - K Final (L) 24-12 @ NE,11,163,163,0.0,0.0,0.4,0.0,0.5,0.0,0.7,0.1,0.2,0.1,0.0,0.0,0.4,0.0,0.5,0.0,0.7,0.1,0.2,0.1,1.7,0.1,K
No new player Notes Dan Bailey Min - K Final (W) 27-9 @ Det,10,174,174,0.3,0.0,0.4,0.0,0.8,0.0,0.2,0.1,0.1,0.1,0.3,0.0,0.4,0.0,0.8,0.0,0.2,0.1,0.1,0.1,2.3,0.0,K
No new player Notes Kai Forbath Jax - K Final (W) 17-7 @ Mia,9,175,175,0.0,0.0,0.3,0.0,0.5,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.5,0.0,0.3,0.0,2.1,0.3,K
No new player Notes Dustin Hopkins Was - K Final (L) 25-16 @ Ten,4,212,212,0.0,0.0,0.4,0.0,0.5,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.4,0.0,0.5,0.0,0.6,0.2,0.1,0.1,2.1,0.1,K
No new player Notes Greg Joseph Cle - K Final (W) 26-18 vs Cin,11,219,219,0.3,0.0,0.6,0.0,0.7,0.2,0.1,0.2,0.0,0.1,0.3,0.0,0.6,0.0,0.7,0.2,0.1,0.2,0.0,0.1,2.4,0.0,K
No new player Notes Randy Bullock Cin - K Final (L) 26-18 @ Cle,9,230,230,0.1,0.0,0.3,0.0,0.4,0.1,0.5,0.2,0.1,0.1,0.1,0.0,0.3,0.0,0.4,0.1,0.5,0.2,0.1,0.1,2.2,0.1,K
No new player Notes Zane Gonzalez Ari - K Final (L) 31-9 vs LAR,9,256,256,0.1,0.0,0.3,0.0,0.4,0.1,0.5,0.1,0.2,0.1,0.1,0.0,0.3,0.0,0.4,0.1,0.5,0.1,0.2,0.1,1.7,0.2,K
No new player Notes Cairo Santos TB - K Final (L) 27-20 @ Dal,5,257,257,0.0,0.0,0.4,0.0,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.0,0.4,0.0,0.0,0.0,2.2,0.4,K
No new player Notes Daniel Carlson Oak - K Final (W) 27-14 vs Den,7,260,260,0.0,0.0,0.4,0.0,0.5,0.1,0.3,0.1,0.1,0.2,0.0,0.0,0.4,0.0,0.5,0.1,0.3,0.1,0.1,0.2,2.2,0.1,K
No new player Notes Mike Nugent Oak - K IR Final (W) 27-14 vs Den,7,1627,1627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes David Marvin Atl - K Inactive Final (W) 24-10 @ Car,8,1624,1624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
