Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note A. Kamara NO - RB Final (W) 33-18 @ NYG,6,5,5,0.0,14.5,0.0,0.0,0.0,72.4,62.8,5.1,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,3.6,3.1,0.0,0.0,14.5,0.0,72.4,62.8,5.1,0.0,0.6,0.2,0.0,0.0,3.6,3.1,0.0,8.7,7.0,0.0,72.4,62.8,5.1,0.0,0.6,0.2,0.0,0.0,3.6,3.1,0.0,0.0,72.4,62.8,5.1,0.0,0.6,0.2,0.0,0.1,0.1,0.1,RB
Player Note T. Gurley II LAR - RB Final (W) 38-31 vs Min,12,15,15,0.0,16.4,0.0,0.0,0.0,82.7,35.8,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,4.2,1.8,0.0,0.0,16.4,0.0,82.7,35.8,0.0,0.0,0.7,0.2,0.0,0.0,4.2,1.8,0.0,4.6,3.6,0.0,82.7,35.8,0.0,0.0,0.7,0.2,0.0,0.0,4.2,1.8,0.0,0.0,82.7,35.8,0.0,0.0,0.7,0.2,0.0,0.1,0.2,0.1,RB
Player Note E. Elliott Dal - RB Final (W) 26-24 vs Det,8,20,20,0.0,19.9,0.0,0.0,0.0,92.2,26.2,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,4.6,1.5,0.0,0.0,19.9,0.0,92.2,26.2,0.0,0.0,0.8,0.1,0.0,0.0,4.6,1.5,0.0,3.6,2.9,0.0,92.2,26.2,0.0,0.0,0.8,0.1,0.0,0.0,4.6,1.5,0.0,0.0,92.2,26.2,0.0,0.0,0.8,0.1,0.0,0.1,0.1,0.1,RB
No new player Notes S. Barkley NYG - RB Final (L) 33-18 vs NO,9,22,22,0.0,17.5,0.0,0.0,0.0,81.2,38.8,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.1,2.1,0.0,0.0,17.5,0.0,81.2,38.8,0.0,0.0,0.5,0.1,0.0,0.0,4.1,2.1,0.0,5.2,4.2,0.0,81.2,38.8,0.0,0.0,0.5,0.1,0.0,0.0,4.1,2.1,0.0,0.0,81.2,38.8,0.0,0.0,0.5,0.1,0.0,0.1,0.1,0.1,RB
Player Note M. Gordon III LAC - RB Final (W) 29-27 vs SF,8,26,26,0.0,18.5,0.0,0.0,0.0,79.8,31.2,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,4.0,1.8,0.0,0.0,18.5,0.0,79.8,31.2,0.0,0.0,0.6,0.2,0.0,0.0,4.0,1.8,0.0,4.6,3.6,0.0,79.8,31.2,0.0,0.0,0.6,0.2,0.0,0.0,4.0,1.8,0.0,0.0,79.8,31.2,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,RB
No new player Notes J. Conner Pit - RB Final (L) 26-14 vs Bal,7,28,28,0.0,16.3,0.0,0.0,0.0,74.5,36.4,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,3.8,3.1,0.0,0.0,16.3,0.0,74.5,36.4,0.0,0.0,0.6,0.1,0.0,0.0,3.8,3.1,0.0,5.5,4.6,0.0,74.5,36.4,0.0,0.0,0.6,0.1,0.0,0.0,3.8,3.1,0.0,0.0,74.5,36.4,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,RB
New Player Note D. Johnson Ari - RB Final (L) 20-17 vs Sea,9,38,38,0.0,16.9,0.0,0.0,0.0,71.8,30.5,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.6,1.9,0.0,0.0,16.9,0.0,71.8,30.5,0.0,0.0,0.5,0.1,0.0,0.0,3.6,1.9,0.0,4.6,3.3,0.0,71.8,30.5,0.0,0.0,0.5,0.1,0.0,0.0,3.6,1.9,0.0,0.0,71.8,30.5,0.0,0.0,0.5,0.1,0.0,0.1,0.3,0.1,RB
No new player Notes G. Bernard Cin - RB Final (W) 37-36 @ Atl,9,39,39,0.0,13.5,0.0,0.0,0.0,58.2,36.9,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,2.0,2.1,0.0,0.0,13.5,0.0,58.2,36.9,0.0,0.0,0.5,0.2,0.0,0.0,2.0,2.1,0.1,5.2,4.2,0.0,58.2,36.9,0.0,0.0,0.5,0.2,0.0,0.0,2.0,2.1,0.0,0.0,58.2,36.9,0.0,0.0,0.5,0.2,0.0,0.1,0.1,0.0,RB
Player Note K. Hunt KC - RB NA Final (W) 27-23 @ Den,12,40,40,0.0,15.0,0.0,0.0,0.0,76.8,23.7,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.8,1.5,0.0,0.0,15.0,0.0,76.8,23.7,0.0,0.0,0.5,0.1,0.0,0.0,3.8,1.5,0.0,3.8,2.6,0.0,76.8,23.7,0.0,0.0,0.5,0.1,0.0,0.0,3.8,1.5,0.0,0.0,76.8,23.7,0.0,0.0,0.5,0.1,0.0,0.1,0.1,0.1,RB
No new player Notes J. Howard Chi - RB Final (W) 48-10 vs TB,5,41,41,0.0,17.3,0.0,0.0,0.0,78.5,19.6,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,3.9,0.9,0.0,0.0,17.3,0.0,78.5,19.6,0.0,0.0,0.6,0.1,0.0,0.0,3.9,0.9,0.0,2.3,2.5,0.0,78.5,19.6,0.0,0.0,0.6,0.1,0.0,0.0,3.9,0.9,0.0,0.0,78.5,19.6,0.0,0.0,0.6,0.1,0.0,0.1,0.1,0.1,RB
