Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Josh Lambo Jax - K IR Final (L) 40-7 @ Dal,9,132,132,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,2.1,0.1,K
No new player Notes Aldrick Rosas NYG - K Final (L) 34-13 vs Phi,9,137,137,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,2.0,0.2,K
No new player Notes Ryan Succop Ten - K Final (L) 21-0 vs Bal,8,140,140,0.1,0.0,0.6,0.0,0.6,0.0,0.6,0.2,0.1,0.1,0.1,0.0,0.6,0.0,0.6,0.0,0.6,0.2,0.1,0.1,2.2,0.1,K
No new player Notes Mason Crosby GB - K Final (W) 33-30 vs SF,7,141,141,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.1,3.0,0.1,K
No new player Notes Michael Badgley LAC - K Final (W) 38-14 @ Cle,8,150,150,0.0,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.0,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.7,0.1,K
No new player Notes Graham Gano Car - K IR Final (L) 23-17 @ Was,4,156,156,0.1,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.1,0.1,0.1,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.1,0.1,2.5,0.1,K
No new player Notes Randy Bullock Cin - K Final (L) 28-21 vs Pit,9,158,158,0.1,0.0,0.4,0.0,0.5,0.1,0.6,0.2,0.1,0.1,0.1,0.0,0.4,0.0,0.5,0.1,0.6,0.2,0.1,0.1,2.6,0.2,K
No new player Notes Dustin Hopkins Was - K Final (W) 23-17 vs Car,4,161,161,0.0,0.0,0.5,0.0,0.6,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.5,0.0,0.6,0.0,0.6,0.2,0.1,0.1,2.4,0.1,K
Player Note Cody Parkey Chi - K Final (L) 31-28 @ Mia,5,171,171,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.4,0.1,K
No new player Notes Jason Myers NYJ - K Final (W) 42-34 vs Ind,11,185,185,0.2,0.0,0.4,0.0,0.4,0.1,0.7,0.2,0.3,0.1,0.2,0.0,0.4,0.0,0.4,0.1,0.7,0.2,0.3,0.1,0.9,0.0,K
No new player Notes Robbie Gould SF - K Final (L) 33-30 @ GB,11,187,187,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.1,2.3,0.1,K
No new player Notes Brandon McManus Den - K Final (L) 23-20 vs LAR,10,191,191,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.2,0.1,1.8,0.1,K
No new player Notes Jason Sanders Mia - K Final (W) 31-28 vs Chi,11,196,196,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,2.0,0.1,K
No new player Notes Brett Maher Dal - K Final (W) 40-7 vs Jax,8,209,209,0.1,0.0,0.2,0.0,0.5,0.0,0.4,0.1,0.2,0.1,0.1,0.0,0.2,0.0,0.5,0.0,0.4,0.1,0.2,0.1,2.2,0.1,K
No new player Notes Dan Bailey Min - K Final (W) 27-17 vs Ari,10,211,211,0.3,0.0,0.4,0.0,0.7,0.0,0.2,0.1,0.1,0.1,0.3,0.0,0.4,0.0,0.7,0.0,0.2,0.1,0.1,0.1,2.1,0.0,K
No new player Notes Stephen Hauschka Buf - K Final (L) 20-13 @ Hou,11,219,219,0.0,0.0,0.3,0.0,0.4,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.3,0.0,0.4,0.0,0.6,0.1,0.2,0.1,1.5,0.1,K
No new player Notes Cairo Santos TB - K Final (L) 34-29 @ Atl,5,221,221,0.0,0.0,0.4,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.4,0.0,0.0,0.0,2.3,0.4,K
No new player Notes Matt McCrane Pit - K Final (W) 28-21 @ Cin,7,282,282,0.4,0.0,0.3,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.4,0.0,0.2,0.0,0.0,0.0,2.0,0.0,K
No new player Notes Greg Joseph Cle - K Final (L) 38-14 vs LAC,11,297,297,0.2,0.0,0.5,0.0,0.6,0.1,0.1,0.2,0.0,0.1,0.2,0.0,0.5,0.0,0.6,0.1,0.1,0.2,0.0,0.1,2.0,0.0,K
No new player Notes Phil Dawson Ari - K IR Final (L) 27-17 @ Min,9,311,311,0.0,0.0,0.4,0.0,0.4,0.1,0.5,0.1,0.1,0.2,0.0,0.0,0.4,0.0,0.4,0.1,0.5,0.1,0.1,0.2,1.3,0.1,K
Player Note Sam Ficken Sea - K Final (W) 27-3 @ Oak,7,1565,1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Mike Nugent Oak - K IR Final (L) 27-3 vs Sea,7,1574,1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Zane Gonzalez Ari - K Final (L) 27-17 @ Min,9,1566,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Tyler Davis Buf - K Inactive Final (L) 20-13 @ Hou,11,1573,1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes David Marvin Atl - K Inactive Final (W) 34-29 vs TB,8,1571,1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Eddy Pineiro Oak - K IR Final (L) 27-3 vs Sea,7,1572,1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Trevor Moore TB - K Inactive Final (L) 34-29 @ Atl,5,1570,1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Daniel Carlson Oak - K Final (L) 27-3 vs Sea,7,1569,1569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Roberto Aguayo LAC - K Inactive Final (W) 38-14 @ Cle,8,1555,1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Folk TB - K Inactive Final (L) 34-29 @ Atl,5,1553,1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Caleb Sturgis LAC - K Inactive Final (W) 38-14 @ Cle,8,1568,1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Giorgio Tavecchio Atl - K Final (W) 34-29 vs TB,8,1567,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Blair Walsh Sea - K Inactive Final (W) 27-3 @ Oak,7,1564,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Kai Forbath Jax - K Final (L) 40-7 @ Dal,9,1558,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Greg Zuerlein LAR - K Final (W) 23-20 @ Den,12,1563,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Novak LAC - K Inactive Final (W) 38-14 @ Cle,8,1575,1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
Player Note Nick Rose LAC - K Inactive Final (W) 38-14 @ Cle,8,1556,1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Ross Martin Cle - K Inactive Final (L) 38-14 vs LAC,11,1560,1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Marshall Koehn NYG - K Inactive Final (L) 34-13 vs Phi,9,1561,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Matt Prater Det - K Bye,6,1554,1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
