Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note T. Gurley II LAR - RB Final (L) 30-23 vs Phi,12,2,2,0.0,17.1,0.0,0.0,0.0,92.9,40.1,0.0,0.0,1.1,0.2,0.0,0.0,0.0,0.0,0.0,4.7,2.0,0.0,0.0,17.1,0.0,92.9,40.1,0.0,0.0,1.1,0.2,0.0,0.0,4.7,2.0,0.1,5.1,4.1,0.0,92.9,40.1,0.0,0.0,1.1,0.2,0.0,0.0,4.7,2.0,0.1,0.0,92.9,40.1,0.0,0.0,1.1,0.2,0.0,0.1,0.3,0.1,RB
No new player Notes S. Barkley NYG - RB Final (L) 17-0 vs Ten,9,9,9,0.0,17.6,0.0,0.0,0.0,76.4,53.3,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,4.0,2.5,0.0,0.0,17.6,0.0,76.4,53.3,0.0,0.0,0.6,0.2,0.0,0.0,4.0,2.5,0.1,7.8,6.2,0.0,76.4,53.3,0.0,0.0,0.6,0.2,0.0,0.0,4.0,2.5,0.1,0.0,76.4,53.3,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.1,RB
No new player Notes C. McCaffrey Car - RB Final (L) 12-9 vs NO,4,12,12,0.0,16.1,0.0,0.0,0.0,68.4,53.1,16.9,0.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,3.4,3.1,0.0,0.0,16.1,0.0,68.4,53.1,16.9,0.0,0.4,0.3,0.1,0.0,3.4,3.1,0.1,9.2,6.8,0.0,68.4,53.1,16.9,0.0,0.4,0.3,0.1,0.0,3.4,3.1,0.1,0.0,68.4,53.1,16.9,0.0,0.4,0.3,0.1,0.2,0.2,0.1,RB
Player Note E. Elliott Dal - RB Final (L) 23-0 @ Ind,8,14,14,0.0,19.1,0.0,0.0,0.0,88.4,40.5,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,4.4,1.4,0.0,0.0,19.1,0.0,88.4,40.5,0.0,0.0,0.6,0.2,0.0,0.0,4.4,1.4,0.1,6.4,5.1,0.0,88.4,40.5,0.0,0.0,0.6,0.2,0.0,0.0,4.4,1.4,0.0,0.0,88.4,40.5,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.1,RB
Player Note A. Kamara NO - RB Final (W) 12-9 @ Car,6,25,25,0.0,12.0,0.0,0.0,0.0,60.2,52.2,5.1,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,3.0,2.5,0.0,0.0,12.0,0.0,60.2,52.2,5.1,0.0,0.5,0.3,0.0,0.0,3.0,2.5,0.1,7.2,5.8,0.0,60.2,52.2,5.1,0.0,0.5,0.3,0.0,0.0,3.0,2.5,0.0,0.0,60.2,52.2,5.1,0.0,0.5,0.3,0.0,0.1,0.1,0.1,RB
No new player Notes J. Mixon Cin - RB Final (W) 30-16 vs Oak,9,41,41,0.0,17.1,0.0,0.0,0.0,74.1,24.4,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,3.7,1.5,0.0,0.0,17.1,0.0,74.1,24.4,0.0,0.0,0.6,0.1,0.0,0.0,3.7,1.5,0.0,3.8,3.0,0.0,74.1,24.4,0.0,0.0,0.6,0.1,0.0,0.0,3.7,1.5,0.0,0.0,74.1,24.4,0.0,0.0,0.6,0.1,0.0,0.1,0.2,0.1,RB
No new player Notes N. Chubb Cle - RB Final (W) 17-16 @ Den,11,46,46,0.0,18.2,0.0,0.0,0.0,82.3,18.1,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,4.0,0.9,0.0,0.0,18.2,0.0,82.3,18.1,0.0,0.0,0.6,0.1,0.0,0.0,4.0,0.9,0.0,3.4,2.5,0.0,82.3,18.1,0.0,0.0,0.6,0.1,0.0,0.0,4.0,0.9,0.0,0.0,82.3,18.1,0.0,0.0,0.6,0.1,0.0,0.0,0.2,0.1,RB
No new player Notes P. Lindsay Den - RB IR Final (L) 17-16 vs Cle,10,47,47,0.0,14.1,0.0,0.0,0.0,62.4,35.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,14.1,0.0,62.4,35.2,0.0,0.0,0.4,0.2,0.0,0.0,3.8,0.0,0.1,5.7,4.1,0.0,62.4,35.2,0.0,0.0,0.4,0.2,0.0,0.0,3.8,0.0,0.0,0.0,62.4,35.2,0.0,0.0,0.4,0.2,0.0,0.1,0.2,0.1,RB
New Player Note L. Fournette Jax - RB Q Final (L) 16-13 vs Was,9,50,50,0.0,17.0,0.0,0.0,0.0,69.8,22.4,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.5,1.2,0.0,0.0,17.0,0.0,69.8,22.4,0.0,0.0,0.5,0.1,0.0,0.0,3.5,1.2,0.1,3.0,2.8,0.0,69.8,22.4,0.0,0.0,0.5,0.1,0.0,0.0,3.5,1.2,0.0,0.0,69.8,22.4,0.0,0.0,0.5,0.1,0.0,0.1,0.1,0.1,RB
New Player Note D. Johnson Ari - RB Final (L) 40-14 @ Atl,9,57,57,0.0,15.7,0.0,0.0,0.0,57.6,27.8,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,3.3,1.7,0.0,0.0,15.7,0.0,57.6,27.8,0.0,0.0,0.4,0.1,0.0,0.0,3.3,1.7,0.1,4.4,3.1,0.0,57.6,27.8,0.0,0.0,0.4,0.1,0.0,0.0,3.3,1.7,0.0,0.0,57.6,27.8,0.0,0.0,0.4,0.1,0.0,0.1,0.2,0.1,RB
