Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"EJ Manuel, Oak QB",Dal,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mike Glennon, Ari QB",@Wsh,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Geno Smith, LAC QB",@KC,L 13-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Nassib, Jax QB",Hou,W 45-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Renfree, Atl QB",@TB,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Landry Jones, Pit QB",NE,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Zac Dysert, Ari QB",@Wsh,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Barkley, Cin QB",@Min,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Griffin, TB QB",Atl,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tyler Bray, Chi QB",@Det,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt McGloin, KC QB",LAC,W 30-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Blake Bortles, Jax QB",Hou,W 45-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Teddy Bridgewater, NYJ QB",@NO,L 19-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Johnny Manziel, Cle QB",Bal,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Derek Carr, Oak QB",Dal,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jimmy Garoppolo, SF QB",Ten,W 25-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"AJ McCarron, Buf QB",Mia,W 24-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tajh Boyd, Pit QB",NE,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Zach Mettenberger, Pit QB",NE,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"David Fales, Mia QB",@Buf,L 16-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Keith Wenning, Buf QB",Mia,W 24-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tom Savage, Hou QB",@Jax,L 7-45,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Aaron Murray, KC QB",LAC,W 30-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Blanchard, Chi QB",@Det,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dustin Vaughan, Bal QB",@Cle,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Shaw, Chi QB",@Det,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jameis Winston, TB QB",Atl,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Bryce Petty, NYJ QB",@NO,L 19-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevor Siemian, Min QB",Cin,W 34-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dylan Thompson, LAR QB",@Sea,W 42-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Mannion, LAR QB",@Sea,W 42-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Garrett Grayson, Atl QB",@TB,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Marcus Mariota, Ten QB",@SF,L 23-25,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brett Hundley, GB QB",@Car,L 24-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jared Goff, LAR QB",@Sea,W 42-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Carson Wentz, Phi QB",@NYG,W 34-29,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Paxton Lynch, Den QB",@Ind,W 25-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Christian Hackenberg, NYJ QB",@NO,L 19-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jacoby Brissett, Ind QB",Den,L 13-25,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cody Kessler, Jax QB",Hou,W 45-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Cook, Oak QB",Dal,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dak Prescott, Dal QB",@Oak,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cardale Jones, LAC QB",@KC,L 13-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kevin Hogan, Wsh QB",Ari,W 20-15,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nate Sudfeld, Phi QB",@NYG,W 34-29,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jake Rudock, Det QB",Chi,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Allen, LAR QB",@Sea,W 42-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jeff Driskel, Cin QB",@Min,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Doughty, Ari QB",@Wsh,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevone Boykin, Sea QB",LAR,L 7-42,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Taylor Heinicke, Hou QB",@Jax,L 7-45,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Stephen Morris, Wsh QB",Ari,W 20-15,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joe Callahan, GB QB",@Car,L 24-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mitchell Trubisky, Chi QB",@Det,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brad Kaaya, Ind QB",Den,L 13-25,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Chad Kelly, Den QB",@Ind,W 25-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Patrick Mahomes, KC QB",LAC,W 30-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joshua Dobbs, Pit QB",NE,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Deshaun Watson, Hou QB",@Jax,L 7-45,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nathan Peterman, Buf QB",Mia,W 24-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"C.J. Beathard, SF QB",Ten,W 25-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"DeShone Kizer, GB QB",@Car,L 24-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Davis Webb, NYG QB",Phi,L 29-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cooper Rush, Dal QB",@Oak,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Taysom Hill, NO QB",NYJ,W 31-19,--/--,--,--,--,--,--,--,--,--,--,--,QB
