Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Alvin Kamara,RB,NO,0.0,0.0,0.0,66.0,0.6,6.8,70.6,0.4
Todd Gurley,RB,LAR,0.0,0.0,0.0,83.5,0.9,3.8,42.9,0.3
Melvin Gordon,RB,LAC,0.0,0.0,0.0,65.5,0.7,4.1,35.9,0.3
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,96.9,0.6,2.7,20.4,0.1
Saquon Barkley,RB,NYG,0.0,0.0,0.0,75.7,0.6,4.9,38.2,0.1
Giovani Bernard,RB,CIN,0.0,0.0,0.0,70.0,0.5,3.7,25.7,0.1
David Johnson,RB,ARI,0.0,0.0,0.0,50.3,0.4,4.2,39.5,0.3
Tevin Coleman,RB,ATL,0.0,0.0,0.0,58.9,0.5,2.2,22.2,0.3
James Conner,RB,PIT,0.0,0.0,0.0,69.9,0.6,3.2,27.7,0.1
Carlos Hyde,RB,JAX,0.0,0.0,0.0,73.6,0.6,1.9,11.7,0.0
Dalvin Cook,RB,MIN,0.0,0.0,0.0,61.2,0.4,3.5,31.0,0.0
Leonard Fournette,RB,JAX,0.0,0.0,0.0,60.4,0.5,2.4,17.9,0.1
Sony Michel,RB,NE,0.0,0.0,0.0,59.9,0.6,1.9,15.4,0.1
Alex Collins,RB,BAL,0.0,0.0,0.0,62.7,0.5,1.9,17.2,0.1
Jordan Howard,RB,CHI,0.0,0.0,0.0,66.9,0.5,2.1,17.3,0.0
Kenyan Drake,RB,MIA,0.0,0.0,0.0,54.3,0.4,3.4,22.4,0.1
Lamar Miller,RB,HOU,0.0,0.0,0.0,57.7,0.3,2.5,21.5,0.2
Jay Ajayi,RB,PHI,0.0,0.0,0.0,71.8,0.5,1.1,8.6,0.0
Marshawn Lynch,RB,OAK,0.0,0.0,0.0,54.8,0.6,1.8,10.7,0.0
James White,RB,NE,0.0,0.0,0.0,28.7,0.3,4.5,37.5,0.4
Royce Freeman,RB,DEN,0.0,0.0,0.0,56.6,0.4,1.7,14.2,0.1
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,57.2,0.3,1.9,17.6,0.2
Kerryon Johnson,RB,DET,0.0,0.0,0.0,49.3,0.3,3.6,22.5,0.1
LeSean McCoy,RB,BUF,0.0,0.0,0.0,48.5,0.3,3.0,22.5,0.1
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,52.4,0.4,1.8,10.0,0.0
Matt Breida,RB,SF,0.0,0.0,0.0,57.3,0.2,1.8,14.8,0.1
Javorius Allen,RB,BAL,0.0,0.0,0.0,31.4,0.4,3.0,18.2,0.2
Jamaal Williams,RB,GB,0.0,0.0,0.0,42.1,0.3,1.5,12.5,0.1
Dion Lewis,RB,TEN,0.0,0.0,0.0,48.8,0.3,2.7,17.1,0.1
Bilal Powell,RB,NYJ,0.0,0.0,0.0,42.7,0.2,2.0,16.1,0.1
Austin Ekeler,RB,LAC,0.0,0.0,0.0,27.2,0.2,2.5,29.2,0.3
Ito Smith,RB,ATL,0.0,0.0,0.0,35.5,0.3,1.7,14.8,0.1
Jordan Wilkins,RB,IND,0.0,0.0,0.0,44.3,0.4,1.1,7.5,0.0
Nyheim Hines,RB,IND,0.0,0.0,0.0,22.2,0.4,2.1,14.5,0.1
Derrick Henry,RB,TEN,0.0,0.0,0.0,49.2,0.3,1.0,9.6,0.0
Frank Gore,RB,MIA,0.0,0.0,0.0,37.3,0.1,1.8,15.5,0.1
Rashaad Penny,RB,SEA,0.0,0.0,0.0,33.3,0.2,1.5,12.1,0.0
Duke Johnson,RB,CLE,0.0,0.0,0.0,20.7,0.1,2.6,24.7,0.1
Aaron Jones,RB,GB,0.0,0.0,0.0,35.3,0.3,0.8,4.3,0.0
Tarik Cohen,RB,CHI,0.0,0.0,0.0,20.9,0.1,3.0,22.9,0.0
