Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.7,97.5,0.5, 
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,6.4,88.1,0.5,Q
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,6.2,81.4,0.6, 
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.8,0.0,6.4,84.3,0.5, 
Julio Jones,WR,ATL,0.0,0.0,0.0,0.7,0.0,6.0,92.7,0.4, 
A.J. Green,WR,CIN,0.0,0.0,0.0,0.0,0.0,5.7,86.4,0.5,IR
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,6.6,65.6,0.4, 
Odell Beckham,WR,NYG,0.0,0.0,0.0,1.3,0.0,5.7,71.1,0.4,Q
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,5.2,63.8,0.6,Q
Adam Thielen,WR,MIN,0.0,0.0,0.0,0.8,0.0,5.2,72.4,0.4, 
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,4.7,76.7,0.5,Q
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.6,70.1,0.5, 
Stefon Diggs,WR,MIN,0.0,0.0,0.0,3.0,0.0,5.2,66.3,0.4, 
Tyreek Hill,WR,KC,0.0,0.0,0.0,7.4,0.0,5.2,65.7,0.3, 
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,5.4,63.4,0.4,IR
Chris Hogan,WR,NE,0.0,0.0,0.0,3.3,0.0,4.3,62.2,0.5, 
Doug Baldwin,WR,SEA,0.0,0.0,0.0,1.3,0.0,4.9,61.2,0.4, 
Golden Tate,WR,PHI,0.0,0.0,0.0,2.0,0.0,5.3,59.6,0.3, 
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,4.5,61.6,0.4, 
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.6,0.0,4.7,61.0,0.3, 
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,3.7,59.4,0.5,IR
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.7,0.0,5.2,53.1,0.3, 
Brandin Cooks,WR,LAR,0.0,0.0,0.0,3.0,0.0,4.0,60.7,0.3, 
Nelson Agholor,WR,PHI,0.0,0.0,0.0,3.2,0.0,4.6,54.0,0.3, 
Robert Woods,WR,LAR,0.0,0.0,0.0,0.8,0.0,4.4,57.1,0.3, 
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,4.3,56.0,0.4, 
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,4.3,56.7,0.3, 
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,0.0,0.0,4.3,56.2,0.3,IR
Robby Anderson,WR,NYJ,0.0,0.0,0.0,1.6,0.0,3.9,58.9,0.3, 
Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,4.2,53.6,0.4,IR
Pierre Garcon,WR,SF,0.0,0.0,0.0,0.0,0.0,4.7,57.0,0.2,IR
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,4.7,49.2,0.4, 
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.9,58.9,0.3, 
Marquise Goodwin,WR,SF,0.0,0.0,0.0,1.3,0.0,3.8,58.1,0.3,Q
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.7,0.0,4.8,50.7,0.2, 
