Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,7.9,114.0,0.6
Julio Jones,WR,ATL,0.0,0.0,0.0,1.3,0.0,7.0,107.0,0.5
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,6.5,94.8,0.7
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,7.5,93.7,0.5
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,6.2,79.7,0.7
A.J. Green,WR,CIN,0.0,0.0,0.0,0.0,0.0,6.4,86.1,0.6
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.8,0.0,6.6,84.3,0.5
Odell Beckham,WR,NYG,0.0,0.0,0.0,0.0,0.0,5.4,79.9,0.5
Stefon Diggs,WR,MIN,0.0,0.0,0.0,1.1,0.0,5.6,73.0,0.5
Tyreek Hill,WR,KC,0.0,0.0,0.0,6.6,0.0,4.6,70.7,0.4
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,6.8,71.0,0.4
Chris Hogan,WR,NE,0.0,0.0,0.0,1.0,0.0,5.2,69.2,0.5
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,5.2,76.5,0.4
Adam Thielen,WR,MIN,0.0,0.0,0.0,0.8,0.0,5.4,73.6,0.4
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.4,0.0,6.5,66.8,0.4
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.7,0.0,5.1,70.1,0.4
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,4.9,66.3,0.5
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.7,0.0,5.0,62.7,0.5
Nelson Agholor,WR,PHI,0.0,0.0,0.0,1.7,0.0,5.4,66.3,0.4
Brandin Cooks,WR,LAR,0.0,0.0,0.0,2.2,0.0,4.4,71.0,0.4
Golden Tate,WR,PHI,0.0,0.0,0.0,1.8,0.0,5.8,67.9,0.3
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,4.3,68.7,0.5
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,5.1,65.8,0.4
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,4.4,64.8,0.5
Tyler Lockett,WR,SEA,0.0,0.0,0.0,3.9,0.0,4.3,60.6,0.3
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.1,58.9,0.5
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,4.9,61.9,0.4
Robert Woods,WR,LAR,0.0,0.0,0.0,1.3,0.0,4.6,60.3,0.4
Jamison Crowder,WR,WAS,0.0,0.0,0.0,2.2,0.0,5.5,61.5,0.2
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,4.3,62.0,0.4
Tyrell Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,3.9,59.7,0.4
Randall Cobb,WR,GB,0.0,0.0,0.0,1.9,0.0,4.9,54.0,0.4
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,0.0,0.0,4.5,60.6,0.3
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,3.9,54.6,0.5
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,5.0,51.0,0.4
Marquise Goodwin,WR,SF,0.0,0.0,0.0,2.5,0.0,3.5,58.1,0.3
Sammy Watkins,WR,KC,0.0,0.0,0.0,1.6,0.0,3.8,54.9,0.4
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,4.0,58.2,0.3
Robby Anderson,WR,NYJ,0.0,0.0,0.0,1.9,0.0,3.8,56.5,0.4
D.J. Moore,WR,CAR,0.0,0.0,0.0,0.7,0.0,4.0,51.1,0.4
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.9,0.0,4.6,58.1,0.3
Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,4.2,57.4,0.3
Pierre Garcon,WR,SF,0.0,0.0,0.0,0.0,0.0,4.1,53.1,0.4
Josh Gordon,WR,NE,0.0,0.0,0.0,1.2,0.0,3.5,50.6,0.4
Rishard Matthews,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.8,52.0,0.4
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.0,0.0,5.2,53.5,0.3
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,4.1,53.1,0.3
Bruce Ellington,WR,DET,0.0,0.0,0.0,1.9,0.0,4.5,50.9,0.3
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.9,0.0,3.6,53.1,0.3
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.0,0.0,4.0,46.9,0.4
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.7,49.7,0.3
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,4.0,48.9,0.3
Albert Wilson,WR,MIA,0.0,0.0,0.0,1.0,0.0,3.7,55.4,0.2
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,3.4,51.2,0.3
Mike Wallace,WR,PHI,0.0,0.0,0.0,0.4,0.0,3.4,49.3,0.3
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,3.9,50.9,0.3
Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.9,51.0,0.3
Ted Ginn,WR,NO,0.0,0.0,0.0,1.7,0.0,3.2,48.7,0.3
Quincy Enunwa,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.6,48.1,0.3
Kelvin Benjamin,WR,KC,0.0,0.0,0.0,0.0,0.0,3.6,44.2,0.3
John Brown,WR,BAL,0.0,0.0,0.0,0.0,0.0,3.1,48.4,0.3
DeSean Jackson,WR,TB,0.0,0.0,0.0,2.1,0.0,3.0,50.2,0.2
Josh Doctson,WR,WAS,0.0,0.0,0.0,0.6,0.0,3.0,43.1,0.4
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.3,0.0,3.9,47.4,0.2
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,3.4,46.5,0.3
James Washington,WR,PIT,0.0,0.0,0.0,0.4,0.0,3.7,40.6,0.3
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.7,0.0,3.4,44.1,0.3
John Ross,WR,CIN,0.0,0.0,0.0,3.3,0.0,2.8,45.7,0.2
Geronimo Allison,WR,GB,0.0,0.0,0.0,0.0,0.0,3.2,44.3,0.2
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,3.1,41.0,0.3
Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,2.7,45.6,0.2
Ryan Grant,WR,IND,0.0,0.0,0.0,0.0,0.0,3.2,41.4,0.2
Willie Snead,WR,BAL,0.0,0.0,0.0,0.0,0.0,3.9,41.3,0.1
Christian Kirk,WR,ARI,0.0,0.0,0.0,0.2,0.0,3.0,38.6,0.2
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,2.7,40.0,0.2
Taywan Taylor,WR,TEN,0.0,0.0,0.0,2.3,0.0,2.5,34.9,0.2
Antonio Callaway,WR,CLE,0.0,0.0,0.0,0.0,0.0,3.2,38.9,0.1
Terrance Williams,WR,DAL,0.0,0.0,0.0,1.2,0.0,2.9,33.8,0.2
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,3.1,34.9,0.2
D.J. Chark,WR,JAX,0.0,0.0,0.0,0.8,0.0,2.4,37.2,0.2
J.J. Nelson,WR,ARI,0.0,0.0,0.0,1.9,0.0,2.0,34.4,0.2
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,8.4,0.2,2.0,23.0,0.1
Brandon LaFell,WR,OAK,0.0,0.0,0.0,0.0,0.0,2.9,35.3,0.1
Travis Benjamin,WR,LAC,0.0,0.0,0.0,3.7,0.0,2.3,34.5,0.1
Phillip Dorsett,WR,NE,0.0,0.0,0.0,0.0,0.0,2.2,33.2,0.2
