Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Greg Zuerlein LAR - K Final (L) 30-23 vs Phi,12,72,72,0.0,0.0,0.6,0.0,0.7,0.0,0.6,0.1,0.4,0.1,0.0,0.0,0.6,0.0,0.7,0.0,0.6,0.1,0.4,0.1,3.2,0.1,K
No new player Notes Stephen Gostkowski NE - K Final (L) 17-10 @ Pit,11,75,75,0.1,0.0,0.5,0.0,0.6,0.1,0.7,0.1,0.3,0.1,0.1,0.0,0.5,0.0,0.6,0.1,0.7,0.1,0.3,0.1,3.5,0.1,K
No new player Notes Justin Tucker Bal - K Final (W) 20-12 vs TB,10,78,78,0.0,0.0,0.6,0.0,0.5,0.0,0.7,0.1,0.4,0.1,0.0,0.0,0.6,0.0,0.5,0.0,0.7,0.1,0.4,0.1,2.6,0.0,K
No new player Notes Harrison Butker KC - K Final (L) 29-28 vs LAC,12,82,82,0.0,0.0,0.6,0.0,0.6,0.1,0.7,0.1,0.3,0.1,0.0,0.0,0.6,0.0,0.6,0.1,0.7,0.1,0.3,0.1,3.0,0.1,K
No new player Notes Chris Boswell Pit - K IR Final (W) 17-10 vs NE,7,91,91,0.0,0.0,0.5,0.0,0.5,0.1,0.8,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.8,0.1,0.2,0.1,2.9,0.1,K
No new player Notes Matt Bryant Atl - K Final (W) 40-14 vs Ari,8,92,92,0.0,0.0,0.5,0.0,0.5,0.0,0.7,0.1,0.3,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.7,0.1,0.3,0.1,2.5,0.1,K
No new player Notes Wil Lutz NO - K Final (W) 12-9 @ Car,6,93,93,0.0,0.0,0.5,0.0,0.5,0.1,0.7,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.7,0.1,0.2,0.1,3.1,0.1,K
No new player Notes Michael Badgley LAC - K Final (W) 29-28 @ KC,8,104,104,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.2,0.2,0.1,3.1,0.2,K
Player Note Adam Vinatieri Ind - K Final (W) 23-0 vs Dal,9,108,108,0.0,0.0,0.5,0.0,0.6,0.1,0.7,0.1,0.2,0.2,0.0,0.0,0.5,0.0,0.6,0.1,0.7,0.1,0.2,0.2,2.3,0.1,K
No new player Notes Ka'imi Fairbairn Hou - K Final (W) 29-22 @ NYJ,10,113,113,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.1,0.2,0.1,2.8,0.1,K
No new player Notes Sebastian Janikowski Sea - K Questionable Final (L) 26-23 @ SF,7,114,114,0.0,0.0,0.4,0.0,0.4,0.0,0.7,0.1,0.3,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.7,0.1,0.3,0.2,2.7,0.2,K
No new player Notes Aldrick Rosas NYG - K Final (L) 17-0 vs Ten,9,120,120,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,2.1,0.2,K
No new player Notes Brandon McManus Den - K Final (L) 17-16 vs Cle,10,121,121,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.3,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.3,0.1,2.1,0.1,K
No new player Notes Chandler Catanzaro Car - K Final (L) 12-9 vs NO,4,123,123,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,2.6,0.1,K
No new player Notes Jake Elliott Phi - K Final (W) 30-23 @ LAR,9,125,125,0.0,0.0,0.4,0.0,0.7,0.0,0.5,0.1,0.2,0.1,0.0,0.0,0.4,0.0,0.7,0.0,0.5,0.1,0.2,0.1,2.6,0.1,K
No new player Notes Robbie Gould SF - K Final (W) 26-23 vs Sea,11,126,126,0.0,0.0,0.6,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.0,0.0,0.6,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.5,0.1,K
No new player Notes Ryan Succop Ten - K Final (W) 17-0 @ NYG,8,128,128,0.1,0.0,0.6,0.0,0.6,0.0,0.6,0.2,0.1,0.1,0.1,0.0,0.6,0.0,0.6,0.0,0.6,0.2,0.1,0.1,2.2,0.1,K
No new player Notes Matt Prater Det - K Final (L) 14-13 @ Buf,6,129,129,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.1,0.3,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.1,0.3,0.1,2.3,0.1,K
Player Note Cody Parkey Chi - K Final (W) 24-17 vs GB,5,133,133,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.6,0.1,K
No new player Notes Stephen Hauschka Buf - K Final (W) 14-13 vs Det,11,146,146,0.0,0.0,0.4,0.0,0.5,0.0,0.7,0.1,0.3,0.1,0.0,0.0,0.4,0.0,0.5,0.0,0.7,0.1,0.3,0.1,1.8,0.1,K
No new player Notes Jason Sanders Mia - K Final (L) 41-17 @ Min,11,151,151,0.0,0.0,0.4,0.0,0.6,0.1,0.6,0.2,0.1,0.1,0.0,0.0,0.4,0.0,0.6,0.1,0.6,0.2,0.1,0.1,2.2,0.1,K
No new player Notes Mason Crosby GB - K Final (L) 24-17 @ Chi,7,152,152,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.1,2.8,0.1,K
No new player Notes Daniel Carlson Oak - K Final (L) 30-16 @ Cin,7,154,154,0.0,0.0,0.5,0.0,0.6,0.1,0.4,0.1,0.1,0.3,0.0,0.0,0.5,0.0,0.6,0.1,0.4,0.1,0.1,0.3,2.7,0.1,K
