Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
A.J. Derby,MIA,1.2,13.1,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Alan Cross,TB,0.26,3.09,0.03,0.0,0.0,0.0,0.04,0.0,0.0
Anthony Firkser,TEN,0.5,8.669267394927004,0.1,0.0,0.0,0.0,0.02,0.0,0.0
Antonio Gates,LAC,2.2,25.0,0.4,0.0,0.0,0.0,0.02,0.0,0.0
Antony Auclair,TB,0.5,4.2,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Austin Hooper,ATL,4.0,46.6,0.4,0.0,0.0,0.0,0.09,0.0,0.0
Benjamin Watson,NO,4.1,46.5,1.0,0.0,0.0,0.0,0.03,0.0,0.0
Blake Bell,JAX,0.6,14.668625417328602,0.1,0.0,0.0,0.0,0.02,0.0,0.0
Blake Jarwin,DAL,2.0,20.0,0.05,0.0,0.0,0.0,0.02,0.0,0.0
C.J. Uzomah,CIN,4.0,40.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0
Cameron Brate,TB,2.2,23.6,0.4,0.0,0.0,0.0,0.03,0.0,0.0
Chris Herndon,NYJ,3.5,45.5,0.9,0.0,0.0,0.0,0.06,0.0,0.0
Chris Manhertz,CAR,0.31,2.5728277324814,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Clark Harris,CIN,0.07,1.82,0.02,0.0,0.0,0.0,0.02,0.0,0.0
Dallas Goedert,PHI,2.3,25.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0
Dalton Schultz,DAL,0.48,7.1649247696263565,0.04,0.0,0.0,0.0,0.03,0.0,0.0
Dan Arnold,NO,0.68,6.84,0.1,0.0,0.0,0.0,0.1,0.0,0.0
Daniel Brown,CHI,0.49,4.7,0.04,0.0,0.0,0.0,0.02,0.0,0.0
Darrell Daniels,ARI,0.2,2.1405261510388907,0.01,0.0,0.0,0.0,0.03,0.0,0.0
Darren Fells,CLE,1.3,12.5,0.1,0.0,0.0,0.0,0.07,0.0,0.0
David Njoku,CLE,5.0,55.0,1.0,0.0,0.0,0.0,0.09,0.0,0.0
Demetrius Harris,KC,1.3,13.5,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Deon Yelder,KC,0.09,1.68,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Derek Carrier,OAK,1.0050272041755286,8.264561876045596,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Dwayne Allen,NE,1.2,13.1,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Ed Dickson,SEA,3.0,35.0,0.2,0.0,0.0,0.0,0.03,0.0,0.0
Eric Ebron,IND,4.0,45.0,1.0,0.0,0.0,0.0,0.76,0.0,0.0
