Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.32103926315892806,3.685,0.03882494891629924,0,0,0,0.0,0,0.0
Antonio Gates,LAC,2.0,21.25,0.19,0,0,0,0.0,0,0.0
Antony Auclair,TB,0.55,4.217695931689306,0.0,0,0,0,0.0,0,0.0
Austin Hooper,ATL,4.35,45.4,0.3,0,0,0,0.0,0,0.0
Ben Braunecker,CHI,0.3967570903271563,2.758762219649204,0.0,0,0,0,0.0,0,0.0
Ben Koyack,JAX,0.345,2.835,0.0,0,0,0,0.0,0,0.0
Benjamin Watson,NO,2.35,29.049999999999997,0.2,0,0,0,0.0,0,0.0
Blake Bell,JAX,0.8,9.399999999999999,0.038824948916299326,0,0,0,0.0,0,0.0
Blake Jarwin,DAL,1.3,13.649999999999999,0.1,0,0,0,0.0,0,0.0
Brian Parker,DEN,0.13727498190590065,1.35,0.0,0,0,0,0.0,0,0.0
C.J. Uzomah,CIN,3.05,34.3,0.21000000000000002,0,0,0,0.0,0,0.0
Cameron Brate,TB,3.3,36.47,0.45,0,0,0,0.0,0,0.0
Chris Herndon,NYJ,2.75,33.225,0.22,0,0,0,0.0,0,0.0
Chris Manhertz,CAR,0.057310598534619867,0.965,0.0,0,0,0,0.0,0,0.0
Clark Harris,CIN,0.002207351303732681,0.00023517818783203026,0.00212111363319298,0,0,0,0.0018141268117596342,0,0.0
Dallas Goedert,PHI,1.255,14.95,0.1,0,0,0,0.0,0,0.0
Dalton Schultz,DAL,0.8500000000000001,9.46,0.09,0,0,0,0.0,0,0.0
Dan Arnold,NO,0.8388960144111537,9.15,0.1,0,0,0,0.02,0,0.0
Daniel Brown,CHI,0.19539920640868083,2.0,0.0,0,0,0,0.0,0,0.0
Darren Fells,CLE,0.6771651215106627,7.25,0.1,0,0,0,0.0,0,0.0
David Njoku,CLE,3.7,42.25,0.35,0,0,0,0.0,0,0.0
Derek Carrier,OAK,0.6081155077468332,5.960777624541093,0.012599449637397876,0,0,0,0.0,0,0.0
Ed Dickson,SEA,1.5,18.5,0.155,0,0,0,0.0,0,0.0
Eric Ebron,IND,3.05,36.15,0.5,0,0,0,0.05,0,0.0
Eric Saubert,ATL,0.33343037626790384,3.15,0.0,0,0,0,0.0,0,0.0
Eric Tomlinson,NYJ,0.6284648248668652,6.449999999999999,0.0,0,0,0,0.0,0,0.0
Evan Engram,NYG,3.8,41.05,0.25,0,0,0,0.38,0,0.0
Garrett Celek,SF,0.46499999999999997,5.85,0.1,0,0,0,0.0,0,0.0
George Kittle,SF,6.050000000000001,78.05,0.445,0,0,0,0.0,0,0.0
Greg Olsen,CAR,3.9299999999999997,48.455,0.33999999999999997,0,0,0,0.0,0,0.0
Hayden Hurst,BAL,1.05,12.434999999999999,0.1,0,0,0,0.315,0,0.0
Ian Thomas,CAR,0.4,3.6,0.0,0,0,0,0.0,0,0.0
Jack Doyle,IND,4.25,47.205,0.45,0,0,0,0.0,0,0.0
Jacob Hollister,NE,0.482729758772617,5.68,0.007607456423805725,0,0,0,0.05,0,0.0
James O'Shaughnessy,JAX,2.63,26.049999999999997,0.125,0,0,0,0.0,0,0.0
Jared Cook,OAK,4.05,45.754999999999995,0.305,0,0,0,0.0,0,0.0
Jason Croom,BUF,1.7847436185960368,18.302648401551572,0.15000000000000002,0,0,0,0.0,0,0.0
Jeff Heuerman,DEN,3.6,33.85,0.29000000000000004,0,0,0,0.0,0,0.0
Jeremy Sprinkle,WAS,0.16934064407165322,1.245,0.0,0,0,0,0.0,0,0.0
Jermaine Gresham,ARI,1.3,13.1,0.09,0,0,0,0.0,0,0.0
Jesse James,PIT,1.75,20.5,0.1,0,0,0,0.0,0,0.0
Jimmy Graham,GB,3.3499999999999996,41.2,0.20500000000000002,0,0,0,0.0,0,0.0
John Phillips,ARI,0.04541155347277542,0.8,0.0,0,0,0,0.0,0,0.0
Jonnu Smith,TEN,2.45,25.35,0.25,0,0,0,0.0,0,0.0
Jordan Akins,HOU,1.0298768420603244,11.2,0.1,0,0,0,0.0,0,0.0
Jordan Franks,CIN,0.25,3.1500000000000004,0.0,0,0,0,0.0,0,0.0
Jordan Leggett,NYJ,0.9732312848872573,9.65,0.09239254357615491,0,0,0,0.0,0,0.0
Jordan Reed,WAS,4.4,45.05,0.2,0,0,0,0.0,0,0.0
Jordan Thomas,HOU,1.2,14.0,0.08,0,0,0,0.0,0,0.0
Josh Hill,NO,1.2942860858409377,13.818287857373901,0.185,0,0,0,0.0,0,0.0
Kyle Rudolph,MIN,3.585,35.965,0.3,0,0,0,0.0,0,0.0
Lance Kendricks,GB,1.13,10.905000000000001,0.1,0,0,0,0.0,0,0.0
Lee Smith,OAK,0.2,2.2,0.0,0,0,0,0.0,0,0.0
Levine Toilolo,DET,0.55,5.15,0.0,0,0,0,0.0,0,0.0
Logan Paulsen,ATL,0.5260982757084756,4.355,0.02,0,0,0,0.0,0,0.0
Logan Thomas,BUF,1.7,14.75,0.07500000000000001,0,0,0,0.0,0,0.0
