Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.6,0.0,0.1,0,0,0,0.03,0,0.0
Antonio Gates,LAC,2.6,24.060801630047017,0.3,0,0,0,0.02,0,0.0
Antony Auclair,TB,0.8,2.6,0.1,0,0,0,0.03,0,0.0
Austin Hooper,ATL,4.7,40.89694191916268,0.5,0,0,0,0.09,0,0.0
Ben Braunecker,CHI,0.9,0.0,0.1,0,0,0,0.11,0,0.0
Ben Koyack,JAX,0.5,0.0,0.02,0,0,0,0.03,0,0.0
Benjamin Watson,NO,3.4,28.579765903200766,0.3,0,0,0,0.03,0,0.0
Blake Bell,JAX,1.6,10.12557633793191,0.1,0,0,0,0.05,0,0.0
Blake Jarwin,DAL,2.8,13.073782096975085,0.1,0,0,0,0.11,0,0.0
Brian Parker,DEN,0.2,0.0,0.03,0,0,0,0.03,0,0.0
C.J. Uzomah,CIN,3.4,29.286535806298357,0.4,0,0,0,0.06,0,0.0
Cameron Brate,TB,3.9,34.1,1.0,0,0,0,0.06,0,0.0
Chris Herndon,NYJ,4.0,29.6,0.6,0,0,0,0.06,0,0.0
Chris Manhertz,CAR,0.2,0.0,0.02,0,0,0,0.06,0,0.0
Clark Harris,CIN,0.06,0.0,0.02,0,0,0,0.03,0,0.0
Dallas Goedert,PHI,1.9,12.4,0.3,0,0,0,0.04,0,0.0
Dalton Schultz,DAL,1.6,10.374824287360266,0.1,0,0,0,0.04,0,0.0
Dan Arnold,NO,2.3,30.7,0.2,0,0,0,0.6,0,0.0
Daniel Brown,CHI,0.21,0.0,0.02,0,0,0,0.03,0,0.0
Darren Fells,CLE,1.2,8.594643744709694,0.3235210772497127,0,0,0,0.06,0,0.0
David Njoku,CLE,4.0,40.33688686615677,1.0,0,0,0,0.08,0,0.0
Derek Carrier,OAK,1.7,15.8,0.1,0,0,0,0.02,0,0.0
Ed Dickson,SEA,2.0,13.45658508475092,0.3,0,0,0,0.03,0,0.0
Eric Ebron,IND,3.8,33.7,1.0,0,0,0,1.67,0,0.0
Eric Saubert,ATL,0.5,2.2,0.02,0,0,0,0.03,0,0.0
Eric Tomlinson,NYJ,0.7,8.229702347965606,0.04,0,0,0,0.03,0,0.0
Evan Engram,NYG,4.0,36.99489552416543,0.4,0,0,0,1.5,0,0.0
Garrett Celek,SF,0.9,8.322161581112548,0.3168262964673025,0,0,0,0.03,0,0.0
George Kittle,SF,7.0,67.2,1.0,0,0,0,0.16,0,0.0
Greg Olsen,CAR,4.4,43.9,0.4,0,0,0,0.07,0,0.0
Hayden Hurst,BAL,1.6,10.0,0.2,0,0,0,0.7,0,0.0
Ian Thomas,CAR,0.5022676636077805,1.1,0.03,0,0,0,0.03,0,0.0
Jack Doyle,IND,5.3,41.96883334237153,1.0,0,0,0,0.06,0,0.0
Jacob Hollister,NE,0.8,7.9,0.1,0,0,0,0.13,0,0.0
James O'Shaughnessy,JAX,3.0,25.0,0.2,0,0,0,0.06,0,0.0
Jared Cook,OAK,4.2,45.05885986981146,1.0,0,0,0,0.06,0,0.0
Jason Croom,BUF,2.2,21.037985329924375,0.32978156839390504,0,0,0,0.08,0,0.0
Jeff Heuerman,DEN,4.0,32.328180399443944,0.3,0,0,0,0.06,0,0.0
Jeremy Sprinkle,WAS,0.4,0.6729206556242477,0.01,0,0,0,0.03,0,0.0
Jermaine Gresham,ARI,1.9,9.707925994396092,0.1,0,0,0,0.06,0,0.0
Jesse James,PIT,2.3,17.031631272961008,0.2,0,0,0,0.03,0,0.0
Jimmy Graham,GB,3.5,43.0,0.3,0,0,0,0.05,0,0.0
John Phillips,ARI,0.15,0.0,0.02,0,0,0,0.03,0,0.0
Jonnu Smith,TEN,4.0,24.453586081634235,1.0,0,0,0,0.06,0,0.0
Jordan Akins,HOU,1.1,10.823632986168965,0.1,0,0,0,0.03,0,0.0
Jordan Franks,CIN,0.64,0.0,0.05,0,0,0,0.04,0,0.0
Jordan Leggett,NYJ,1.1,8.594643744709694,0.1,0,0,0,0.03,0,0.0
Jordan Reed,WAS,6.0,42.57,0.3,0,0,0,0.07,0,0.0
Jordan Thomas,HOU,2.4,11.191284257203696,0.2,0,0,0,0.06,0,0.0
Josh Hill,NO,2.32,22.903266829166494,0.2,0,0,0,0.32,0,0.0
Kyle Rudolph,MIN,4.0,31.29376996653979,0.4,0,0,0,0.04,0,0.0
Lance Kendricks,GB,2.2,11.270367340155723,0.1,0,0,0,0.02,0,0.0
Lee Smith,OAK,0.63,0.0,0.04,0,0,0,0.05,0,0.0
Levine Toilolo,DET,0.84,9.54,0.02,0,0,0,0.07,0,0.0
Logan Paulsen,ATL,1.7,18.4,0.1,0,0,0,0.03,0,0.0
