Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
No new player Notes A. Thielen Min - WR Final (L) 30-20 vs NO,10,12,12,0.0,0.2,0.0,0.0,0.0,1.3,118.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.2,0.0,1.3,118.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.7,0.0,12.5,8.6,0.0,1.3,118.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.7,0.3,0.0,1.3,118.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.1,WR
Player Note M. Thomas NO - WR Final (W) 30-20 @ Min,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.3,0.0,11.5,8.1,0.0,0.0,101.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.3,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.1,WR
Player Note A. Brown Pit - WR Final (W) 33-18 vs Cle,7,21,21,0.0,0.0,0.0,0.0,0.0,0.0,104.0,6.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,104.0,6.6,0.0,0.0,0.6,0.0,0.0,0.0,4.7,0.0,10.5,7.2,0.0,0.0,104.0,6.6,0.0,0.0,0.6,0.0,0.0,0.0,4.7,0.3,0.0,0.0,104.0,6.6,0.0,0.0,0.6,0.0,0.1,0.1,0.1,WR
No new player Notes O. Beckham Jr. NYG - WR Q Final (L) 20-13 vs Was,9,27,27,0.0,0.7,0.0,0.0,0.0,3.2,97.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,4.4,0.0,0.0,0.7,0.0,3.2,97.6,0.0,0.0,0.0,0.6,0.0,0.0,0.1,4.4,0.0,11.5,7.4,0.0,3.2,97.6,0.0,0.0,0.0,0.6,0.0,0.0,0.1,4.4,0.3,0.0,3.2,97.6,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.1,WR
No new player Notes A. Green Cin - WR IR Final (W) 37-34 vs TB,9,28,28,0.0,0.0,0.0,0.0,0.0,0.0,97.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,97.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,4.7,0.0,10.3,7.2,0.0,0.0,97.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,4.7,0.2,0.0,0.0,97.4,0.0,0.0,0.0,0.7,0.0,0.1,0.1,0.1,WR
No new player Notes D. Hopkins Hou - WR Q Final (W) 42-23 vs Mia,10,32,32,0.0,0.0,0.0,0.0,0.0,0.0,92.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,92.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,4.1,0.0,10.7,6.3,0.0,0.0,92.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,4.1,0.3,0.0,0.0,92.1,0.0,0.0,0.0,0.7,0.0,0.1,0.1,0.1,WR
Player Note T. Hill KC - WR Final (W) 30-23 vs Den,12,34,34,0.0,1.4,0.0,0.0,0.0,8.4,90.0,7.6,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.2,3.8,0.0,0.0,1.4,0.0,8.4,90.0,7.6,0.0,0.0,0.5,0.1,0.0,0.2,3.8,0.0,8.0,5.8,0.0,8.4,90.0,7.6,0.0,0.0,0.5,0.1,0.0,0.2,3.8,0.4,0.0,8.4,90.0,7.6,0.0,0.0,0.5,0.1,0.0,0.1,0.1,WR
No new player Notes D. Adams GB - WR Q Final (L) 29-27 @ LAR,7,38,38,0.0,0.0,0.0,0.0,0.0,0.0,81.9,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,81.9,0.0,0.0,0.0,0.7,0.0,0.0,0.0,4.4,0.0,9.8,6.4,0.0,0.0,81.9,0.0,0.0,0.0,0.7,0.0,0.0,0.0,4.4,0.1,0.0,0.0,81.9,0.0,0.0,0.0,0.7,0.0,0.1,0.1,0.1,WR
No new player Notes S. Diggs Min - WR Final (L) 30-20 vs NO,10,41,41,0.0,0.2,0.0,0.0,0.0,1.2,85.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.2,0.0,1.2,85.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.4,0.0,9.2,6.5,0.0,1.2,85.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.4,0.1,0.0,1.2,85.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
Player Note T. Hilton Ind - WR Q Final (W) 42-28 @ Oak,9,42,42,0.0,0.0,0.0,0.0,0.0,0.0,93.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,93.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.2,0.0,10.3,6.3,0.0,0.0,93.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.2,0.4,0.0,0.0,93.8,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
