Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,27.835651854533005,391.11434523637,0.2,2.577268128408476,0.7,0.7,0.1,0.07
Atlanta Falcons,ATL,22.0,340.5857672577793,0.23,2.9,0.9080926416051174,0.7,0.04,0.09
Baltimore Ravens,BAL,21.945444793189484,356.67257663916524,0.2,2.0992484657633224,0.86,0.67,0.1,0.07
Buffalo Bills,BUF,27.17350842739376,377.0594944188722,0.2,1.6769326110046765,0.7,0.7,0.1,0.06
Carolina Panthers,CAR,23.220547809167503,391.11434523637,0.28,2.485696962821655,0.7470258399826317,0.9,0.04,0.1
Chicago Bears,CHI,22.41049432507499,347.86076265151786,0.32,2.859821789099578,1.0,1.2,0.04,0.1
Cincinnati Bengals,CIN,24.16900126724026,367.3648411568489,0.2,1.9,0.8369895237767752,0.8,0.03,0.1
Cleveland Browns,CLE,17.0,291.2647370136319,0.30000000000000004,3.1,0.9080687006892783,0.7,0.06,0.1
Dallas Cowboys,DAL,20.542465720143387,367.7,0.33,2.6989674944254585,1.07,0.8,0.04,0.07
Denver Broncos,DEN,20.34556958401882,350.68451071637446,0.30000000000000004,2.51,0.6,1.1,0.03,0.12
Detroit Lions,DET,24.090189190514128,382.8,0.24,2.0,0.6,0.8,0.04,0.1
Green Bay Packers,GB,20.76,350.68451071637446,0.31,2.213574350696986,0.9075639605523595,0.8,0.02,0.09
Houston Texans,HOU,26.159366932312878,362.7576956867843,0.30000000000000004,2.270098106095576,0.7791442211131803,1.0,0.1,0.07
Indianapolis Colts,IND,20.5,357.3602389768276,0.23,2.9450356257322285,0.9081280331431222,0.7,0.05,0.09
Jacksonville Jaguars,JAX,20.044735403944784,341.77564360389886,0.30000000000000004,3.0,0.8826754901037515,0.7,0.1,0.07
Kansas City Chiefs,KC,28.5,391.11434523637,0.27,3.2,0.87,0.7,0.05,0.08
Los Angeles Chargers,LAC,19.99875437794873,330.89111399575603,0.27,3.0,0.9516913288563332,0.7,0.04,0.07
Los Angeles Rams,LAR,17.54,280.0,0.37,3.2,1.0,0.9,0.1,0.11
Miami Dolphins,MIA,20.21619280756911,324.90304807296525,0.32,3.23,0.9075018480909027,0.9,0.1,0.1
Minnesota Vikings,MIN,19.58951145774939,312.6526957357127,0.30000000000000004,2.667821580503315,0.8,0.7,0.1,0.07
New England Patriots,NE,15.2,304.0,0.32,3.4,1.0,0.7,0.1,0.1
New Orleans Saints,NO,22.26923376038442,407.1874549560028,0.29,2.986363598014079,0.9690765471581444,0.8,0.03,0.11
New York Giants,NYG,26.15,403.7,0.22529337350043427,1.72,0.8821548791521511,0.71,0.02,0.1
New York Jets,NYJ,23.769801717815646,377.667099236661,0.23,2.735222550735906,0.9080952360069162,0.8,0.05,0.11
Oakland Raiders,OAK,20.3,391.11434523637,0.22,1.6412862699220845,0.9,0.6,0.1,0.09
Philadelphia Eagles,PHI,21.12,357.3602389768276,0.30000000000000004,2.9190798975892527,0.8934496431020037,0.7,0.1,0.1
Pittsburgh Steelers,PIT,30.0,377.0594944188722,0.21,1.9163421910143494,0.8446288292237546,0.8,0.03,0.1
San Francisco 49ers,SF,21.3,356.67257663916524,0.25,2.0520645102081367,0.8999401121041071,0.65,0.1,0.09
Seattle Seahawks,SEA,24.876742685097494,415.0,0.25,2.037602159109533,0.9,0.7,0.1,0.1
Tampa Bay Buccaneers,TB,26.92663987340156,382.7,0.22,3.1,0.6,1.0,0.04,0.1
Tennessee Titans,TEN,13.998125322431495,291.2647370136319,0.30000000000000004,3.1,1.0,0.7,0.04,0.1
Washington Redskins,WAS,23.8,356.67257663916524,0.21,2.9,0.8344635565418957,0.7,0.04,0.07
