Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,27.9925,381.43333333333334,0.17600000000000002,2.3560000000000003,0.75,0.614,0.0825,0.035
Atlanta Falcons,ATL,23.3,341.59999999999997,0.18600000000000003,2.5140000000000002,1.1099999999999999,0.5619999999999999,0.01,0.045
Baltimore Ravens,BAL,23.4675,359.43333333333334,0.162,2.136,0.672,0.514,0.0325,0.035
Buffalo Bills,BUF,28.529999999999998,382.76666666666665,0.13199999999999998,1.704,0.704,0.594,0.055,0.03
Carolina Panthers,CAR,24.020000000000003,394.76666666666665,0.18,2.522,0.76,0.698,0.01,0.085
Chicago Bears,CHI,20.625,344.73333333333335,0.23399999999999999,2.914,1.1,0.8019999999999999,0.01,0.09
Cincinnati Bengals,CIN,25.1825,382.5,0.162,2.084,0.8380000000000001,0.552,0.0075,0.095
Cleveland Browns,CLE,18.4125,304.59999999999997,0.20800000000000002,2.386,0.9440000000000002,0.6359999999999999,0.015,0.05
Dallas Cowboys,DAL,20.215,376.56666666666666,0.21000000000000002,2.802,1.1940000000000002,0.674,0.01,0.035
Denver Broncos,DEN,19.7075,338.93333333333334,0.22000000000000003,2.842,0.75,0.76,0.0075,0.11
Detroit Lions,DET,23.49,393.26666666666665,0.16799999999999998,2.152,0.7479999999999999,0.6340000000000001,0.01,0.085
Green Bay Packers,GB,22.165,342.26666666666665,0.18400000000000002,2.414,1.1780000000000002,0.5940000000000001,0.005,0.045
Houston Texans,HOU,24.215,372.3,0.20800000000000002,2.314,0.826,0.704,0.0325,0.035
Indianapolis Colts,IND,19.8225,352.8666666666666,0.166,2.8419999999999996,0.906,0.6300000000000001,0.0125,0.045
Jacksonville Jaguars,JAX,21.115,324.8666666666667,0.192,2.6199999999999997,0.836,0.544,0.035,0.035
Kansas City Chiefs,KC,26.5275,393.9666666666667,0.176,2.724,0.734,0.6479999999999999,0.0125,0.04
Los Angeles Chargers,LAC,20.849999999999998,336.59999999999997,0.2,2.434,0.9480000000000001,0.6000000000000001,0.01,0.035
Los Angeles Rams,LAR,15.66,284.3333333333333,0.26200000000000007,2.968,1.3419999999999999,0.6639999999999999,0.037500000000000006,0.055
Miami Dolphins,MIA,19.1225,323.3666666666667,0.20800000000000002,2.7060000000000004,0.9560000000000001,0.6359999999999999,0.07,0.05
Minnesota Vikings,MIN,19.475,314.93333333333334,0.192,2.872,0.914,0.5660000000000001,0.0325,0.035
New England Patriots,NE,16.1025,315.7,0.22800000000000004,2.782,1.156,0.5980000000000001,0.037500000000000006,0.1
New Orleans Saints,NO,22.3425,400.09999999999997,0.202,2.328,1.056,0.6599999999999999,0.0075,0.055
New York Giants,NYG,28.310470216923804,405.6300960225288,0.18505867470008686,1.5291929997519462,0.9210002743801562,0.5164591860195379,0.006663490479981299,0.09
New York Jets,NYJ,24.52,368.5,0.148,2.606,0.6940000000000001,0.596,0.0125,0.055
Oakland Raiders,OAK,23.65,395.3333333333333,0.152,1.7619999999999998,0.796,0.532,0.0325,0.045
Philadelphia Eagles,PHI,22.23,360.90000000000003,0.22000000000000003,3.0300000000000002,0.9600000000000002,0.608,0.0425,0.09
Pittsburgh Steelers,PIT,28.265,390.56666666666666,0.122,1.932,0.5900000000000001,0.614,0.0075,0.05
San Francisco 49ers,SF,23.3775,349.8,0.15,2.072,0.826,0.55,0.0575,0.045
Seattle Seahawks,SEA,26.080000000000002,410.26666666666665,0.172,2.158,0.806,0.628,0.0325,0.09
Tampa Bay Buccaneers,TB,27.09,386.23333333333335,0.18200000000000002,2.7979999999999996,0.6719999999999999,0.6599999999999999,0.01,0.085
Tennessee Titans,TEN,15.857499999999998,300.6333333333333,0.24400000000000005,2.602,1.116,0.57,0.01,0.085
Washington Redskins,WAS,24.3975,348.59999999999997,0.162,2.6479999999999997,0.784,0.6,0.01,0.035
