Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,27.85,388.0,0.2,2.3,0.75,0.67,0.1,0.035
Atlanta Falcons,ATL,23.200000000000003,341.0,0.2,2.6,1.1,0.6,0.0,0.045
Baltimore Ravens,BAL,23.5,352.3,0.2,2.18,0.7,0.5,0.015,0.035
Buffalo Bills,BUF,29.1,377.3,0.1,1.8,0.7,0.6,0.060000000000000005,0.03
Carolina Panthers,CAR,24.3,393.0,0.2,2.6,0.8,0.69,0.0,0.085
Chicago Bears,CHI,20.65,345.0,0.2,2.8,1.1,0.71,0.0,0.09
Cincinnati Bengals,CIN,25.5,390.0,0.2,2.0,0.89,0.56,0.0,0.095
Cleveland Browns,CLE,18.0,308.8,0.2,2.4,0.82,0.68,0.0,0.05
Dallas Cowboys,DAL,20.33,379.0,0.2,2.8,1.2,0.7,0.0,0.035
Denver Broncos,DEN,20.049999999999997,331.0,0.2,2.8,0.7,0.7,0.0,0.11
Detroit Lions,DET,24.049999999999997,394.0,0.2,2.16,0.8,0.67,0.0,0.085
Green Bay Packers,GB,22.3,330.8,0.2,2.4,1.19,0.6,0.0,0.045
Houston Texans,HOU,24.3,362.0,0.2,2.2,0.8,0.7,0.015,0.035
Indianapolis Colts,IND,19.745,354.6,0.2,2.9,0.9,0.7,0.0,0.045
Jacksonville Jaguars,JAX,20.98,317.0,0.2,2.8,0.8,0.6,0.02,0.035
Kansas City Chiefs,KC,27.35,401.9,0.2,2.72,0.8,0.7,0.0,0.04
Los Angeles Chargers,LAC,21.0,341.8,0.2,2.7,1.0,0.6,0.0,0.035
Los Angeles Rams,LAR,15.3,286.0,0.3,3.0,1.31,0.62,0.025,0.055
Miami Dolphins,MIA,19.200000000000003,335.1,0.2,2.8,0.9,0.6,0.09,0.05
Minnesota Vikings,MIN,18.85,314.8,0.2,2.9,0.9,0.6,0.015,0.035
New England Patriots,NE,15.950000000000001,312.1,0.2,2.6,1.08,0.6,0.025,0.1
New Orleans Saints,NO,22.950000000000003,406.3,0.2,2.3,1.0,0.6,0.0,0.055
New York Giants,NYG,28.89594043384761,404.1902880675865,0.2,1.5259649987597312,1.0,0.5,0.0033269809599625983,0.09
New York Jets,NYJ,25.0,367.0,0.11,2.8,0.77,0.58,0.0,0.055
Oakland Raiders,OAK,24.15,398.0,0.14,1.81,0.8,0.6,0.015,0.045
Philadelphia Eagles,PHI,22.25,362.7,0.2,3.1,0.9,0.6,0.035,0.09
Pittsburgh Steelers,PIT,29.700000000000003,378.7,0.1,1.9,0.6,0.67,0.0,0.05
San Francisco 49ers,SF,23.955,344.4,0.1,2.06,0.8,0.6,0.065,0.045
Seattle Seahawks,SEA,27.25,414.8,0.2,2.2,0.8,0.6,0.015,0.09
Tampa Bay Buccaneers,TB,26.98,387.0,0.2,2.9,0.7,0.7,0.0,0.085
Tennessee Titans,TEN,15.4,296.0,0.29,2.61,1.1,0.6,0.0,0.085
Washington Redskins,WAS,24.445,348.8,0.2,2.74,0.8,0.6,0.0,0.035
