Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,28.518253374855455,391.8033533836933,0.13899255976801403,2.4077263185592277,0.7052680167341518,0.7,0.03,0.0
Atlanta Falcons,ATL,22.0,347.93552666894675,0.1,2.9,1.329470236860332,0.48017594782493817,0.0,0.0
Baltimore Ravens,BAL,23.806426045657677,372.43329564329844,0.17133012743019846,2.3,0.7361780911667952,0.584505117611392,0.0,0.0
Buffalo Bills,BUF,29.6,381.19261914354627,0.09,1.8218288490651422,0.7,0.6784953786930644,0.0,0.0
Carolina Panthers,CAR,24.77772529362784,394.9265259414533,0.11861111534580207,2.549872439120827,0.7845241334795021,0.6078647678529747,0.0,0.07
Chicago Bears,CHI,23.3,339.9871137074517,0.2937270863671969,3.194838018828269,1.0,0.6,0.0,0.08
Cincinnati Bengals,CIN,27.0,372.2839304651577,0.1,2.1672111127776756,0.7954558522115887,0.517418940995021,0.0,0.09
Cleveland Browns,CLE,17.0,319.6354251609956,0.15673668212762906,2.9679118070138597,1.2917154114624534,0.5011703777530587,0.0,0.0
Dallas Cowboys,DAL,20.12180452450922,370.82696009272854,0.11315177921001932,3.059050639801684,1.2023205424277947,0.5,0.0,0.0
Denver Broncos,DEN,21.8,341.2737046217601,0.2833142885798525,2.901192735206839,0.6777107619531895,0.6,0.0,0.1
Detroit Lions,DET,24.8,386.4733798683949,0.1,2.3,0.6482806503239491,0.45718544712366754,0.0,0.07
Green Bay Packers,GB,22.869300990104573,349.71490584674336,0.18769309538173937,2.5667941945102837,1.4124178051223188,0.39072551000828354,0.0,0.0
Houston Texans,HOU,25.763092788119515,371.8929357827087,0.15673668212762906,2.5599548661288325,0.7,0.5817522243056437,0.0,0.0
Indianapolis Colts,IND,19.52686681125446,348.91382997168364,0.1,3.195690189294489,0.8458463655166837,0.5,0.0,0.0
Jacksonville Jaguars,JAX,20.290871403955634,327.517579605387,0.18758670724876428,2.9383727332779297,0.9048568933606371,0.4539504636940862,0.0,0.0
Kansas City Chiefs,KC,28.5,403.63287872523665,0.1,2.949292563320943,0.8158925481706045,0.7,0.0,0.0
Los Angeles Chargers,LAC,19.3,332.7866403938679,0.18625615806208637,3.0,1.1,0.5825523744627261,0.0,0.0
Los Angeles Rams,LAR,14.5,287.0,0.25736711988888283,3.2,1.7200973192654312,0.5,0.0,0.0
Miami Dolphins,MIA,18.036839057116723,321.2853400192888,0.1627932404248009,3.23,0.8728313665234186,0.48,0.0,0.0
Minnesota Vikings,MIN,18.3,326.1669833724949,0.21699979505024633,3.0,0.9613509119179706,0.4464340612540899,0.0,0.0
New England Patriots,NE,15.2,322.99954305646406,0.14989619158377224,3.4,1.4,0.4711984373414998,0.0,0.1
New Orleans Saints,NO,23.6,387.4933427091563,0.15833061280165336,2.583276400738015,1.1427786440369632,0.6,0.0,0.0
New York Giants,NYG,29.3,403.7,0.1,1.72,0.8552044877599143,0.6198539886765853,0.0,0.08
New York Jets,NYJ,25.9,369.951258719417,0.1375608001385439,2.5527094995663786,0.790514396713806,0.5384350347353837,0.0,0.0
Oakland Raiders,OAK,21.678590346485397,390.5329538989424,0.22,2.015049122778431,0.7984480863898731,0.4216498474207781,0.0,0.0
Philadelphia Eagles,PHI,22.62742428020364,358.0440138360202,0.16566193737392412,3.2682028292766545,0.9652831636969084,0.6075104989521334,0.0,0.08
Pittsburgh Steelers,PIT,30.0,396.27839289392284,0.11658213355494287,2.16,0.6468764975871015,0.612411374290764,0.0,0.0
San Francisco 49ers,SF,21.31966499582262,359.58375951225366,0.10963525487811096,2.354909720893269,0.8098116316866764,0.5537546908549928,0.0,0.0
Seattle Seahawks,SEA,28.2,402.4512893333182,0.1,2.1675009481257255,0.7743414060456537,0.6334491318433688,0.0,0.08
Tampa Bay Buccaneers,TB,27.12950174876632,382.7,0.09,2.9702613505121627,0.6230604682826624,0.45197605673317826,0.0,0.07
Tennessee Titans,TEN,13.3,314.3633985107592,0.2145661492179581,3.065975827604117,1.0567482651646602,0.49055140098143235,0.0,0.07
Washington Redskins,WAS,23.846424640297485,357.47641994363414,0.1,2.8908057825801152,0.7040463963990509,0.6356453986071667,0.0,0.0
